,BillNo,Date,Time,Description,Quantity,Rate,Amount
1897,190124,4/4/2014,13:21:05,RATNA PALLI ,5.0,20.0,100.0
1898,190125,4/4/2014,13:45:20,FANTA TIN 30,1.0,22.0,22.0
1899,190125,4/4/2014,13:45:20,LAYS 10/   ,2.0,10.0,20.0
1900,190125,4/4/2014,13:45:20,VANILLA ICE ,1.0,12.0,12.0
1901,190125,4/4/2014,13:45:20,FEAST FRUTTA,2.0,20.0,40.0
1902,190126,4/4/2014,13:50:03,NUTELLA SPRE,1.0,110.0,110.0
1903,190126,4/4/2014,13:50:03,HERITAGE CUR,1.0,40.0,40.0
1904,190126,4/4/2014,13:50:03,MILK 500ML  ,3.0,21.0,63.0
1905,190126,4/4/2014,13:50:03,UNCLE CHIPS ,3.0,10.0,30.0
1906,190126,4/4/2014,13:50:03,THUMS UP 1.5,1.0,52.0,52.0
1907,190127,4/4/2014,13:51:14,GROUND NUT 5,1.0,44.0,44.0
1908,190127,4/4/2014,13:51:14,SUGAR 1KG   ,1.0,34.0,34.0
1909,190128,4/4/2014,13:54:32,BRITANNIA BU,1.0,13.0,13.0
1910,190128,4/4/2014,13:54:32,NOTE  BOOK  ,15.0,1.0,15.0
1911,190128,4/4/2014,13:54:32,NESTLE FRESH,1.0,25.0,25.0
1912,190129,4/4/2014,13:58:17,RAJAS GARBAG,1.0,90.0,90.0
1913,190130,4/4/2014,14:01:01,SUGAR 500GM ,1.0,17.0,17.0
1914,190130,4/4/2014,14:01:01,B RAVA 500GM,1.0,19.0,19.0
1915,190130,4/4/2014,14:01:01,AMUL CHEES 8,1.0,94.0,94.0
1916,190131,4/4/2014,14:01:28,MILK 500ML  ,1.0,21.0,21.0
1917,190132,4/4/2014,14:04:07,MILK 500ML  ,2.0,21.0,42.0
1918,190133,4/4/2014,14:11:30,A.S.BRAND GI,1.0,245.0,245.0
1919,190134,4/4/2014,16:34:53,BRITANNIA FR,1.0,15.0,15.0
1920,190135,4/4/2014,16:38:20,CORNETTO CHO,1.0,45.0,45.0
1921,190135,4/4/2014,16:38:20,FEAST CHAOCO,1.0,30.0,30.0
1922,190136,4/4/2014,16:38:46,MAAZA 500+10,1.0,35.0,35.0
1923,190137,4/4/2014,16:39:29,CORNETTO CHO,1.0,45.0,45.0
1924,190138,4/4/2014,16:58:39,NESTLE MUNCH,1.0,5.0,5.0
1925,190138,4/4/2014,16:58:39,CADBURY PERK,1.0,10.0,10.0
1926,190138,4/4/2014,16:58:39,NESTLE BAR O,5.0,5.0,25.0
1927,190139,4/4/2014,17:01:35,KITCHEN CLOT,2.0,10.0,20.0
1928,190139,4/4/2014,17:01:35,FEAST CHAOCO,1.0,30.0,30.0
1929,190139,4/4/2014,17:01:35,CORNETTO CHO,1.0,45.0,45.0
1930,190139,4/4/2014,17:01:35,MINUTE MAID ,1.0,25.0,25.0
1931,190140,4/4/2014,17:02:26,EGG         ,12.0,3.0,36.0
1932,190140,4/4/2014,17:02:26,UDATH ROUND ,1.0,88.0,88.0
1933,190141,4/4/2014,17:03:10,RAJAS GARBAG,1.0,88.0,88.0
1934,190142,4/4/2014,17:06:48,KURKURE 10/,1.0,10.0,10.0
1935,190143,4/4/2014,17:08:38,AMUL PANEER ,1.0,58.0,58.0
1936,190143,4/4/2014,17:08:38,RED CHANA 20,1.0,13.0,13.0
1937,190144,4/4/2014,17:11:03,HERITAGE CUR,1.0,40.0,40.0
1938,190144,4/4/2014,17:11:03,VIJAYA GROUN,1.0,96.0,96.0
1939,190145,4/4/2014,17:11:43,MINUTE MAID ,1.0,25.0,25.0
1940,190145,4/4/2014,17:11:43,SNICKERS SIN,1.0,15.0,15.0
1941,190146,4/4/2014,17:15:52,KURKURE 10/,1.0,10.0,10.0
1942,190146,4/4/2014,17:15:52,CHART PAPER ,1.0,5.0,5.0
1943,190147,4/4/2014,17:17:14,EGG         ,24.0,3.0,72.0
1944,190147,4/4/2014,17:17:14,IDLI RAVA NO,1.0,26.0,26.0
1945,190148,4/4/2014,17:20:12,GIFT COVER  ,1.0,5.0,5.0
1946,190148,4/4/2014,17:20:12,CADBURY CELE,1.0,90.0,90.0
1947,190148,4/4/2014,17:20:12,AMBICA DURBA,1.0,20.0,20.0
1948,190148,4/4/2014,17:20:12,AMBICA DHOOP,1.0,18.0,18.0
1949,190149,4/4/2014,17:20:46,FEAST CHAOCO,4.0,35.0,140.0
1950,190149,4/4/2014,17:20:46,CORNETTO BUT,2.0,35.0,70.0
1951,190150,4/4/2014,17:22:00,MAAZA 500+10,1.0,35.0,35.0
1952,190151,4/4/2014,17:30:59,EXCELL RC 1,200.0,1.0,200.0
1953,190151,4/4/2014,17:30:59,BOOMER      ,2.0,6.0,12.0
1954,190151,4/4/2014,17:30:59,RAJAS GARBAG,1.0,88.0,88.0
1955,190151,4/4/2014,17:30:59,COLGATE MAX ,1.0,79.0,79.0
1956,190152,4/4/2014,17:34:43,FANTA 1.5 LT,1.0,52.0,52.0
1957,190152,4/4/2014,17:34:43,COCACOLA 75,1.0,35.0,35.0
1958,190152,4/4/2014,17:34:43,SPRITE 750ML,1.0,35.0,35.0
1959,190152,4/4/2014,17:34:43,EATING SODA ,1.0,3.0,3.0
1960,190152,4/4/2014,17:34:43,PREMIER FACE,1.0,60.0,60.0
1961,190152,4/4/2014,17:34:43,MILK 500ML  ,3.0,21.0,63.0
1962,190152,4/4/2014,17:34:43,TAJ MAHAL TE,1.0,108.0,108.0
1963,190152,4/4/2014,17:34:43,W F CORNFLOU,1.0,25.0,25.0
1964,190152,4/4/2014,17:34:43,W F CUSTARD ,1.0,35.0,35.0
1965,190153,4/4/2014,17:40:15,CORNETTO CHO,2.0,45.0,90.0
1966,190154,4/4/2014,17:42:19,SAGO 500GM  ,1.0,45.0,45.0
1967,190155,4/4/2014,17:43:33,ATAL RAJAGIR,4.0,45.0,180.0
1968,190156,4/4/2014,17:46:15,NESTLE FRESH,1.0,25.0,25.0
1969,190156,4/4/2014,17:46:15,EGG         ,13.0,3.0,39.0
1970,190156,4/4/2014,17:46:15,HALDIRAM`S B,1.0,25.0,25.0
1971,190156,4/4/2014,17:46:15,BRITANNIA MA,1.0,10.0,10.0
1972,190156,4/4/2014,17:46:15,PARLE HIDE &,1.0,10.0,10.0
1973,190156,4/4/2014,17:46:15,BRITANNIA BO,1.0,20.0,20.0
1974,190156,4/4/2014,17:46:15,BRITANNIA 50,1.0,10.0,10.0
1975,190157,4/4/2014,17:53:09,SNICKERS SIN,1.0,15.0,15.0
1976,190158,4/4/2014,17:53:30,URID CHILAKA,1.0,76.0,76.0
1977,190158,4/4/2014,17:53:30,GREEN BATANI,1.0,17.0,17.0
1978,190159,4/4/2014,17:54:36,BRITANNIA FR,1.0,15.0,15.0
1979,190159,4/4/2014,17:54:36,SAGO SMALL 2,1.0,24.0,24.0
1980,190159,4/4/2014,17:54:36,MILK 500ML  ,1.0,21.0,21.0
1981,190159,4/4/2014,17:54:36,BRITANNIA MA,1.0,30.0,30.0
1982,190159,4/4/2014,17:54:36,HERITAGE CUR,1.0,40.0,40.0
1983,190160,4/4/2014,17:55:13,B RAVA 1KG  ,1.0,38.0,38.0
1984,190161,4/4/2014,17:57:01,KINDER JOY 2,1.0,35.0,35.0
1985,190162,4/4/2014,17:59:24,MILK 500ML  ,1.0,21.0,21.0
1986,190162,4/4/2014,17:59:24,COCONUT 1P  ,1.0,16.0,16.0
1987,190163,4/4/2014,18:00:23,CELLO PEN 10,2.0,10.0,20.0
1988,190163,4/4/2014,18:00:23,BINGO CHIPS ,1.0,20.0,20.0
1989,190164,4/4/2014,18:02:01,SUGAR 500GM ,1.0,17.0,17.0
1990,190165,4/4/2014,18:05:37,MEDIMIX  SAN,1.0,22.0,22.0
1991,190166,4/4/2014,18:08:07,BRITANNIA MI,1.0,26.0,26.0
1992,190167,4/4/2014,18:10:33,NESTLE MILKY,1.0,5.0,5.0
1993,190167,4/4/2014,18:10:33,BRITANNIA MI,2.0,10.0,20.0
1994,190168,4/4/2014,18:12:19,CADBURY ECLA,1.0,1.0,1.0
1995,190168,4/4/2014,18:12:19,NESTLE CHOTU,2.0,2.0,4.0
1996,190168,4/4/2014,18:12:19,CADBURY PERK,2.0,10.0,20.0
1997,190169,4/4/2014,18:12:28,KURNOOL RICE,1.0,96.0,96.0
1998,190170,4/4/2014,18:12:42,BRITANNIA BR,1.0,26.0,26.0
1999,190171,4/4/2014,18:13:18,CARRY BAG   ,1.0,2.0,2.0
2000,190171,4/4/2014,18:13:18,SUNFEAST DAR,1.0,25.0,25.0
2001,190171,4/4/2014,18:13:18,BRITANNIA BU,2.0,15.0,30.0
2002,190172,4/4/2014,18:13:51,KURKURE 10/,1.0,10.0,10.0
2003,190172,4/4/2014,18:13:51,KINLEY WATER,1.0,10.0,10.0
2004,190173,4/4/2014,18:14:51,MILK 500ML  ,1.0,21.0,21.0
2005,190173,4/4/2014,18:14:51,HALDIRAM`S 3,1.0,67.0,67.0
2006,190174,4/4/2014,18:15:47,MILK 500ML  ,1.0,21.0,21.0
2007,190174,4/4/2014,18:15:47,BRITANNIA BU,1.0,13.0,13.0
2008,190175,4/4/2014,18:20:17,EGG         ,13.0,3.0,39.0
2009,190176,4/4/2014,18:21:22,EGG         ,13.0,3.0,39.0
2010,190176,4/4/2014,18:21:22,PIM POM LOLL,1.0,5.0,5.0
2011,190176,4/4/2014,18:21:22,LAYS 15/   ,1.0,15.0,15.0
2012,190177,4/4/2014,18:22:17,COCONUT 1P  ,1.0,16.0,16.0
2013,190178,4/4/2014,18:23:09,KAMAL NAMKEE,1.0,17.0,17.0
2014,190179,4/4/2014,18:25:14,KINLEY SODA ,1.0,28.0,28.0
2015,190180,4/4/2014,18:30:13,EGG         ,6.0,3.0,18.0
2016,190180,4/4/2014,18:30:13,HALDIRAM`S 8,2.0,10.0,20.0
2017,190180,4/4/2014,18:30:13,MILK 500ML  ,1.0,21.0,21.0
2018,190180,4/4/2014,18:30:13,HERITAGE CUR,1.0,20.0,20.0
2019,190181,4/4/2014,18:31:18,SAKTHI GHEE ,1.0,94.0,94.0
2020,190182,4/4/2014,18:32:14,SPRITE 750ML,1.0,35.0,35.0
2021,190182,4/4/2014,18:32:14,SAGO 500GM  ,1.0,45.0,45.0
2022,190183,4/4/2014,18:35:13,CARRY BAG   ,1.0,2.0,2.0
2023,190183,4/4/2014,18:35:13,CELLO PEN 10,1.0,10.0,10.0
2024,190183,4/4/2014,18:35:13,BRU INSTANT ,2.0,10.0,20.0
2025,190183,4/4/2014,18:35:13,HALDIRAM`S 3,1.0,67.0,67.0
2026,190183,4/4/2014,18:35:13,MILK 500ML  ,1.0,21.0,21.0
2027,190184,4/4/2014,18:38:14,VODAFONE EAS,157.0,1.0,157.0
2028,190184,4/4/2014,18:38:14,AIRTEL CARD ,50.0,1.0,50.0
2029,190185,4/4/2014,18:38:57,KURNOOL RICE,3.0,48.0,144.0
2030,190185,4/4/2014,18:38:57,EGG         ,12.0,3.0,36.0
2031,190185,4/4/2014,18:38:57,HERITAGE CUR,1.0,40.0,40.0
2032,190186,4/4/2014,18:40:18,COCACOLA 75,1.0,35.0,35.0
2033,190186,4/4/2014,18:40:18,CINTHOL REGU,1.0,32.0,32.0
2034,190186,4/4/2014,18:40:18,EGG         ,12.0,3.0,36.0
2035,190187,4/4/2014,18:40:45,FEAST CHAOCO,1.0,30.0,30.0
2036,190188,4/4/2014,18:47:03,CADBURY ECLA,1.0,1.0,1.0
2037,190189,4/4/2014,18:48:46,MAGNUM ICE C,3.0,85.0,255.0
2038,190189,4/4/2014,18:48:46,PARTY PACK 7,1.0,190.0,190.0
2039,190189,4/4/2014,18:48:46,BOILED RICE ,1.0,38.0,38.0
2040,190189,4/4/2014,18:48:46,SUGAR 2KG   ,1.0,68.0,68.0
2041,190189,4/4/2014,18:48:46,HARPIC POWER,1.0,63.0,63.0
2042,190189,4/4/2014,18:48:46,SAFFOLA GOLD,1.0,145.0,145.0
2043,190189,4/4/2014,18:48:46,DAAWAT BASMA,1.0,165.0,165.0
2044,190189,4/4/2014,18:48:46,AXION DISH W,1.0,40.0,40.0
2045,190189,4/4/2014,18:48:46,VIM BAR 265G,1.0,46.0,46.0
2046,190189,4/4/2014,18:48:46,FELIX PERF F,1.0,65.0,65.0
2047,190189,4/4/2014,18:48:46,AASIRVAAD AT,1.0,210.0,210.0
2048,190190,4/4/2014,18:50:54,ATAL SENDHA ,1.0,12.0,12.0
2049,190190,4/4/2014,18:50:54,HERITAGE GHE,1.0,195.0,195.0
2050,190191,4/4/2014,18:52:17,PIM POM LOLL,2.0,5.0,10.0
2051,190191,4/4/2014,18:52:17,BAMBINO MACR,1.0,16.0,16.0
2052,190192,4/4/2014,18:52:48,BINGO CHIPS ,1.0,10.0,10.0
2053,190193,4/4/2014,18:55:17,VANILLA ICE ,1.0,12.0,12.0
2054,190193,4/4/2014,18:55:17,CORNETTO CHO,1.0,45.0,45.0
2055,190194,4/4/2014,18:58:55,BRITANNIA BR,1.0,26.0,26.0
2056,190194,4/4/2014,18:58:55,EGG         ,12.0,3.0,36.0
2057,190195,4/4/2014,18:59:26,NESTLE MILKY,1.0,5.0,5.0
2058,190195,4/4/2014,18:59:26,KAMAL RAGI P,2.0,30.0,60.0
2059,190195,4/4/2014,18:59:26,GOOD KNIGHT ,1.0,58.0,58.0
2060,190196,4/4/2014,19:00:52,PARLE HIDE &,1.0,10.0,10.0
2061,190197,4/4/2014,19:01:13,KINLEY SODA ,1.0,28.0,28.0
2062,190197,4/4/2014,19:01:13,GALAXY 15/ ,2.0,15.0,30.0
2063,190198,4/4/2014,19:04:15,CARRY BAG   ,1.0,3.0,3.0
2064,190198,4/4/2014,19:04:15,RIN SOAP 180,1.0,10.0,10.0
2065,190198,4/4/2014,19:04:15,VIM BAR 265G,1.0,16.0,16.0
2066,190198,4/4/2014,19:04:15,I D DOSA BAT,1.0,50.0,50.0
2067,190198,4/4/2014,19:04:15,DARK FANTASY,1.0,30.0,30.0
2068,190198,4/4/2014,19:04:15,RED CHILLI 1,1.0,16.0,16.0
2069,190198,4/4/2014,19:04:15,TOOR DALL 1K,1.0,84.0,84.0
2070,190198,4/4/2014,19:04:15,SUNFEAST DEL,1.0,60.0,60.0
2071,190198,4/4/2014,19:04:15,YIPPEE NOODL,2.0,10.0,20.0
2072,190199,4/4/2014,19:05:39,DABUR TOMATO,1.0,20.0,20.0
2073,190199,4/4/2014,19:05:39,MAGGI HOT/ S,1.0,45.0,45.0
2074,190200,4/4/2014,19:06:58,CHALKPIECS B,1.0,12.0,12.0
2075,190200,4/4/2014,19:06:58,NIPPO GOLD A,6.0,10.0,60.0
2076,190201,4/4/2014,19:07:43,EXCELL RC 1,110.0,1.0,110.0
2077,190202,4/4/2014,19:09:12,MAAZA 200ML ,1.0,12.0,12.0
2078,190203,4/4/2014,19:09:42,CHART PAPER ,1.0,10.0,10.0
2079,190203,4/4/2014,19:09:42,KELLOGG`S ST,1.0,40.0,40.0
2080,190203,4/4/2014,19:09:42,MILK 500ML  ,1.0,21.0,21.0
2081,190203,4/4/2014,19:09:42,BRITANNIA MI,2.0,26.0,52.0
2082,190204,4/4/2014,19:10:27,DETTOL SKINC,1.0,64.0,64.0
2083,190204,4/4/2014,19:10:27,KINLEY SODA ,4.0,18.0,72.0
2084,190205,4/4/2014,19:11:26,BRITANNIA BR,1.0,26.0,26.0
2085,190208,4/4/2014,19:15:23,MILK 500ML  ,3.0,21.0,63.0
2086,190208,4/4/2014,19:15:23,C C DOSA BAT,2.0,51.0,102.0
2087,190209,4/4/2014,19:16:41,EGG         ,12.0,3.0,36.0
2088,190209,4/4/2014,19:16:41,K SANAGALU 5,1.0,48.0,48.0
2089,190209,4/4/2014,19:16:41,LAYS 20/   ,1.0,20.0,20.0
2090,190209,4/4/2014,19:16:41,KINLEY SODA ,1.0,18.0,18.0
2091,190210,4/4/2014,19:17:23,DAIRY MILK  ,1.0,2.0,2.0
2092,190210,4/4/2014,19:17:23,CADBURY ECLA,1.0,1.0,1.0
2093,190210,4/4/2014,19:17:23,NESTLE BAR O,1.0,10.0,10.0
2094,190210,4/4/2014,19:17:23,BRITANNIA BO,1.0,12.0,12.0
2095,190210,4/4/2014,19:17:23,OREO BISCUIT,1.0,15.0,15.0
2096,190211,4/4/2014,19:23:17,STAYFREE SEC,1.0,33.0,33.0
2097,190212,4/4/2014,19:31:12,MAAZA 200ML ,3.0,12.0,36.0
2098,190213,4/4/2014,19:32:47,THUMS UP 1.5,1.0,52.0,52.0
2099,190213,4/4/2014,19:32:47,RAJAS GARBAG,1.0,88.0,88.0
2100,190214,4/4/2014,19:34:05,CARRY BAG   ,1.0,3.0,3.0
2101,190214,4/4/2014,19:34:05,HORLICKS 200,1.0,95.0,95.0
2102,190214,4/4/2014,19:34:05,B RAVA 1KG  ,1.0,38.0,38.0
2103,190214,4/4/2014,19:34:05,AASIRVAAD AT,2.0,44.0,88.0
2104,190214,4/4/2014,19:34:05,LIZOL FLOOR ,1.0,27.0,27.0
2105,190215,4/4/2014,19:35:28,COCACOLA 75,1.0,35.0,35.0
2106,190215,4/4/2014,19:35:28,KINLEY WATER,1.0,20.0,20.0
2107,190216,4/4/2014,19:35:55,HERITAGE CUR,2.0,40.0,80.0
2108,190217,4/4/2014,19:36:49,MAAZA 200ML ,1.0,12.0,12.0
2109,190218,4/4/2014,19:40:44,DAIRY MILK  ,2.0,2.0,4.0
2110,190218,4/4/2014,19:40:44,CARRY BAG   ,1.0,3.0,3.0
2111,190218,4/4/2014,19:40:44,KAMAL CAKE 1,1.0,24.0,24.0
2112,190218,4/4/2014,19:40:44,MAGGI MASALA,1.0,80.0,80.0
2113,190218,4/4/2014,19:40:44,COMPLAN CHOC,1.0,117.0,117.0
2114,190218,4/4/2014,19:40:44,DOVE 3*100G ,1.0,166.0,166.0
2115,190218,4/4/2014,19:40:44,WHISPER MAXI,1.0,134.0,134.0
2116,190218,4/4/2014,19:40:44,NESTLE MILKY,2.0,10.0,20.0
2117,190218,4/4/2014,19:40:44,SURF EXCEL A,1.0,224.0,224.0
2118,190218,4/4/2014,19:40:44,VIM BAR 200G,3.0,16.0,48.0
2119,190218,4/4/2014,19:40:44,NIPPO GOLD A,7.0,10.0,70.0
2120,190218,4/4/2014,19:40:44,APSARA PENCI,2.0,5.0,10.0
2121,190219,4/4/2014,19:42:30,KURNOOL RICE,1.0,48.0,48.0
2122,190219,4/4/2014,19:42:30,BRITANNIA MI,1.0,22.0,22.0
2123,190219,4/4/2014,19:42:30,MILK 500ML  ,2.0,21.0,42.0
2124,190219,4/4/2014,19:42:30,HERITAGE CUR,2.0,40.0,80.0
2125,190220,4/4/2014,19:43:50,DHANALAXMI G,1.0,88.0,88.0
2126,190220,4/4/2014,19:43:50,AMBICA CAMPH,1.0,30.0,30.0
2127,190220,4/4/2014,19:43:50,TIL WHITE OR,1.0,27.0,27.0
2128,190220,4/4/2014,19:43:50,VAMU 50G    ,1.0,13.0,13.0
2129,190220,4/4/2014,19:43:50,KAMAL PALLI ,1.0,32.0,32.0
2130,190220,4/4/2014,19:43:50,MILK 500ML  ,1.0,21.0,21.0
2131,190220,4/4/2014,19:43:50,PRIYA RICE R,1.0,86.0,86.0
2132,190220,4/4/2014,19:43:50,KAMAL RICE P,1.0,25.0,25.0
2133,190220,4/4/2014,19:43:50,TIDE 1KG    ,1.0,39.0,39.0
2134,190220,4/4/2014,19:43:50,COCONUT 1P  ,1.0,16.0,16.0
2135,190221,4/4/2014,19:44:30,SCOTCH BRITE,1.0,165.0,165.0
2136,190222,4/4/2014,19:46:14,FEAST FRUTTA,1.0,20.0,20.0
2137,190222,4/4/2014,19:46:14,FEAST CHAOCO,1.0,30.0,30.0
2138,190223,4/4/2014,19:47:36,MILK 500ML  ,2.0,21.0,42.0
2139,190224,4/4/2014,19:52:11,BRITANNIA SU,2.0,27.0,54.0
2140,190224,4/4/2014,19:52:11,MAGNUM ICE C,1.0,85.0,85.0
2141,190224,4/4/2014,19:52:11,BRITANNIA 50,2.0,17.0,34.0
2142,190225,4/4/2014,19:58:09,NESTLE MILKY,1.0,5.0,5.0
2143,190225,4/4/2014,19:58:09,THERMOCOL BO,50.0,0.6,30.0
2144,190225,4/4/2014,19:58:09,GALAXY 15/ ,1.0,15.0,15.0
2145,190226,4/4/2014,19:58:21,COFFY BITE 5,1.0,5.0,5.0
2146,190226,4/4/2014,19:58:21,CADBURY PERK,1.0,5.0,5.0
2147,190227,4/4/2014,19:59:08,NOTE  BOOK  ,70.0,1.0,70.0
2148,190228,4/4/2014,19:59:32,KAMAL ANDHRA,1.0,16.0,16.0
2149,190230,4/4/2014,20:02:49,EGG         ,12.0,3.0,36.0
2150,190231,4/4/2014,20:03:33,AXE DEO 150M,1.0,165.0,165.0
2151,190231,4/4/2014,20:03:33,GOOD KNIGHT ,1.0,66.0,66.0
2152,190231,4/4/2014,20:03:33,GOOD DAY CHO,1.0,35.0,35.0
2153,190231,4/4/2014,20:03:33,OREO BISKUIT,1.0,30.0,30.0
2154,190232,4/4/2014,20:04:12,KINLEY WATER,1.0,10.0,10.0
2155,190233,4/4/2014,20:04:52,B RAVA 1KG  ,1.0,38.0,38.0
2156,190234,4/4/2014,20:05:22,PIM POM LOLL,2.0,5.0,10.0
2157,190235,4/4/2014,20:05:41,KINLEY WATER,1.0,30.0,30.0
2158,190236,4/4/2014,20:07:08,EGG         ,12.0,3.0,36.0
2159,190236,4/4/2014,20:07:08,AMUL BUTTER ,2.0,36.0,72.0
2160,190236,4/4/2014,20:07:08,VIM BAR 400G,1.0,23.0,23.0
2161,190236,4/4/2014,20:07:08,C C DOSA BAT,2.0,51.0,102.0
2162,190236,4/4/2014,20:07:08,CHART PAPER ,1.0,10.0,10.0
2163,190237,4/4/2014,20:09:27,AASHIRVAAD C,1.0,24.0,24.0
2164,190237,4/4/2014,20:09:27,MAAZA 200ML ,1.0,12.0,12.0
2165,190237,4/4/2014,20:09:27,AASIRVAAD AT,1.0,370.0,370.0
2166,190238,4/4/2014,20:10:01,CARRY BAG   ,1.0,3.0,3.0
2167,190238,4/4/2014,20:10:01,SUNDROP 1LTR,1.0,170.0,170.0
2168,190238,4/4/2014,20:10:01,WHEAT RAVA S,1.0,22.0,22.0
2169,190238,4/4/2014,20:10:01,KINDER JOY 2,1.0,35.0,35.0
2170,190239,4/4/2014,20:11:22,DRINKING STR,1.0,20.0,20.0
2171,190239,4/4/2014,20:11:22,VIM BAR 400G,1.0,23.0,23.0
2172,190239,4/4/2014,20:11:22,VIM BAR 400G,1.0,24.0,24.0
2173,190239,4/4/2014,20:11:22,PEARS 75G   ,3.0,32.0,96.0
2174,190240,5/4/2014,20:34:25,KINLEY SODA ,1.0,18.0,18.0
2175,190241,5/4/2014,20:35:43,AIRTEL CARD ,100.0,1.0,100.0
2176,190242,5/4/2014,20:36:04,CROWN JEERA ,1.0,15.0,15.0
2177,190243,5/4/2014,20:39:40,EVEREST PAVB,1.0,30.0,30.0
2178,190243,5/4/2014,20:39:40,GATORADE POW,2.0,15.0,30.0
2179,190243,5/4/2014,20:39:40,JEERA 50G   ,1.0,13.0,13.0
2180,190243,5/4/2014,20:39:40,PAV BUN 200G,3.0,15.0,45.0
2181,190244,5/4/2014,20:40:58,MILK 500ML  ,1.0,21.0,21.0
2182,190245,5/4/2014,20:42:14,VIJAYA SUNFL,1.0,84.0,84.0
2183,190245,5/4/2014,20:42:14,EGG         ,4.0,3.0,12.0
2184,190245,5/4/2014,20:42:14,MILK 500ML  ,4.0,21.0,84.0
2185,190245,5/4/2014,20:42:14,SUGAR 500GM ,1.0,17.0,17.0
2186,190245,5/4/2014,20:42:14,VIM BAR 200G,1.0,16.0,16.0
2187,190245,5/4/2014,20:42:14,NIVEA BODY L,1.0,197.0,197.0
2188,190245,5/4/2014,20:42:14,KINLEY SODA ,1.0,18.0,18.0
2189,190246,5/4/2014,20:45:25,CDDVD MARKE,1.0,20.0,20.0
2190,190246,5/4/2014,20:45:25,VIM BAR 400G,1.0,23.0,23.0
2191,190246,5/4/2014,20:45:25,SAFFOLA KARD,1.0,115.0,115.0
2192,190246,5/4/2014,20:45:25,TOOR DALL 1K,1.0,84.0,84.0
2193,190246,5/4/2014,20:45:25,SUNFEAST MAR,1.0,20.0,20.0
2194,190246,5/4/2014,20:45:25,RAI BIG 100G,1.0,12.0,12.0
2195,190246,5/4/2014,20:45:25,SWARNA TAMAR,2.0,35.0,70.0
2196,190246,5/4/2014,20:45:25,JEERA 100G  ,1.0,25.0,25.0
2197,190246,5/4/2014,20:45:25,CINTHOL FRES,1.0,65.0,65.0
2198,190246,5/4/2014,20:45:25,OLAY N W CRE,1.0,89.0,89.0
2199,190246,5/4/2014,20:45:25,GARNIER MEN ,1.0,99.0,99.0
2200,190246,5/4/2014,20:45:25,VEG ATTA NOO,1.0,78.0,78.0
2201,190246,5/4/2014,20:45:25,EGG         ,24.0,3.0,72.0
2202,190247,5/4/2014,20:46:10,MILK 500ML  ,1.0,21.0,21.0
2203,190248,5/4/2014,20:46:53,MILK 500ML  ,1.0,21.0,21.0
2204,190249,5/4/2014,20:48:36,CLEAR SHAMPO,1.0,254.0,254.0
2205,190249,5/4/2014,20:48:36,KURKURE 20/,1.0,20.0,20.0
2206,190249,5/4/2014,20:48:36,BRITANNIA NU,1.0,50.0,50.0
2207,190249,5/4/2014,20:48:36,BRITANNIA 5 ,1.0,50.0,50.0
2208,190249,5/4/2014,20:48:36,GIRIJAN HONE,1.0,140.0,140.0
2209,190249,5/4/2014,20:48:36,MAGGI PAZZTA,1.0,37.0,37.0
2210,190249,5/4/2014,20:48:36,MTR CHANA MA,1.0,46.0,46.0
2211,190249,5/4/2014,20:48:36,PARACHUTE AD,1.0,65.0,65.0
2212,190249,5/4/2014,20:48:36,BRITANNIA 50,1.0,17.0,17.0
2213,190250,5/4/2014,20:49:06,UDATH ROUND ,1.0,44.0,44.0
2214,190251,5/4/2014,20:51:16,CARRY BAG   ,1.0,2.0,2.0
2215,190251,5/4/2014,20:51:16,COCACOLA 75,1.0,35.0,35.0
2216,190251,5/4/2014,20:51:16,EGG         ,6.0,3.0,18.0
2217,190251,5/4/2014,20:51:16,BRITANNIA WH,1.0,26.0,26.0
2218,190251,5/4/2014,20:51:16,VEG ATTA NOO,1.0,78.0,78.0
2219,190252,5/4/2014,20:51:59,TATA SALT 1K,1.0,17.0,17.0
2220,190253,5/4/2014,20:53:27,HALDIRAM`S 3,1.0,67.0,67.0
2221,190254,5/4/2014,20:55:06,ONIONS      ,1.0,15.0,15.0
2222,190254,5/4/2014,20:55:06,I D DOSA BAT,1.0,50.0,50.0
2223,190255,5/4/2014,20:56:31,BRITANNIA BR,1.0,26.0,26.0
2224,190255,5/4/2014,20:56:31,EGG         ,31.0,3.0,93.0
2225,190256,5/4/2014,20:59:04,LAYS 35/   ,1.0,35.0,35.0
2226,190256,5/4/2014,20:59:04,LAYS 60/   ,1.0,60.0,60.0
2227,190256,5/4/2014,20:59:04,SPRITE 1.5 L,1.0,52.0,52.0
2228,190256,5/4/2014,20:59:04,THUMS UP 1.5,2.0,52.0,104.0
2229,190257,5/4/2014,9:24:56,MILK 500ML  ,2.0,21.0,42.0
2230,190258,5/4/2014,9:25:28,MOONG DALL 5,1.0,57.0,57.0
2231,190258,5/4/2014,9:25:28,PRIYA GINGER,1.0,35.0,35.0
2232,190259,5/4/2014,9:26:09,BROWN RICE 1,2.0,60.0,120.0
2233,190259,5/4/2014,9:26:09,LAYS 60/   ,2.0,60.0,120.0
2234,190260,5/4/2014,9:26:59,EGG         ,3.0,3.0,9.0
2235,190261,5/4/2014,9:27:25,COCONUT 1P  ,1.0,16.0,16.0
2236,190262,5/4/2014,9:28:35,CADBURY ECLA,2.0,1.0,2.0
