BillNo,Date,Time,Description,Quantity,Rate,Amount
176631,8/2/2014,20:00:35,I D DOSA BAT,1,45,45
176631,8/2/2014,20:00:35,EGG         ,12,4.5,54
176631,8/2/2014,20:00:35,BALL PEN    ,1,10,10
176632,8/2/2014,20:02:22,NESTLE CHOTU,7,2,14
176632,8/2/2014,20:02:22,NESTLE MILKY,4,5,20
176632,8/2/2014,20:02:22,LAYS 30/   ,1,30,30
176632,8/2/2014,20:02:22,ORANGE KHAT ,1,10,10
176632,8/2/2014,20:02:22,HERITAGE CUR,1,40,40
176632,8/2/2014,20:02:22,BRITANNIA NI,2,10,20
176632,8/2/2014,20:02:22,BRITANNIA WH,1,26,26
176633,8/2/2014,20:03:55,NESTLE FRESH,1,50,50
176634,8/2/2014,20:06:56,BRITANNIA WH,1,26,26
176634,8/2/2014,20:06:56,EGG         ,8,4.5,36
176634,8/2/2014,20:06:56,ONIONS      ,0.89,20,17.8
176635,8/2/2014,20:07:25,LAYS 30/   ,2,30,60
176636,8/2/2014,20:11:35,CARRY BAG   ,1,2,2
176636,8/2/2014,20:11:35,KINLEY SODA ,1,18,18
176636,8/2/2014,20:11:35,HALDIRAM`S 8,3,10,30
176636,8/2/2014,20:11:35,LAYS 30/   ,2,30,60
176637,8/2/2014,20:12:21,MAGGI MASALA,1,20,20
176638,8/2/2014,20:12:47,EGG         ,12,4.5,54
176639,8/2/2014,20:13:16,MOONG CHILAK,1,44,44
176640,8/2/2014,20:14:22,CADBURY DAIR,1,55,55
176640,8/2/2014,20:14:22,NESTLE ALPIN,1,25,25
176640,8/2/2014,20:14:22,DIET COKE TI,4,25,100
176641,8/2/2014,20:19:02,PARTY PACK 7,1,130,130
176642,8/2/2014,20:21:00,BRITANNIA WH,1,26,26
176642,8/2/2014,20:21:00,CADBURY GEMS,1,15,15
176643,8/2/2014,20:21:52,SPRITE 500ML,1,35,35
176644,8/2/2014,20:22:03,HALDIRAM`S M,1,40,40
176645,8/2/2014,20:23:50,KINLEY WATER,1,20,20
176646,9/2/2014,20:36:41,HERITAGE CUR,1,19,19
176646,9/2/2014,20:36:41,LIZOL FLOOR ,1,62,62
176646,9/2/2014,20:36:41,THUMSUP 500M,1,35,35
176646,9/2/2014,20:36:41,MILK 500ML  ,1,20,20
176646,9/2/2014,20:36:41,EGG         ,12,4.5,54
176647,9/2/2014,20:39:26,CADBURY PERK,1,10,10
176647,9/2/2014,20:39:26,CADBURY DAIR,2,10,20
176647,9/2/2014,20:39:26,HERITAGE CUR,1,40,40
176648,9/2/2014,20:42:27,MILK 500ML  ,2,20,40
176649,9/2/2014,20:45:17,AASHIRVAAD C,1,21,21
176650,9/2/2014,20:48:16,DAIRY MILK  ,3,2,6
176650,9/2/2014,20:48:16,BRITANNIA MI,1,14,14
176651,9/2/2014,20:49:17,HERITAGE CUR,1,40,40
176651,9/2/2014,20:49:17,BRITANNIA WH,1,26,26
176652,9/2/2014,9:13:57,MILK 500ML  ,2,20,40
176653,9/2/2014,9:14:23,BRITANNIA WH,1,26,26
176656,9/2/2014,9:18:07,MILK 500ML  ,2,20,40
176657,9/2/2014,9:18:40,AMBICA ATHIS,1,50,50
176657,9/2/2014,9:18:40,WHISPER CHOI,1,37,37
176657,9/2/2014,9:18:40,MAGGI MASALA,1,10,10
176658,9/2/2014,9:18:54,BRITANNIA WH,1,26,26
176659,9/2/2014,9:20:33,AMUL CHEES 8,1,91,91
176659,9/2/2014,9:20:33,AMUL BUTTER ,1,35,35
176659,9/2/2014,9:20:33,BRITANNIA BR,1,26,26
176659,9/2/2014,9:20:33,HERITAGE CUR,1,40,40
176659,9/2/2014,9:20:33,B RAVA 500GM,2,19,38
176660,9/2/2014,9:21:14,KAJU 100GMS ,1,62,62
176661,9/2/2014,9:21:49,EGG         ,7,4.5,31.5
176661,9/2/2014,9:21:49,BRITANNIA MI,1,22,22
176661,9/2/2014,9:21:49,MAGGI MASALA,3,15,45
176662,9/2/2014,9:22:44,NIPPO HYPER ,2,12.5,25
176662,9/2/2014,9:22:44,GLUCOVITA 28,1,15,15
176663,9/2/2014,9:22:56,BRITANNIA WH,1,26,26
176664,9/2/2014,9:23:44,MILK 500ML  ,2,20,40
176664,9/2/2014,9:23:44,SUGAR 1KG   ,1,38,38
176664,9/2/2014,9:23:44,BRITANNIA BR,1,26,26
176664,9/2/2014,9:23:44,PEARS125G   ,1,54,54
176664,9/2/2014,9:23:44,KALA MIRCH 1,1,90,90
176665,9/2/2014,9:23:56,CHUDUVA 500G,1,22,22
176666,9/2/2014,9:24:17,HERITAGE PAN,1,70,70
176666,9/2/2014,9:24:17,MILK 500ML  ,6,20,120
176667,9/2/2014,9:25:16,BRITANNIA BR,1,26,26
176667,9/2/2014,9:25:16,AASHIRVAAD T,1,21,21
176668,9/2/2014,9:26:14,SUGAR 1KG   ,1,38,38
176668,9/2/2014,9:26:14,MAGGI MASALA,1,60,60
176668,9/2/2014,9:26:14,MAGGI PAZZTA,1,20,20
176668,9/2/2014,9:26:14,BRITANNIA BR,1,26,26
176669,9/2/2014,9:28:42,NESTLE EVERY,1,10,10
176669,9/2/2014,9:28:42,RED LABLE TE,1,33,33
176670,9/2/2014,9:29:21,BRITANNIA BR,1,26,26
176670,9/2/2014,9:29:21,MAAZA 200ML ,1,12,12
176670,9/2/2014,9:29:21,HERITAGE CUR,1,40,40
176671,9/2/2014,9:29:40,BAMBINO VARM,1,52,52
176672,9/2/2014,9:30:09,MILK 500ML  ,3,20,60
176672,9/2/2014,9:30:09,GALAXY 15/ ,2,15,30
176673,9/2/2014,9:31:13,NIPPO GOLD A,4,10,40
176674,9/2/2014,9:34:05,TAMRIND 200G,1,22,22
176674,9/2/2014,9:34:05,B RAVA 500GM,1,19,19
176674,9/2/2014,9:34:05,BRITANNIA WH,1,26,26
176675,9/2/2014,9:35:00,MILK 500ML  ,2,20,40
176676,9/2/2014,9:35:53,KAMAL MEAL M,1,28,28
176676,9/2/2014,9:35:53,EGG         ,9,4.5,40.5
176677,9/2/2014,9:38:28,CARRY BAG   ,1,4,4
176677,9/2/2014,9:38:28,MILK 500ML  ,4,20,80
176677,9/2/2014,9:38:28,HERITAGE CUR,1,40,40
176677,9/2/2014,9:38:28,BAMBINO VARM,1,52,52
176677,9/2/2014,9:38:28,BRU INSTANT ,1,80,80
176677,9/2/2014,9:38:28,C C IDLY BAT,2,51,102
176678,9/2/2014,9:39:43,EGG         ,10,4.5,45
176678,9/2/2014,9:39:43,KURNOOL RICE,1,96,96
176678,9/2/2014,9:39:43,COCONUT 1P  ,1,15,15
176678,9/2/2014,9:39:43,BRITANNIA WH,1,26,26
176679,9/2/2014,9:42:26,CADBURY ECLA,1,1,1
176679,9/2/2014,9:42:26,GOOD DAY CAS,1,15,15
176679,9/2/2014,9:42:26,BRITANNIA MA,1,30,30
176679,9/2/2014,9:42:26,EGG         ,12,4.5,54
176680,9/2/2014,9:44:43,DAIRY MILK  ,1,2,2
176680,9/2/2014,9:44:43,POLO BIG 5/,1,5,5
176680,9/2/2014,9:44:43,EGG         ,6,4.5,27
176680,9/2/2014,9:44:43,NESTLE ALPIN,1,25,25
176680,9/2/2014,9:44:43,MAGGI MASALA,1,40,40
176681,9/2/2014,9:46:02,HERITAGE CUR,1,19,19
176682,9/2/2014,9:49:39,DAIRY MILK  ,1,2,2
176682,9/2/2014,9:49:39,GILLETTE PRE,1,18,18
176683,9/2/2014,9:49:47,MILK 500ML  ,1,20,20
176684,9/2/2014,9:54:31,MTR GULAB JA,1,45,45
176685,9/2/2014,9:55:38,SUNFEAST CLA,1,10,10
176685,9/2/2014,9:55:38,HALDIRAM`S 8,1,10,10
176686,9/2/2014,9:57:34,NESCAFE SUNR,1,10,10
176686,9/2/2014,9:57:34,KAMAL BARIK ,1,14,14
176686,9/2/2014,9:57:34,WHISPER MAXI,1,175,175
176687,9/2/2014,9:58:56,CADBURY CELE,1,90,90
176687,9/2/2014,9:58:56,BALL PEN    ,1,30,30
176688,9/2/2014,10:04:47,PIM POM LOLL,3,3,9
176688,9/2/2014,10:04:47,EGG         ,4,4.5,18
176688,9/2/2014,10:04:47,HORLICKS 500,1,184,184
176688,9/2/2014,10:04:47,MAGGI MASALA,1,40,40
176688,9/2/2014,10:04:47,GOOD DAY PIS,1,20,20
176688,9/2/2014,10:04:47,BRITANNIA BR,1,26,26
176688,9/2/2014,10:04:47,AASHIRVAAD T,1,21,21
176688,9/2/2014,10:04:47,AASHIRVAAD C,1,34,34
176688,9/2/2014,10:04:47,KISSAN MIXED,1,24,24
176688,9/2/2014,10:04:47,SUGAR 2KG   ,1,76,76
176688,9/2/2014,10:04:47,SUGAR 1KG   ,1,38,38
176688,9/2/2014,10:04:47,NESTLE MILK ,1,92,92
176688,9/2/2014,10:04:47,TATA SALT LI,1,27,27
176688,9/2/2014,10:04:47,BRITANNIA BU,2,13,26
176688,9/2/2014,10:04:47,BRITANNIA BO,2,10,20
176688,9/2/2014,10:04:47,PARLE G 250G,1,10,10
176688,9/2/2014,10:04:47,BOURNVITA CH,1,125,125
176688,9/2/2014,10:04:47,SAKTHI GHEE ,1,390,390
176688,9/2/2014,10:04:47,LIZOL FLOOR ,1,27,27
176688,9/2/2014,10:04:47,DOVE CONDITI,1,72,72
176688,9/2/2014,10:04:47,PEARS125G   ,2,54,108
176688,9/2/2014,10:04:47,KAMAL NAMKEE,1,22,22
176688,9/2/2014,10:04:47,FREEDOM MUST,1,138,138
176688,9/2/2014,10:04:47,DABUR RED TO,1,40,40
176688,9/2/2014,10:04:47,COLGATE VISI,1,40,40
176688,9/2/2014,10:04:47,EXO DISHWASH,2,42,84
176688,9/2/2014,10:04:47,ARIEL ULTRAM,1,110,110
176688,9/2/2014,10:04:47,COMFORT FABR,1,44,44
176689,9/2/2014,10:05:32,MILK 500ML  ,1,20,20
176689,9/2/2014,10:05:32,MAAZA 200ML ,1,12,12
176689,9/2/2014,10:05:32,SCOTCH BRITE,1,28,28
176691,9/2/2014,10:07:23,HERITAGE CUR,1,40,40
176692,9/2/2014,10:07:44,COLGATE MAX ,1,44,44
176692,9/2/2014,10:07:44,DABUR RED TO,2,40,80
176692,9/2/2014,10:07:44,PARK AVENUE ,1,40,40
176694,9/2/2014,10:09:16,MILK 500ML  ,2,20,40
176695,9/2/2014,10:09:38,MILK 500ML  ,5,20,100
176696,9/2/2014,10:10:30,CARRY BAG   ,1,3,3
176696,9/2/2014,10:10:30,EGG         ,6,4.5,27
176696,9/2/2014,10:10:30,DHANALAXMI G,1,45,45
176696,9/2/2014,10:10:30,RAJAS GARBAG,1,88,88
176696,9/2/2014,10:10:30,LIFEBUOY HAN,1,37,37
176697,9/2/2014,10:11:05,TETLEY TEA 1,2,50,100
176698,9/2/2014,10:12:03,ORANGE KHAT ,1,10,10
176698,9/2/2014,10:12:03,GALAXY 15/ ,2,15,30
176699,9/2/2014,10:13:15,CARRY BAG   ,1,2,2
176699,9/2/2014,10:13:15,MILK 500ML  ,2,20,40
176699,9/2/2014,10:13:15,TIL NYLON(OR),2,64,128
176700,9/2/2014,10:16:19,MILK 500ML  ,8,20,160
176701,9/2/2014,10:18:18,CADBURY 5 ST,16,5,80
176702,9/2/2014,10:19:50,CADBURY DAIR,1,22,22
176702,9/2/2014,10:19:50,MAGGI MASALA,1,60,60
176703,9/2/2014,10:21:09,BRITANNIA FR,1,15,15
176703,9/2/2014,10:21:09,BRITANNIA SA,1,26,26
176706,9/2/2014,10:27:31,AIRTEL CARD ,100,1,100
176707,9/2/2014,10:27:42,IDEA CARD 1/,50,1,50
176708,9/2/2014,10:29:00,BRITANNIA WH,1,26,26
176708,9/2/2014,10:29:00,EGG         ,6,4.5,27
176708,9/2/2014,10:29:00,MAGGI MASALA,1,10,10
176709,9/2/2014,10:30:00,NESTLE MUNCH,1,5,5
176709,9/2/2014,10:30:00,NESTLE ALPIN,1,25,25
176709,9/2/2014,10:30:00,NESTLE FRESH,1,50,50
176710,9/2/2014,10:31:13,MILK 500ML  ,1,20,20
176711,9/2/2014,10:31:36,ORBIT CHEWIN,1,5,5
176711,9/2/2014,10:31:36,COLGATE VISI,1,40,40
176711,9/2/2014,10:31:36,MAGGI CHICKE,1,15,15
176712,9/2/2014,10:32:45,CADBURY ECLA,3,1,3
176712,9/2/2014,10:32:45,CADBURY DAIR,1,5,5
176713,9/2/2014,10:35:48,MILK 500ML  ,1,20,20
176713,9/2/2014,10:35:48,MAGGI MASALA,1,60,60
176713,9/2/2014,10:35:48,PARACHUTE CO,1,69,69
176713,9/2/2014,10:35:48,PEARS125G   ,1,54,54
176713,9/2/2014,10:35:48,CLOSE UP 150,1,80,80
176713,9/2/2014,10:35:48,MYSORE SANDA,1,49,49
176713,9/2/2014,10:35:48,MYSORE SANDA,1,30,30
176713,9/2/2014,10:35:48,GILLETTE SAT,4,40,160
176713,9/2/2014,10:35:48,AMBICA DURBA,1,40,40
176713,9/2/2014,10:35:48,HIMALAYA  P ,2,114,228
176713,9/2/2014,10:35:48,LIFEBUOY HAN,1,31,31
176713,9/2/2014,10:35:48,AXE DEO 150M,1,165,165
176713,9/2/2014,10:35:48,HARPIC HYGIE,1,49,49
176713,9/2/2014,10:35:48,HARPIC HYGIE,2,52,104
176713,9/2/2014,10:35:48,SENSODYNE 80,1,120,120
176713,9/2/2014,10:35:48,DETTOL LIQUI,1,31,31
176713,9/2/2014,10:35:48,SURF EXCEL 2,1,441,441
176714,9/2/2014,10:36:32,KELLOGG*S SP,1,112,112
176715,9/2/2014,10:37:16,FEVI KWIK   ,2,5,10
176716,9/2/2014,10:39:34,PAKEEZAH 225,1,70,70
176716,9/2/2014,10:39:34,BRITANNIA WH,1,26,26
176716,9/2/2014,10:39:34,EGG         ,4,4.5,18
176717,9/2/2014,10:48:59,BRU GREEN LA,1,29,29
176717,9/2/2014,10:48:59,ONIONS      ,1,20,20
176718,9/2/2014,10:49:54,GENERAL     ,1,5,5
176718,9/2/2014,10:49:54,CADBURY PERK,1,5,5
176719,9/2/2014,10:51:01,JEERA 100G  ,1,25,25
176719,9/2/2014,10:51:01,RED CHILLI 1,1,16,16
176719,9/2/2014,10:51:01,HOMELITES MA,1,6,6
176719,9/2/2014,10:51:01,ONIONS      ,2,20,40
176720,9/2/2014,10:52:26,GENERAL     ,1,40,40
176720,9/2/2014,10:52:26,TIDE DETERGE,1,41,41
176720,9/2/2014,10:52:26,BRITANNIA WH,1,26,26
176720,9/2/2014,10:52:26,COLGATE 100G,1,39,39
176720,9/2/2014,10:52:26,EGG         ,12,4.5,54
176721,9/2/2014,10:53:01,VIJAYA SUNFL,1,85,85
176722,9/2/2014,10:53:39,KAMAL NAMKEE,1,17,17
176722,9/2/2014,10:53:39,SUNFEAST SPE,1,10,10
176723,9/2/2014,10:54:31,SNICKERS SIN,1,30,30
176723,9/2/2014,10:54:31,NESTLE KITKA,1,20,20
176723,9/2/2014,10:54:31,NESTLE ALPIN,1,25,25
176723,9/2/2014,10:54:31,GALAXY 15/ ,3,15,45
176723,9/2/2014,10:54:31,NESTLE TONED,1,69,69
176724,9/2/2014,10:55:44,MINUTE MAID ,1,25,25
176725,9/2/2014,10:57:50,CADBURY ECLA,3,1,3
176725,9/2/2014,10:57:50,JOHNSON BAND,2,2.5,5
176726,9/2/2014,11:00:36,NESTLE BAR O,1,10,10
176726,9/2/2014,11:00:36,DAIRY MILK  ,1,10,10
176726,9/2/2014,11:00:36,AASIRVAAD AT,1,44,44
176726,9/2/2014,11:00:36,KURNOOL RICE,3,48,144
176727,9/2/2014,11:01:08,MINUTE MAID ,1,20,20
176728,9/2/2014,11:02:08,CADBURY PERK,1,5,5
176729,9/2/2014,11:07:22,TAMRIND 500G,1,49,49
176730,9/2/2014,11:10:45,EGG         ,13,4.5,58.5
176731,9/2/2014,11:11:07,DAIRY MILK  ,2,2,4
176731,9/2/2014,11:11:07,MAAZA 200ML ,1,12,12
176732,9/2/2014,11:13:05,AMUL CHEESE ,1,69,69
176733,9/2/2014,11:13:47,TATA SALT 1K,2,17,34
176733,9/2/2014,11:13:47,HERITAGE CUR,1,40,40
176734,9/2/2014,11:14:33,NESTLE BAR O,1,10,10
176734,9/2/2014,11:14:33,SNICKERS SIN,1,15,15
176735,9/2/2014,11:15:41,CADBURY 5 ST,4,10,40
176735,9/2/2014,11:15:41,CADBURY DAIR,1,10,10
176736,9/2/2014,11:17:09,LIMCA 600ML ,1,35,35
176736,9/2/2014,11:17:09,PUTANALU 200,1,16,16
176736,9/2/2014,11:17:09,RAI SMALL 20,2,24,48
176737,9/2/2014,11:17:22,MILK 500ML  ,1,20,20
176737,9/2/2014,11:17:22,ALL OUT COIL,1,30,30
176738,9/2/2014,11:18:13,PAMPERS XL 1,1,350,350
176738,9/2/2014,11:18:13,GILLETTE SAT,1,40,40
176738,9/2/2014,11:18:13,NESCAFE SUNR,1,82,82
176739,9/2/2014,11:18:37,MILK 500ML  ,1,20,20
176740,9/2/2014,11:19:02,CRANE SWEET ,1,15,15
176741,9/2/2014,11:19:49,PARACHUTE CO,1,29,29
176742,9/2/2014,11:23:36,WHISPER ULTR,1,75,75
176742,9/2/2014,11:23:36,STAYFREE SEC,1,25,25
176743,9/2/2014,11:24:37,CADBURY ECLA,1,1,1
176743,9/2/2014,11:24:37,PIM POM LOLL,13,3,39
176744,9/2/2014,11:27:08,BRU INSTANT ,2,10,20
176745,9/2/2014,11:27:21,CHOCOLATE CU,3,15,45
176746,9/2/2014,11:28:05,HERITAGE CUR,1,19,19
176746,9/2/2014,11:28:05,DABUR COCONU,2,52,104
176747,9/2/2014,11:28:32,GENERAL     ,4,5,20
176748,9/2/2014,11:34:23,VIM BAR 265G,1,44,44
176748,9/2/2014,11:34:23,VIM DISHWASH,1,42,42
176748,9/2/2014,11:34:23,NESTLE FRESH,1,25,25
176748,9/2/2014,11:34:23,AMBI PUR AIR,1,220,220
176749,9/2/2014,11:35:07,ALL OUT REFI,2,72,144
176749,9/2/2014,11:35:07,FIGARO OLIVE,1,209,209
176749,9/2/2014,11:35:07,LAYS 30/   ,1,30,30
176749,9/2/2014,11:35:07,SUNDROP HEAR,1,180,180
176749,9/2/2014,11:35:07,B RAVA 1KG  ,1,38,38
176750,9/2/2014,11:36:55,JEERA 100G  ,1,25,25
176751,9/2/2014,11:38:05,PIM POM LOLL,2,3,6
176752,9/2/2014,11:39:23,EGG         ,5,4.5,22.5
176753,9/2/2014,11:40:48,SUGAR 1KG   ,1,38,38
176754,9/2/2014,11:41:00,EGG         ,6,4.5,27
176755,9/2/2014,11:42:17,KINLEY WATER,1,20,20
176756,9/2/2014,11:46:07,FREEDOM SUNF,1,90,90
176757,9/2/2014,11:49:18,FIGARO OLIVE,1,115,115
176757,9/2/2014,11:49:18,FIGARO OLIVE,1,209,209
176758,9/2/2014,11:50:31,RIN SUPEME 1,2,10,20
176759,9/2/2014,11:50:38,FEVI KWIK   ,1,5,5
176760,9/2/2014,11:54:45,KELLOGG`S CO,1,143,143
176761,9/2/2014,11:56:17,KINLEY SODA ,1,18,18
176761,9/2/2014,11:56:17,WHISPER ULTR,1,300,300
176761,9/2/2014,11:56:17,EVEREST CHAA,1,44,44
176761,9/2/2014,11:56:17,EVEREST DRY ,1,32,32
176762,9/2/2014,11:56:30,SARA HW MOP ,1,220,220
176763,9/2/2014,11:57:28,EGG         ,6,4.5,27
176763,9/2/2014,11:57:28,BRITANNIA WH,1,26,26
176764,9/2/2014,11:58:11,BADAM FLAVOU,1,25,25
176764,9/2/2014,11:58:11,PRIYA GINGER,1,38,38
176765,9/2/2014,12:02:14,COLGATE 150G,2,52,104
176765,9/2/2014,12:02:14,VASELINE BOD,1,60,60
176765,9/2/2014,12:02:14,PALMOLIVE SH,1,55,55
176765,9/2/2014,12:02:14,JEERA 100G  ,1,25,25
176765,9/2/2014,12:02:14,AXE DEO 150M,1,148,148
176765,9/2/2014,12:02:14,PREMIUM ROOM,1,100,100
176765,9/2/2014,12:02:14,HIT MOSQUITO,1,128,128
176766,9/2/2014,12:02:51,AASHIRVAAD C,1,17,17
176767,9/2/2014,12:03:45,MILK 500ML  ,4,20,80
176767,9/2/2014,12:03:45,HERITAGE PAN,1,70,70
176768,9/2/2014,12:18:40,GOOD KNIGHT ,1,10,10
176768,9/2/2014,12:18:40,GOOD KNIGHT ,1,63,63
176768,9/2/2014,12:18:40,KINLEY SODA ,3,18,54
176768,9/2/2014,12:18:40,BRITANNIA MI,1,14,14
176768,9/2/2014,12:18:40,MESWAK 200G+,1,112,112
176769,9/2/2014,12:19:49,MILK 500ML  ,5,20,100
176770,9/2/2014,12:22:54,AASHIRVAAD A,1,50,50
176771,9/2/2014,12:23:47,AMUL PANEER ,1,55,55
176772,9/2/2014,12:25:00,CADBURY DAIR,8,10,80
176773,9/2/2014,12:28:16,HERITAGE CUR,1,19,19
176773,9/2/2014,12:28:16,MILK 500ML  ,1,20,20
176774,9/2/2014,12:30:10,I D KERALA P,1,45,45
176774,9/2/2014,12:30:10,PEPSODENT KI,1,54,54
176774,9/2/2014,12:30:10,A4 PAPER   ,1,250,250
176774,9/2/2014,12:30:10,CHART PAPER ,2,5,10
176774,9/2/2014,12:30:10,NESTLE FRESH,1,50,50
176775,9/2/2014,12:31:17,HERITAGE CUR,1,40,40
176776,9/2/2014,12:31:58,C C DOSA BAT,1,51,51
176776,9/2/2014,12:31:58,SUNDROP HEAR,2,180,360
176777,9/2/2014,12:33:14,POLO BIG 5/,1,5,5
176777,9/2/2014,12:33:14,FEVI KWIK   ,1,5,5
176777,9/2/2014,12:33:14,NESTLE 20 /,1,20,20
176777,9/2/2014,12:33:14,DURACELL AA2,1,45,45
176777,9/2/2014,12:33:14,CADBURY GEMS,1,15,15
176778,9/2/2014,12:34:15,LAYS 30/   ,1,30,30
176779,9/2/2014,12:39:48,KINLEY SODA ,1,18,18
176779,9/2/2014,12:39:48,CADBURY DAIR,2,22,44
176779,9/2/2014,12:39:48,TROPICANA OR,1,88,88
176779,9/2/2014,12:39:48,PAV BUN 200G,1,15,15
176780,9/2/2014,12:40:36,EGG         ,6,4.5,27
176781,9/2/2014,12:42:32,EGG         ,6,4.5,27
176782,9/2/2014,12:43:32,THUMS UP TIN,1,25,25
176782,9/2/2014,12:43:32,CORNETTO  35,1,35,35
176783,9/2/2014,12:44:37,NESTLE MILKY,1,5,5
176783,9/2/2014,12:44:37,CHART PAPER ,1,5,5
176784,9/2/2014,12:45:31,MILK 500ML  ,1,20,20
176784,9/2/2014,12:45:31,PARLE G 250G,1,10,10
176785,9/2/2014,12:46:16,MILK 500ML  ,4,20,80
176785,9/2/2014,12:46:16,I D DOSA BAT,1,45,45
176786,9/2/2014,12:48:10,BRITANNIA MI,1,18,18
176787,9/2/2014,12:49:31,TROPICANA LY,1,90,90
176788,9/2/2014,12:50:58,COCACOLA 1.,1,52,52
176789,9/2/2014,12:51:43,GOKURAPURAM ,1,75,75
176790,9/2/2014,12:53:06,HERITAGE CUR,1,40,40
176790,9/2/2014,12:53:06,MILK 500ML  ,1,20,20
176791,9/2/2014,12:56:07,NESTLE MILKY,1,5,5
176791,9/2/2014,12:56:07,STAYFREE ULT,2,70,140
176791,9/2/2014,12:56:07,STAYFREE ULT,1,65,65
176791,9/2/2014,12:56:07,WHISPER ULTR,1,160,160
176792,9/2/2014,12:57:44,CORNETTO BUT,1,30,30
176792,9/2/2014,12:57:44,CORNETTO CHO,2,40,80
176793,9/2/2014,12:59:05,NESTLE FRESH,3,50,150
176794,9/2/2014,13:00:10,KAMAL BATANA,2,10,20
176795,9/2/2014,13:05:45,CADBURY ECLA,6,1,6
176795,9/2/2014,13:05:45,BADAM 100GM ,1,74,74
176795,9/2/2014,13:05:45,CHEETOS 10/,1,10,10
176796,9/2/2014,13:08:17,HUGGIES PANT,1,250,250
176796,9/2/2014,13:08:17,CADBURY ECLA,3,1,3
176796,9/2/2014,13:08:17,COCONUT 1P  ,1,15,15
176796,9/2/2014,13:08:17,HERITAGE CUR,1,40,40
176797,9/2/2014,13:09:47,HERITAGE CUR,1,40,40
176797,9/2/2014,13:09:47,KINDER JOY 2,1,35,35
176798,9/2/2014,13:11:51,HERITAGE CUR,1,19,19
176799,9/2/2014,13:14:47,REAL JUICE 1,1,99,99
176800,9/2/2014,13:15:17,MILK 500ML  ,4,20,80
176801,9/2/2014,13:16:05,HALDIRAM`S S,2,115,230
176801,9/2/2014,13:16:05,BADAM FLAVOU,2,25,50
176802,9/2/2014,13:17:45,MAAZA 200ML ,1,12,12
176803,9/2/2014,13:18:22,HOMELITES MA,1,6,6
176803,9/2/2014,13:18:22,OREO BISCUIT,1,15,15
176804,9/2/2014,13:20:38,THUMS UP 1.2,1,52,52
176804,9/2/2014,13:20:38,MAAZA 1LTR +,1,62,62
176805,9/2/2014,13:21:38,BADAM FLAVOU,5,25,125
176805,9/2/2014,13:21:38,HERITAGE CUR,1,40,40
176805,9/2/2014,13:21:38,HERITAGE DOO,1,70,70
176806,9/2/2014,13:21:53,CHEETOS 10/,3,10,30
176807,9/2/2014,13:26:29,MILK 500ML  ,5,20,100
176807,9/2/2014,13:26:29,BRITANNIA SU,1,35,35
176807,9/2/2014,13:26:29,AMUL BUTTER ,1,35,35
176807,9/2/2014,13:26:29,BRITANNIA BR,1,26,26
176807,9/2/2014,13:26:29,GENERAL     ,1,5,5
176807,9/2/2014,13:26:29,KELLOGG`S CO,1,88,88
176808,9/2/2014,13:28:50,RED BULL ENE,1,95,95
176809,9/2/2014,13:32:33,MILK 500ML  ,1,20,20
176810,9/2/2014,13:34:28,NESTLE FRESH,1,50,50
176811,9/2/2014,13:36:36,SHAJEERA 20G,1,28,28
176811,9/2/2014,13:36:36,NESTLE FRESH,1,25,25
176812,9/2/2014,13:38:59,LAYS 10/   ,1,10,10
176812,9/2/2014,13:38:59,LAYS 30/   ,1,30,30
176813,9/2/2014,13:40:29,BRITANNIA BO,1,10,10
176813,9/2/2014,13:40:29,BRITANNIA MA,1,10,10
176814,9/2/2014,13:41:01,NESTLE BAR O,1,5,5
176815,9/2/2014,13:44:33,BOOMER      ,2,6,12
176815,9/2/2014,13:44:33,DURACELL AA2,2,50,100
176816,9/2/2014,13:45:20,POLO BIG 5/,1,5,5
176816,9/2/2014,13:45:20,CADBURY PERK,1,10,10
176816,9/2/2014,13:45:20,5 STAR FRUIT,1,25,25
176816,9/2/2014,13:45:20,LAYS 20/   ,2,20,40
176817,9/2/2014,13:45:58,THUMS UP 1.2,1,52,52
176818,9/2/2014,13:46:06,BRITANNIA BU,1,13,13
176819,9/2/2014,13:46:31,HERITAGE SWE,1,18,18
176820,9/2/2014,13:50:12,CADBURY DAIR,1,10,10
176821,9/2/2014,14:12:43,COCONUT 1P  ,1,15,15
176821,9/2/2014,14:12:43,C C DOSA BAT,1,51,51
176821,9/2/2014,14:12:43,MTR PARUPU P,1,45,45
176822,9/2/2014,14:19:51,HORLICKS OAT,2,10,20
176822,9/2/2014,14:19:51,QUAKER OATS ,4,10,40
176823,9/2/2014,14:24:52,PARTY PACK 7,1,210,210
176823,9/2/2014,14:24:52,CORNETTO CHO,1,45,45
176824,9/2/2014,14:31:55,CADBURY ECLA,1,1,1
176825,9/2/2014,14:32:19,CADBURY DAIR,1,22,22
176826,9/2/2014,14:32:29,VANILLA ICE ,1,12,12
176827,9/2/2014,14:33:04,GLUCOND 200,1,43,43
176828,9/2/2014,14:36:38,MILK 500ML  ,2,20,40
176829,9/2/2014,14:53:38,ORBIT CHEWIN,1,5,5
176830,9/2/2014,14:55:41,CORNETTO  35,6,35,210
176830,9/2/2014,14:55:41,GALAXY 15/ ,2,15,30
176831,9/2/2014,14:57:53,SPRITE 2 LTR,1,78,78
176832,9/2/2014,15:01:15,EGG         ,12,4.5,54
