BillNo,Date,Time,Description,Quantity,Rate,Amount
00168631,06/01/2014,10:49:32,BRITANNIA MA,   1.00,     10.00,     10.00
00168631,06/01/2014,10:49:32,RED LABLE TE,   1.00,     33.00,     33.00
00168631,06/01/2014,10:49:32,B RAVA 1KG  ,   1.00,     38.00,     38.00
00168632,06/01/2014,10:56:06,BRITANNIA 50,   1.00,     10.00,     10.00
00168633,06/01/2014,11:00:20,MILK 500ML  ,   5.00,     19.00,     95.00
00168633,06/01/2014,11:00:20,EGG         ,  12.00,      4.50,     54.00
00168633,06/01/2014,11:00:20,CHEETOS 10/,   3.00,     10.00,     30.00
00168633,06/01/2014,11:00:20,RED LABLE TE,   1.00,    220.00,    220.00
00168633,06/01/2014,11:00:20,LIZOL FLOOR ,   1.00,    115.00,    115.00
00168633,06/01/2014,11:00:20,HEAVY DUTY R,   1.00,     38.00,     38.00
00168633,06/01/2014,11:00:20,ORAL B CROSS,   1.00,     83.00,     83.00
00168633,06/01/2014,11:00:20,MOONG ROUND ,   1.00,     86.00,     86.00
00168633,06/01/2014,11:00:20,KURNOOL RICE,   3.00,     46.00,    138.00
00168634,06/01/2014,11:01:00,SUGAR 1KG   ,   1.00,     38.00,     38.00
00168634,06/01/2014,11:01:00,NYLON ROPE 1,   1.00,     45.00,     45.00
00168635,06/01/2014,11:01:39,KINLEY WATER,   1.00,     20.00,     20.00
00168636,06/01/2014,11:05:58,MILK 500ML  ,   4.00,     19.00,     76.00
00168636,06/01/2014,11:05:58,HOMELITES MA,   1.00,      6.00,      6.00
00168637,06/01/2014,11:08:58,EXCELL RC 1, 100.00,      1.00,    100.00
00168638,06/01/2014,11:12:57,OXY BLEACH 2,   1.00,     75.00,     75.00
00168638,06/01/2014,11:12:57,PAMPERS 4 LA,   1.00,    640.00,    640.00
00168638,06/01/2014,11:12:57,JOHNSON`S BA,   1.00,    190.00,    190.00
00168639,06/01/2014,11:14:14,MOONG CHILAK,   1.00,     44.00,     44.00
00168639,06/01/2014,11:14:14,MOONG DALL 5,   1.00,     48.00,     48.00
00168640,06/01/2014,11:14:38,LIJJAT PAPAD,   1.00,     42.00,     42.00
00168640,06/01/2014,11:14:38,MTR PAPAD MA,   1.00,     26.00,     26.00
00168641,06/01/2014,11:16:27,GARNIER HAIR,   1.00,    155.00,    155.00
00168641,06/01/2014,11:16:27,KURNOOL RICE,   1.00,     92.00,     92.00
00168641,06/01/2014,11:16:27,AASIRVAAD AT,   1.00,     44.00,     44.00
00168641,06/01/2014,11:16:27,SWARNA TAMAR,   1.00,     35.00,     35.00
00168641,06/01/2014,11:16:27,TIL WHITE OR,   1.00,     27.00,     27.00
00168641,06/01/2014,11:16:27,DHANIYA 100G,   1.00,     16.00,     16.00
00168641,06/01/2014,11:16:27,AASHIRVAAD T,   1.00,     21.00,     21.00
00168641,06/01/2014,11:16:27,AASHIRVAAD C,   1.00,     42.00,     42.00
00168641,06/01/2014,11:16:27,MENTHI 100GM,   1.00,      7.00,      7.00
00168641,06/01/2014,11:16:27,PRABHAT COFF,   1.00,     42.00,     42.00
00168641,06/01/2014,11:16:27,HERITAGE CUR,   2.00,     38.00,     76.00
00168642,06/01/2014,11:17:35,BLACKROSE KA,   2.00,     12.00,     24.00
00168643,06/01/2014,11:21:36,NESCAFE SUNR,   1.00,     10.00,     10.00
00168643,06/01/2014,11:21:36,MILK 500ML  ,   3.00,     19.00,     57.00
00168644,06/01/2014,11:22:09,EGG         ,  12.00,      4.50,     54.00
00168645,06/01/2014,11:27:42,KAMAL NAMKEE,   1.00,     17.00,     17.00
00168645,06/01/2014,11:27:42,KELLOGG`S CH,   1.00,     50.00,     50.00
00168645,06/01/2014,11:27:42,PRIYA RICE R,   1.00,     88.00,     88.00
00168645,06/01/2014,11:27:42,HORLICKS FOO,   1.00,     70.00,     70.00
00168645,06/01/2014,11:27:42,BROWN RICE 1,   1.00,     55.00,     55.00
00168645,06/01/2014,11:27:42,KAMALBRAND F,   1.00,     19.00,     19.00
00168645,06/01/2014,11:27:42,AASHIRVAAD A,   1.00,     50.00,     50.00
00168646,06/01/2014,11:28:19,KELLOGG`S CH,   1.00,     50.00,     50.00
00168646,06/01/2014,11:28:19,BRITANNIA BU,   1.00,     13.00,     13.00
00168647,06/01/2014,11:28:58,TOOR DALL 1K,   1.00,     84.00,     84.00
00168648,06/01/2014,11:29:31,CARRY BAG   ,   1.00,      2.00,      2.00
00168648,06/01/2014,11:29:31,SUNSILK YELL,   2.00,    112.00,    224.00
00168648,06/01/2014,11:29:31,COLGATE 100G,   2.00,     37.00,     74.00
00168648,06/01/2014,11:29:31,JOHNSON BABY,   2.00,     68.00,    136.00
00168649,06/01/2014,11:30:52,AMBICA SANDA,   1.00,     38.00,     38.00
00168649,06/01/2014,11:30:52,ASTAGANDHAM ,   1.00,     20.00,     20.00
00168649,06/01/2014,11:30:52,KAMAL ANDHRA,   1.00,     16.00,     16.00
00168649,06/01/2014,11:30:52,CHANA POWDER,   1.00,     36.00,     36.00
00168650,06/01/2014,11:33:21,KAMAL NAMKEE,   1.00,     22.00,     22.00
00168651,06/01/2014,11:34:09,K SANAGALU 2,   1.00,     20.00,     20.00
00168651,06/01/2014,11:34:09,RAJAMA WHITE,   1.00,     28.00,     28.00
00168651,06/01/2014,11:34:09,MILK 500ML  ,   8.00,     19.00,    152.00
00168652,06/01/2014,11:36:07,EGG         ,  21.00,      4.50,     94.50
00168652,06/01/2014,11:36:07,COCONUT 1P  ,   2.00,     17.00,     34.00
00168652,06/01/2014,11:36:07,KURNOOL RICE,   1.00,     46.00,     46.00
00168652,06/01/2014,11:36:07,DETTOL 200ML,   1.00,     36.00,     36.00
00168652,06/01/2014,11:36:07,AASHIRVAAD A,   1.00,     50.00,     50.00
00168652,06/01/2014,11:36:07,RAJAS GARBAG,   1.00,     88.00,     88.00
00168653,06/01/2014,11:36:35,AASIRVAAD AT,   1.00,     44.00,     44.00
00168653,06/01/2014,11:36:35,CHANA POWDER,   1.00,     15.00,     15.00
00168653,06/01/2014,11:36:35,HERITAGE CUR,   1.00,     38.00,     38.00
00168654,06/01/2014,11:36:49,BRITANNIA MI,   1.00,     26.00,     26.00
00168655,06/01/2014,11:39:28,MILK 500ML  ,   1.00,     19.00,     19.00
00168655,06/01/2014,11:39:28,SUGAR 1KG   ,   1.00,     38.00,     38.00
00168655,06/01/2014,11:39:28,CHERRY BLACK,   1.00,     39.00,     39.00
00168655,06/01/2014,11:39:28,GROUND NUT 2,   1.00,     22.00,     22.00
00168655,06/01/2014,11:39:28,BRU GOLD INS,   1.00,     55.00,     55.00
00168655,06/01/2014,11:39:28,GOOD DAY CAS,   1.00,     15.00,     15.00
00168655,06/01/2014,11:39:28,CHANA DALL 5,   1.00,     31.00,     31.00
00168655,06/01/2014,11:39:28,BRITANNIA BO,   1.00,     12.00,     12.00
00168655,06/01/2014,11:39:28,BRITANNIA MI,   1.00,     22.00,     22.00
00168655,06/01/2014,11:39:28,KURKURE 10/,   2.00,     10.00,     20.00
00168655,06/01/2014,11:39:28,DETTOL 200ML,   1.00,     36.00,     36.00
00168656,06/01/2014,11:40:41,CARRY BAG   ,   1.00,      3.00,      3.00
00168656,06/01/2014,11:40:41,MILK 500ML  ,   2.00,     19.00,     38.00
00168656,06/01/2014,11:40:41,AASIRVAAD SA,   1.00,     16.00,     16.00
00168656,06/01/2014,11:40:41,KIS MIS 50GM,   1.00,     14.00,     14.00
00168656,06/01/2014,11:40:41,KAMAL MEAL M,   1.00,     28.00,     28.00
00168657,06/01/2014,11:41:10,MILK 500ML  ,   4.00,     19.00,     76.00
00168658,06/01/2014,11:48:05,MILK 500ML  ,   3.00,     19.00,     57.00
00168659,06/01/2014,11:55:13,MILK 500ML  ,   1.00,     19.00,     19.00
00168659,06/01/2014,11:55:13,COMPLAN CHOC,   1.00,    109.00,    109.00
00168659,06/01/2014,11:55:13,SUGAR 1KG   ,   1.00,     38.00,     38.00
00168659,06/01/2014,11:55:13,BAJAJ ALMOND,   1.00,     28.00,     28.00
00168659,06/01/2014,11:55:13,EXO DISHWASH,   1.00,     22.00,     22.00
00168659,06/01/2014,11:55:13,ALL OUT REFI,   1.00,     72.00,     72.00
00168659,06/01/2014,11:55:13,DURGA GHEE 2,   2.00,     90.00,    180.00
00168659,06/01/2014,11:55:13,COLGATE ZIGZ,   1.00,     33.00,     33.00
00168659,06/01/2014,11:55:13,SURF EXCEL B,   1.00,     68.00,     68.00
00168660,06/01/2014,11:56:03,ONIONS      ,   1.00,     25.00,     25.00
00168660,06/01/2014,11:56:03,RATNA CHIKKY,   1.00,     15.00,     15.00
00168660,06/01/2014,11:56:03,CHANA DALL 2,   1.00,     13.00,     13.00
00168660,06/01/2014,11:56:03,PUTANALU 200,   1.00,     16.00,     16.00
00168661,06/01/2014,11:56:46,EGG         ,   8.00,      4.50,     36.00
00168661,06/01/2014,11:56:46,BRITANNIA WH,   1.00,     26.00,     26.00
00168661,06/01/2014,11:56:46,HERITAGE CUR,   1.00,     38.00,     38.00
00168662,06/01/2014,11:59:40,THREE MANGO ,   1.00,     60.00,     60.00
00168662,06/01/2014,11:59:40,AASIRVAAD SA,   1.00,     16.00,     16.00
00168663,06/01/2014,12:02:00,UDATH ROUND ,   1.00,     44.00,     44.00
00168664,06/01/2014,12:02:25,MILK 500ML  ,   2.00,     19.00,     38.00
00168664,06/01/2014,12:02:25,BRITANNIA BR,   1.00,     26.00,     26.00
00168665,06/01/2014,12:05:37,RAJAMA BROWN,   1.00,     60.00,     60.00
00168665,06/01/2014,12:05:37,BOBBARLU 200,   3.00,     18.00,     54.00
00168665,06/01/2014,12:05:37,KELLOGG`S CO,   1.00,    143.00,    143.00
00168666,06/01/2014,12:08:17,VIM BAR 400G,   1.00,     23.00,     23.00
00168666,06/01/2014,12:08:17,RIN SOAP 250,   1.00,     16.00,     16.00
00168666,06/01/2014,12:08:17,PILLSBURY AT,   2.00,     44.00,     88.00
00168666,06/01/2014,12:08:17,UDATH ROUND ,   1.00,    176.00,    176.00
00168667,06/01/2014,12:08:36,MILK 500ML  ,   2.00,     19.00,     38.00
00168668,06/01/2014,12:09:27,MILK 500ML  ,   2.00,     19.00,     38.00
00168668,06/01/2014,12:09:27,BRITANNIA MI,   1.00,     26.00,     26.00
00168668,06/01/2014,12:09:27,HERITAGE CUR,   1.00,     38.00,     38.00
00168669,06/01/2014,12:09:45,NESTLE MILKY,   2.00,      5.00,     10.00
00168670,06/01/2014,12:10:40,EGG         ,  12.00,      4.50,     54.00
00168670,06/01/2014,12:10:40,GENERAL     ,   1.00,      5.00,      5.00
00168670,06/01/2014,12:10:40,GENERAL     ,   1.00,      8.00,      8.00
00168670,06/01/2014,12:10:40,TAJ MAHAL TE,   1.00,     46.00,     46.00
00168670,06/01/2014,12:10:40,PONDS DREAMF,   1.00,     49.00,     49.00
00168670,06/01/2014,12:10:40,JEERA 100G  ,   1.00,     25.00,     25.00
00168670,06/01/2014,12:10:40,LIZOL FLOOR ,   1.00,     62.00,     62.00
00168671,06/01/2014,12:11:33,BRITANNIA SA,   1.00,     26.00,     26.00
00168671,06/01/2014,12:11:33,LAYS 20/   ,   1.00,     20.00,     20.00
00168671,06/01/2014,12:11:33,MILK 500ML  ,   2.00,     19.00,     38.00
00168672,06/01/2014,12:12:23,MILK 500ML  ,   1.00,     19.00,     19.00
00168672,06/01/2014,12:12:23,BRITANNIA FR,   1.00,     15.00,     15.00
00168673,06/01/2014,12:14:57,KLINOL ACID ,   1.00,     30.00,     30.00
00168673,06/01/2014,12:14:57,KIWI KLEEN D,   1.00,     20.00,     20.00
00168674,06/01/2014,12:15:38,ENO 5G      ,   2.00,      6.00,     12.00
00168674,06/01/2014,12:15:38,BRITANNIA BR,   1.00,     26.00,     26.00
00168675,06/01/2014,12:16:19,KINLEY SODA ,   2.00,     18.00,     36.00
00168675,06/01/2014,12:16:19,HERITAGE CUR,   1.00,     38.00,     38.00
00168675,06/01/2014,12:16:19,BINGO CHIPS ,   1.00,     20.00,     20.00
00168675,06/01/2014,12:16:19,ACT II POPCO,   2.00,     25.00,     50.00
00168676,06/01/2014,12:17:26,EGG         ,  12.00,      4.50,     54.00
00168676,06/01/2014,12:17:26,HERITAGE PAN,   1.00,     70.00,     70.00
00168676,06/01/2014,12:17:26,MILK 500ML  ,   1.00,     19.00,     19.00
00168676,06/01/2014,12:17:26,BRITANNIA WH,   1.00,     26.00,     26.00
00168677,06/01/2014,12:18:49,KURNOOL RICE,   1.00,   1150.00,   1150.00
00168677,06/01/2014,12:18:49,RAI SMALL 10,   2.00,     12.00,     24.00
00168677,06/01/2014,12:18:49,B RAVA 1KG  ,   1.00,     38.00,     38.00
00168677,06/01/2014,12:18:49,THREE MANGO ,   1.00,    150.00,    150.00
00168677,06/01/2014,12:18:49,MAGGI PAZZTA,   1.00,     37.00,     37.00
00168678,06/01/2014,12:19:38,HERITAGE CUR,   1.00,     19.00,     19.00
00168678,06/01/2014,12:19:38,AMUL CHEES 5,   1.00,     59.00,     59.00
00168678,06/01/2014,12:19:38,ACTIVE WHEEL,   1.00,     27.00,     27.00
00168679,06/01/2014,12:20:00,BRITANNIA NI,   1.00,     10.00,     10.00
00168679,06/01/2014,12:20:00,KAMAL NAMKEE,   1.00,     17.00,     17.00
00168680,06/01/2014,12:24:05,BRITANNIA MI,   1.00,     35.00,     35.00
00168681,06/01/2014,12:27:06,SNICKERS SIN,   1.00,     30.00,     30.00
00168681,06/01/2014,12:27:06,LAYS 20/   ,   1.00,     20.00,     20.00
00168681,06/01/2014,12:27:06,HERITAGE CUR,   1.00,     38.00,     38.00
00168682,06/01/2014,12:28:50,MILK 500ML  ,   1.00,     19.00,     19.00
00168683,06/01/2014,12:29:24,AIRTEL CARD ,  50.00,      1.00,     50.00
00168684,06/01/2014,12:36:07,BRITANNIA OR,   1.00,     12.00,     12.00
00168684,06/01/2014,12:36:07,UDATH ROUND ,   1.00,     44.00,     44.00
00168684,06/01/2014,12:36:07,SWARNA TAMAR,   1.00,     35.00,     35.00
00168684,06/01/2014,12:36:07,SUNDROP 1LTR,   1.00,    170.00,    170.00
00168684,06/01/2014,12:36:07,PILLSBURY AT,   2.00,     44.00,     88.00
00168684,06/01/2014,12:36:07,B RAVA 500GM,   1.00,     19.00,     19.00
00168685,06/01/2014,12:39:44,TIC TAC MINT,   1.00,     10.00,     10.00
00168685,06/01/2014,12:39:44,DURGA GHEE 1,   1.00,     44.00,     44.00
00168685,06/01/2014,12:39:44,KNORR SOUP P,   1.00,     34.00,     34.00
00168686,06/01/2014,12:46:57,LIJJAT PAPAD,   1.00,     42.00,     42.00
00168686,06/01/2014,12:46:57,SUGAR 1KG   ,   1.00,     38.00,     38.00
00168686,06/01/2014,12:46:57,TOOR DALL 50,   2.00,     42.00,     84.00
00168686,06/01/2014,12:46:57,PEARS125G   ,   1.00,     54.00,     54.00
00168686,06/01/2014,12:46:57,BRITANNIA MI,   1.00,     17.00,     17.00
00168686,06/01/2014,12:46:57,BRU INSTANT ,   1.00,    290.00,    290.00
00168686,06/01/2014,12:46:57,GENERAL     ,   2.00,      5.00,     10.00
00168686,06/01/2014,12:46:57,EGG         ,  12.00,      4.50,     54.00
00168687,06/01/2014,12:49:33,QUAKER OATS ,   2.00,     10.00,     20.00
00168687,06/01/2014,12:49:33,TETLEY TEA 1,   1.00,     60.00,     60.00
00168688,06/01/2014,12:49:47,BRITANNIA BR,   1.00,     26.00,     26.00
00168688,06/01/2014,12:49:47,MILK 500ML  ,   2.00,     19.00,     38.00
00168689,06/01/2014,12:54:10,BRITANNIA MI,   1.00,     26.00,     26.00
00168689,06/01/2014,12:54:10,EGG         ,  12.00,      4.50,     54.00
00168689,06/01/2014,12:54:10,GENERAL     ,   2.00,      4.00,      8.00
00168690,06/01/2014,12:54:27,PUTANALU 200,   1.00,     16.00,     16.00
00168690,06/01/2014,12:54:27,TUTY FRUITY ,   1.00,     12.00,     12.00
00168691,06/01/2014,12:55:12,HERITAGE CUR,   1.00,     19.00,     19.00
00168691,06/01/2014,12:55:12,KAMAL ANDHRA,   1.00,     16.00,     16.00
00168691,06/01/2014,12:55:12,KAMAL BUTTER,   1.00,     20.00,     20.00
00168691,06/01/2014,12:55:12,QUAKER OATME,   1.00,    149.00,    149.00
00168692,06/01/2014,13:01:52,KINDER JOY 2,   2.00,     35.00,     70.00
00168692,06/01/2014,13:01:52,CADBURY GEMS,   1.00,     30.00,     30.00
00168693,06/01/2014,13:03:23,BRITANNIA MA,   1.00,     10.00,     10.00
00168693,06/01/2014,13:03:23,MILK 500ML  ,   1.00,     19.00,     19.00
00168693,06/01/2014,13:03:23,BRITANNIA SA,   1.00,     26.00,     26.00
00168694,06/01/2014,13:05:05,SUNRISE STRO,   2.00,     10.00,     20.00
00168694,06/01/2014,13:05:05,I D ROSE COO,   1.00,     35.00,     35.00
00168695,06/01/2014,13:11:35,B RAVA 500GM,   1.00,     19.00,     19.00
00168696,06/01/2014,13:12:00,THUMSUP 500M,   1.00,     35.00,     35.00
00168697,06/01/2014,13:12:33,EGG         ,   6.00,      4.50,     27.00
00168697,06/01/2014,13:12:33,BRITANNIA MI,   1.00,     22.00,     22.00
00168698,06/01/2014,13:13:17,RED CHILLI 2,   2.00,     31.00,     62.00
00168699,06/01/2014,13:14:02,MILK 500ML  ,   4.00,     19.00,     76.00
00168699,06/01/2014,13:14:02,NIPPO GOLD A,   1.00,     10.00,     10.00
00168700,06/01/2014,13:15:54,PRO NATURE T,   1.00,     74.00,     74.00
00168700,06/01/2014,13:15:54,PRO NATURE D,   1.00,     38.00,     38.00
00168700,06/01/2014,13:15:54,IDHAYAM GING,   1.00,    137.00,    137.00
00168700,06/01/2014,13:15:54,COLGATE KIDS,   1.00,     65.00,     65.00
00168701,06/01/2014,13:16:11,3 ROSES TEA ,   1.00,    107.00,    107.00
00168702,06/01/2014,13:22:58,EGG         ,  12.00,      4.50,     54.00
00168702,06/01/2014,13:22:58,ONIONS      ,   1.30,     25.00,     32.50
00168703,06/01/2014,13:25:15,PRIYA PICKLE,   1.00,     12.00,     12.00
00168704,06/01/2014,13:26:59,CADBURY ECLA,   2.00,      1.00,      2.00
00168704,06/01/2014,13:26:59,ORBIT CHEWIN,   2.00,      5.00,     10.00
00168704,06/01/2014,13:26:59,HERITAGE CUR,   1.00,     38.00,     38.00
00168705,06/01/2014,13:27:18,THUMS UP TIN,   1.00,     25.00,     25.00
00168706,06/01/2014,13:27:25,CORNETTO CHO,   1.00,     40.00,     40.00
00168707,06/01/2014,13:31:03,CADBURY ECLA,   6.00,      1.00,      6.00
00168707,06/01/2014,13:31:03,BRITANNIA SA,   1.00,     26.00,     26.00
00168707,06/01/2014,13:31:03,MILK 500ML  ,   2.00,     19.00,     38.00
00168708,06/01/2014,13:31:30,TATA SALT 1K,   1.00,     17.00,     17.00
00168709,06/01/2014,13:34:46,CHEETOS 10/,   1.00,     10.00,     10.00
00168710,06/01/2014,13:35:30,CARRY BAG   ,   1.00,      2.00,      2.00
00168710,06/01/2014,13:35:30,MILK 500ML  ,   1.00,     19.00,     19.00
00168710,06/01/2014,13:35:30,HERITAGE CUR,   2.00,     38.00,     76.00
00168711,06/01/2014,13:38:29,MILK 500ML  ,   1.00,     19.00,     19.00
00168711,06/01/2014,13:38:29,KURNOOL RICE,   7.00,     46.00,    322.00
00168712,06/01/2014,13:39:33,CHINESE NOOD,   1.00,     55.00,     55.00
00168712,06/01/2014,13:39:33,DRY KARJOOR ,   1.00,     16.00,     16.00
00168713,06/01/2014,13:43:08,KAMAL NAMKEE,   1.00,     17.00,     17.00
00168713,06/01/2014,13:43:08,PRIYA PICKLE,   1.00,     12.00,     12.00
00168714,06/01/2014,13:43:22,AIRTEL CARD ,  50.00,      1.00,     50.00
00168715,06/01/2014,13:44:36,CARRY BAG   ,   1.00,      2.00,      2.00
00168715,06/01/2014,13:44:36,MILK 500ML  ,   5.00,     19.00,     95.00
00168715,06/01/2014,13:44:36,AMUL PANEER ,   1.00,     55.00,     55.00
00168715,06/01/2014,13:44:36,PRIYA GINGER,   1.00,     18.00,     18.00
00168716,06/01/2014,13:45:25,BRITANNIA BU,   2.00,     13.00,     26.00
00168717,06/01/2014,13:46:18,BRITANNIA 50,   1.00,     10.00,     10.00
00168718,06/01/2014,13:49:12,VIM BAR 200G,   1.00,     14.00,     14.00
00168718,06/01/2014,13:49:12,CHANA DALL 2,   1.00,     13.00,     13.00
00168719,06/01/2014,13:51:44,MILK 500ML  ,   2.00,     19.00,     38.00
00168719,06/01/2014,13:51:44,KIS MIS 200G,   1.00,     56.00,     56.00
00168719,06/01/2014,13:51:44,YIPPEE NOODL,   1.00,     10.00,     10.00
00168720,06/01/2014,13:58:52,KURKURE 10/,   2.00,     10.00,     20.00
00168720,06/01/2014,13:58:52,KAMAL CAKE 1,   1.00,     30.00,     30.00
00168721,06/01/2014,14:00:37,EGG         ,  12.00,      4.50,     54.00
00168721,06/01/2014,14:00:37,VANISH LIQUI,   1.00,     30.00,     30.00
00168721,06/01/2014,14:00:37,BRITANNIA BR,   1.00,     26.00,     26.00
00168721,06/01/2014,14:00:37,SKY BIRDS BA,   1.00,     21.00,     21.00
00168722,06/01/2014,14:03:17,KAMAL WASHIN,   1.00,     26.00,     26.00
00168722,06/01/2014,14:03:17,SKY BIRDS BA,  1.00,     21.00,    21.00
00168723,06/01/2014,14:43:49,EGG         ,  12.00,      4.50,     54.00
00168723,06/01/2014,14:43:49,CADBURY BOUR,   1.00,     25.00,     25.00
00168723,06/01/2014,14:43:49,PAV BUN 200G,   1.00,     15.00,     15.00
00168724,06/01/2014,14:49:07,EGG         ,  13.00,      4.50,     58.50
00168725,06/01/2014,15:08:53,STAYFREE SEC,   1.00,     33.00,     33.00
00168725,06/01/2014,15:08:53,AIRTEL CARD , 100.00,      1.00,    100.00
00168726,06/01/2014,15:11:40,I D DIAMIND ,   1.00,     30.00,     30.00
00168726,06/01/2014,15:11:40,MAAZA 200ML ,   1.00,     12.00,     12.00
00168726,06/01/2014,15:11:40,SPRITE 500ML,   1.00,     35.00,     35.00
00168726,06/01/2014,15:11:40,COCACOLA 60,   1.00,     35.00,     35.00
00168727,06/01/2014,16:59:22,DETTOL HAND ,   1.00,     54.00,     54.00
00168727,06/01/2014,16:59:22,SUNFEAST MAR,   1.00,     10.00,     10.00
00168727,06/01/2014,16:59:22,WHISPER ULTR,   1.00,     80.00,     80.00
00168727,06/01/2014,16:59:22,WHISPER ULTR,   1.00,     75.00,     75.00
00168727,06/01/2014,16:59:22,MAGGI MASALA,   1.00,     60.00,     60.00
00168727,06/01/2014,16:59:22,KAMAL CAKE 1,   1.00,     24.00,     24.00
00168728,06/01/2014,17:00:09,BRITANNIA OR,   1.00,     12.00,     12.00
00168728,06/01/2014,17:00:09,BINGO CHIPS ,   1.00,     10.00,     10.00
00168729,06/01/2014,17:00:38,BULL BRAND C,   1.00,      9.00,      9.00
00168730,06/01/2014,17:01:06,MILK 500ML  ,   1.00,     19.00,     19.00
00168731,06/01/2014,17:06:03,HALDIRAM`S 8,   1.00,     10.00,     10.00
00168731,06/01/2014,17:06:03,HERITAGE CUR,   1.00,     19.00,     19.00
00168731,06/01/2014,17:06:03,HERITAGE CUR,   1.00,     38.00,     38.00
00168731,06/01/2014,17:06:03,OREO BISCUIT,   1.00,     10.00,     10.00
00168731,06/01/2014,17:06:03,KAMAL NAMKEE,   1.00,     15.00,     15.00
00168731,06/01/2014,17:06:03,GOOD DAY JAM,   1.00,     15.00,     15.00
00168731,06/01/2014,17:06:03,MAGGI MASALA,   1.00,     10.00,     10.00
00168731,06/01/2014,17:06:03,BANANA CHIPS,   1.00,     25.00,     25.00
00168731,06/01/2014,17:06:03,BRITANNIA BU,   2.00,     13.00,     26.00
00168731,06/01/2014,17:06:03,BRITANNIA WH,   1.00,     26.00,     26.00
00168731,06/01/2014,17:06:03,SAFFOLA KARD,   1.00,    107.00,    107.00
00168732,06/01/2014,17:07:24,HALDIRAM`S 8,   1.00,     10.00,     10.00
00168733,06/01/2014,17:08:22,BALL PEN    ,   1.00,     10.00,     10.00
00168734,06/01/2014,17:10:44,TIC TAC MINT,   1.00,     10.00,     10.00
00168734,06/01/2014,17:10:44,OREO BISKUIT,   1.00,     30.00,     30.00
00168735,06/01/2014,17:13:06,MILK 500ML  ,   1.00,     19.00,     19.00
00168736,06/01/2014,17:13:59,MILK 500ML  ,   2.00,     19.00,     38.00
00168737,06/01/2014,17:18:47,NESTLE CEREL,   1.00,    148.00,    148.00
00168738,06/01/2014,17:21:36,AIRTEL CARD , 185.00,      1.00,    185.00
00168739,06/01/2014,17:23:16,CADBURY DAIR,   1.00,      5.00,      5.00
00168739,06/01/2014,17:23:16,MILK 500ML  ,   5.00,     19.00,     95.00
00168740,06/01/2014,17:24:47,KAMAL STARCH,   1.00,     60.00,     60.00
00168740,06/01/2014,17:24:47,BRITANNIA BR,   1.00,     26.00,     26.00
00168741,06/01/2014,17:27:32,EGG         ,   4.00,      4.50,     18.00
00168741,06/01/2014,17:27:32,KURNOOL RICE,   1.00,    230.00,    230.00
00168741,06/01/2014,17:27:32,PAMPERS 4 LA,   1.00,    749.00,    749.00
00168741,06/01/2014,17:27:32,KURKURE 10/,   2.00,     10.00,     20.00
00168741,06/01/2014,17:27:32,LAYS 10/   ,   1.00,     10.00,     10.00
00168741,06/01/2014,17:27:32,LAYS 20/   ,   1.00,     20.00,     20.00
00168741,06/01/2014,17:27:32,AASHIRVAAD M,   1.00,    245.00,    245.00
00168742,06/01/2014,17:28:01,KAMAL BATANA,   1.00,     10.00,     10.00
00168743,06/01/2014,17:30:10,EGG         ,   6.00,      4.50,     27.00
00168744,06/01/2014,17:34:09,EGG         ,  11.00,      4.50,     49.50
00168745,06/01/2014,17:37:18,BRITANNIA GO,   1.00,     10.00,     10.00
00168746,06/01/2014,17:37:55,BRITANNIA MI,   1.00,     14.00,     14.00
00168747,06/01/2014,17:38:47,VICCO SKIN C,   1.00,     98.00,     98.00
00168748,06/01/2014,17:41:01,EGG         ,   5.00,      4.50,     22.50
00168748,06/01/2014,17:41:01,BRITANNIA BR,   1.00,     26.00,     26.00
00168748,06/01/2014,17:41:01,MILK 500ML  ,   3.00,     19.00,     57.00
00168748,06/01/2014,17:41:01,PLASTIC MUG ,   1.00,     24.00,     24.00
00168749,06/01/2014,17:41:26,BRITANNIA MI,   1.00,     26.00,     26.00
00168750,06/01/2014,17:43:51,PIM POM LOLL,   2.00,      3.00,      6.00
00168750,06/01/2014,17:43:51,CELLO PEN 10,   2.00,     10.00,     20.00
00168750,06/01/2014,17:43:51,I D DOSA BAT,   2.00,     45.00,     90.00
00168750,06/01/2014,17:43:51,KISSAN MIXED,   1.00,     24.00,     24.00
00168750,06/01/2014,17:43:51,BRITANNIA WH,   1.00,     26.00,     26.00
00168750,06/01/2014,17:43:51,WHISPER CHOI,   1.00,     37.00,     37.00
00168750,06/01/2014,17:43:51,KURKURE 20/,   1.00,     20.00,     20.00
00168751,06/01/2014,17:44:56,RATNA PALLI ,   5.00,     20.00,    100.00
00168752,06/01/2014,17:45:48,HERITAGE PAN,   1.00,     70.00,     70.00
00168753,06/01/2014,17:47:14,KELLOGG`S BI,   1.00,    215.00,    215.00
00168753,06/01/2014,17:47:14,COMPLAN CHOC,   1.00,    218.00,    218.00
00168754,06/01/2014,17:54:22,MINUTE MAID ,   1.00,     25.00,     25.00
00168754,06/01/2014,17:54:22,THE COLO SSA,   1.00,    175.00,    175.00
00168754,06/01/2014,17:54:22,WHISPER CHOI,   1.00,     37.00,     37.00
00168754,06/01/2014,17:54:22,WHISPER CHOI,   1.00,     35.00,     35.00
00168755,06/01/2014,17:58:54,CADBURY GEMS,   1.00,     20.00,     20.00
