BillNo,Date,Time,Description,Quantity,Rate,Amount
183161,5/3/2014,10:54:00,LIZOL FLOOR ,1,62,62
183161,5/3/2014,10:54:00,HARPIC POWER,1,63,63
183161,5/3/2014,10:54:00,BAMBINO ROAS,1,18,18
183161,5/3/2014,10:54:00,RIN ADVANCED,1,82,82
183162,5/3/2014,10:55:35,AIRTEL CARD ,50,1,50
183162,5/3/2014,10:55:35,IDEA CARD 1/,50,1,50
183163,5/3/2014,10:58:17,LIVON SILKY ,1,60,60
183164,5/3/2014,10:58:26,CADBURY PERK,1,10,10
183165,5/3/2014,10:59:37,MILK 500ML  ,5,21,105
183166,5/3/2014,11:03:49,RATNA TIL CH,1,22,22
183166,5/3/2014,11:03:49,SALTED PISTA,3,65,195
183166,5/3/2014,11:03:49,HERITAGE CUR,2,40,80
183167,5/3/2014,11:04:59,PRIYA REF SU,1,86,86
183167,5/3/2014,11:04:59,ONIONS      ,1,15,15
183167,5/3/2014,11:04:59,AASIRVAAD AT,1,44,44
183167,5/3/2014,11:04:59,COCONUT 1P  ,1,16,16
183167,5/3/2014,11:04:59,JEERA 50G   ,1,13,13
183167,5/3/2014,11:04:59,MYSORE SANDA,1,30,30
183167,5/3/2014,11:04:59,VIM BAR 265G,1,16,16
183168,5/3/2014,11:06:50,CARRY BAG   ,1,2,2
183168,5/3/2014,11:06:50,BRITANNIA MI,1,26,26
183168,5/3/2014,11:06:50,NESTLE FRESH,1,25,25
183168,5/3/2014,11:06:50,SUNFEAST NIC,1,20,20
183168,5/3/2014,11:06:50,KURNOOL RICE,1,96,96
183169,5/3/2014,11:07:26,MILK 500ML  ,2,21,42
183170,5/3/2014,11:07:47,AIRTEL CARD ,72,1,72
183171,5/3/2014,11:09:36,CADBURY DAIR,1,5,5
183172,5/3/2014,11:11:12,CARRY BAG   ,1,2,2
183172,5/3/2014,11:11:12,CADBURY GEMS,1,15,15
183172,5/3/2014,11:11:12,EGG         ,12,4,48
183172,5/3/2014,11:11:12,FREEDOM SUNF,3,88,264
183173,5/3/2014,11:13:36,KURNOOL RICE,1,96,96
183174,5/3/2014,11:18:54,HEAVY DUTY R,1,38,38
183174,5/3/2014,11:18:54,SCOTCH BRITE,1,25,25
183175,5/3/2014,11:19:48,DAIRY MILK  ,1,2,2
183175,5/3/2014,11:19:48,CADBURY DAIR,1,5,5
183176,5/3/2014,11:26:59,DAIRY MILK  ,1,2,2
183176,5/3/2014,11:26:59,KAMAL CAKE 1,1,24,24
183176,5/3/2014,11:26:59,KAMAL RICE P,1,25,25
183176,5/3/2014,11:26:59,MILK 500ML  ,1,21,21
183176,5/3/2014,11:26:59,EGG         ,6,4,24
183177,5/3/2014,11:28:54,KALA MIRCH 1,1,90,90
183177,5/3/2014,11:28:54,CARRY BAG   ,1,2,2
183177,5/3/2014,11:28:54,GOLD DROP SU,1,87,87
183178,5/3/2014,11:35:10,CARRY BAG   ,1,2,2
183178,5/3/2014,11:35:10,ONIONS      ,1,15,15
183178,5/3/2014,11:35:10,KAMAL PALLI ,1,15,15
183178,5/3/2014,11:35:10,BANANA CHIPS,1,25,25
183179,5/3/2014,11:37:51,HALDIRAM`S 8,1,10,10
183179,5/3/2014,11:37:51,KURKURE 10/,1,10,10
183180,5/3/2014,11:39:42,EGG         ,13,4,52
183180,5/3/2014,11:39:42,BRITANNIA WH,1,26,26
183181,5/3/2014,11:41:56,ORBIT CHEWIN,1,5,5
183181,5/3/2014,11:41:56,HERITAGE CUR,1,40,40
183181,5/3/2014,11:41:56,BIRYANI LEAF,1,8,8
183181,5/3/2014,11:41:56,DALCHANI 20G,1,6,6
183181,5/3/2014,11:41:56,POOJA GINGEL,1,93,93
183182,5/3/2014,11:42:16,EGG         ,12,4,48
183183,5/3/2014,11:43:53,HALDIRAM`S 8,2,10,20
183184,5/3/2014,11:44:42,GOLD DROP SU,1,87,87
183184,5/3/2014,11:44:42,JEERA 50G   ,1,13,13
183184,5/3/2014,11:44:42,BRITANNIA SA,1,26,26
183185,5/3/2014,11:45:07,BRITANNIA 50,1,10,10
183186,5/3/2014,11:46:10,BRITANNIA 50,1,10,10
183187,5/3/2014,11:46:26,MAGGI MASALA,1,60,60
183188,5/3/2014,11:47:31,EGG         ,13,4,52
183188,5/3/2014,11:47:31,BRITANNIA SA,1,26,26
183189,5/3/2014,11:53:54,BRITE POCKET,1,19,19
183189,5/3/2014,11:53:54,KINLEY WATER,1,30,30
183190,5/3/2014,11:54:28,MILK 500ML  ,3,21,63
183190,5/3/2014,11:54:28,VIM BAR 200G,1,10,10
183191,5/3/2014,11:55:28,NESTLE MILKY,2,5,10
183191,5/3/2014,11:55:28,NESTLE 20 /,1,20,20
183191,5/3/2014,11:55:28,CADBURY DAIR,1,60,60
183191,5/3/2014,11:55:28,HALDIRAM`S 8,3,10,30
183191,5/3/2014,11:55:28,KARACHI BISC,1,120,120
183192,5/3/2014,11:56:56,MAAZA 500+10,1,35,35
183193,5/3/2014,11:59:35,PARACHUTE CO,1,66,66
183193,5/3/2014,11:59:35,RIN SOAP 250,1,16,16
183194,5/3/2014,12:01:15,MILK 500ML  ,1,21,21
183195,5/3/2014,12:02:55,NESTLE BAR O,1,10,10
183196,5/3/2014,12:04:28,HERITAGE CUR,1,40,40
183197,5/3/2014,12:05:03,TATA SALT 1K,1,17,17
183198,5/3/2014,12:07:46,CELLO PEN 10,1,10,10
183199,5/3/2014,12:12:22,SAGO 200GM  ,1,20,20
183199,5/3/2014,12:12:22,GROUND NUT 2,1,22,22
183199,5/3/2014,12:12:22,BRITANNIA MI,1,22,22
183199,5/3/2014,12:12:22,VICCO SKIN C,1,58,58
183199,5/3/2014,12:12:22,ANOOS FAIR &,1,25,25
183199,5/3/2014,12:12:22,JOHNSON BABY,1,90,90
183199,5/3/2014,12:12:22,VIM BAR 200G,1,10,10
183199,5/3/2014,12:12:22,TAJ MAHAL TE,1,42,42
183199,5/3/2014,12:12:22,RIN ADVANCED,1,82,82
183200,5/3/2014,12:13:35,PREMIER KITC,1,65,65
183201,5/3/2014,12:15:07,AASIRVAAD AT,1,44,44
183201,5/3/2014,12:15:07,BOOST 200G  ,1,89,89
183202,5/3/2014,12:16:15,MILK 500ML  ,2,21,42
183203,5/3/2014,12:16:25,MILK 500ML  ,1,21,21
183204,5/3/2014,12:20:46,FREEDOM SUNF,2,88,176
183204,5/3/2014,12:20:46,SENSODYNE 80,1,90,90
183204,5/3/2014,12:20:46,ORAL B CLASS,1,27,27
183204,5/3/2014,12:20:46,HALDIRAM`S S,1,60,60
183204,5/3/2014,12:20:46,MOONG ROUND ,1,43,43
183204,5/3/2014,12:20:46,SOYA BEAN 20,1,17,17
183204,5/3/2014,12:20:46,PARACHUTE CO,1,69,69
183204,5/3/2014,12:20:46,BRITANNIA MI,2,10,20
183204,5/3/2014,12:20:46,DARK FANTASY,2,30,60
183204,5/3/2014,12:20:46,EVEREST CHAA,1,24,24
183204,5/3/2014,12:20:46,BADAM 50GM  ,1,37,37
183205,5/3/2014,12:23:49,DARK FANTASY,1,60,60
183205,5/3/2014,12:23:49,SUNFEAST DEL,1,60,60
183205,5/3/2014,12:23:49,KAJU ROUND 2,1,146,146
183205,5/3/2014,12:23:49,BADAM 100GM ,1,74,74
183205,5/3/2014,12:23:49,WALNUT 50G  ,1,65,65
183205,5/3/2014,12:23:49,WALNUT 100G ,2,130,260
183205,5/3/2014,12:23:49,RATNA CHIKKY,1,30,30
183205,5/3/2014,12:23:49,BOOST 500G,1,194,194
183206,5/3/2014,12:24:44,B RAVA 1KG  ,1,38,38
183206,5/3/2014,12:24:44,KAMAL SPECIA,1,30,30
183207,5/3/2014,12:26:30,JEERA 100G  ,1,25,25
183207,5/3/2014,12:26:30,RAI BIG 200G,1,24,24
183207,5/3/2014,12:26:30,CHANA POWDER,1,36,36
183207,5/3/2014,12:26:30,CRYSTAL COMB,1,20,20
183207,5/3/2014,12:26:30,RIN SOAP 250,2,16,32
183207,5/3/2014,12:26:30,ALL OUT PLUG,1,125,125
183208,5/3/2014,12:27:00,KURNOOL RICE,1,48,48
183209,5/3/2014,12:29:33,DOUBLEMINT C,1,10,10
183210,5/3/2014,12:29:44,SUNFEAST SPE,1,10,10
183211,5/3/2014,12:32:06,NATARAJ COLO,1,25,25
183212,5/3/2014,12:39:13,BRITANNIA WH,1,26,26
183212,5/3/2014,12:39:13,I D DOSA BAT,1,45,45
183213,5/3/2014,12:39:23,PIM POM LOLL,2,3,6
183214,5/3/2014,12:44:55,SUGAR 1KG   ,1,34,34
183214,5/3/2014,12:44:55,FORTUNE MUST,1,69,69
183215,5/3/2014,12:46:38,CADBURY PERK,42,5,210
183216,5/3/2014,12:47:47,PRO NATURE C,1,79,79
183217,5/3/2014,12:48:49,BRW BOLD HOC,1,95,95
183218,5/3/2014,12:49:15,AASHIRVAAD M,1,245,245
183218,5/3/2014,12:49:15,SWARNA PACKE,1,71,71
183219,5/3/2014,12:50:11,MILK 500ML  ,1,21,21
183219,5/3/2014,12:50:11,AASHIRVAAD A,1,50,50
183220,5/3/2014,12:50:44,NOTE  BOOK  ,32,1,32
183221,5/3/2014,12:54:54,MILK 500ML  ,1,21,21
183221,5/3/2014,12:54:54,TATA TEA GOL,1,204,204
183222,5/3/2014,12:55:25,CADBURY 5 ST,1,20,20
183223,5/3/2014,13:00:42,MAGGI PAZZTA,1,20,20
183224,5/3/2014,13:01:35,HERITAGE CUR,1,20,20
183224,5/3/2014,13:01:35,DAADI`S KHAK,2,50,100
183224,5/3/2014,13:01:35,LG ASAFOETID,1,51.5,51.5
183225,5/3/2014,13:03:02,BRITANNIA BR,1,26,26
183225,5/3/2014,13:03:02,KINLEY WATER,1,30,30
183226,5/3/2014,13:04:45,MILK 500ML  ,2,21,42
183226,5/3/2014,13:04:45,PARLE G 250G,1,10,10
183227,5/3/2014,13:08:17,KINLEY WATER,1,30,30
183228,5/3/2014,13:10:05,HERITAGE CUR,1,40,40
183228,5/3/2014,13:10:05,BRITANNIA MI,1,26,26
183229,5/3/2014,13:12:50,FEVI KWIK   ,1,5,5
183229,5/3/2014,13:12:50,MAGGI MASALA,2,10,20
183229,5/3/2014,13:12:50,RED CHILLI 2,1,31,31
183229,5/3/2014,13:12:50,LAYS 10/   ,1,10,10
183230,5/3/2014,13:13:47,SNICKERS SIN,3,15,45
183230,5/3/2014,13:13:47,TATA SALT 1K,1,17,17
183230,5/3/2014,13:13:47,KAMAL RICE P,1,25,25
183230,5/3/2014,13:13:47,JEERA 50G   ,1,13,13
183231,5/3/2014,13:14:56,BRITANNIA 50,1,10,10
183231,5/3/2014,13:14:56,BRITANNIA MA,1,10,10
183232,5/3/2014,13:15:13,BLACKROSE KA,1,12,12
183233,5/3/2014,13:18:21,MAGNUM ICE C,1,85,85
183234,5/3/2014,13:22:08,BOURNVILLE 3,3,35,105
183234,5/3/2014,13:22:08,CADBURY DAIR,2,55,110
183234,5/3/2014,13:22:08,MILK 500ML  ,2,21,42
183235,5/3/2014,13:22:55,EGG         ,5,4,20
183236,5/3/2014,13:25:18,HERITAGE CUR,1,20,20
183236,5/3/2014,13:25:18,LAYS 10/   ,1,10,10
183237,5/3/2014,13:30:31,COCACOLA TI,1,25,25
183237,5/3/2014,13:30:31,KURKURE 20/,1,20,20
183238,5/3/2014,13:30:44,KAMAL BUTTER,1,20,20
183239,5/3/2014,13:34:17,CARRY BAG   ,1,3,3
183239,5/3/2014,13:34:17,FREEDOM SUNF,1,88,88
183239,5/3/2014,13:34:17,GENERAL     ,1,5,5
183239,5/3/2014,13:34:17,FABERCASTEL,1,50,50
183239,5/3/2014,13:34:17,TATA SALT LI,1,27,27
183239,5/3/2014,13:34:17,MILK 500ML  ,1,21,21
183239,5/3/2014,13:34:17,ANURAG DEEPA,1,70,70
183239,5/3/2014,13:34:17,HARPIC POWER,1,63,63
183239,5/3/2014,13:34:17,MAAZA 200ML ,1,12,12
183239,5/3/2014,13:34:17,LAYS 10/   ,1,10,10
183239,5/3/2014,13:34:17,EGG         ,6,4,24
183240,5/3/2014,13:36:06,VIM BAR 265G,1,44,44
183241,5/3/2014,13:41:36,EGG         ,7,4,28
183241,5/3/2014,13:41:36,GARDEN ESSEN,1,21,21
183241,5/3/2014,13:41:36,MAIDA 200GM ,4,10,40
183242,5/3/2014,13:42:49,KAJU 500GMS ,1,300,300
183242,5/3/2014,13:42:49,Z KAJU ROUND,1,730,730
183243,5/3/2014,13:56:25,DIET COKE TI,2,25,50
183243,5/3/2014,13:56:25,CORNETTO CHO,2,45,90
183243,5/3/2014,13:56:25,FEAST FRUIT ,2,35,70
183243,5/3/2014,13:56:25,LAYS 30/   ,1,30,30
183243,5/3/2014,13:56:25,LAYS 30/   ,1,30,30
183244,5/3/2014,13:59:50,ACT II POPCO,2,10,20
183244,5/3/2014,13:59:50,KELLOGG*S SP,1,164,164
183244,5/3/2014,13:59:50,KELLOGG`S HO,1,117,117
183245,5/3/2014,14:01:06,CARRY BAG   ,1,2,2
183245,5/3/2014,14:01:06,MILK 500ML  ,2,21,42
183245,5/3/2014,14:01:06,HERITAGE CUR,1,40,40
183246,5/3/2014,14:02:17,CADBURY ECLA,10,1,10
183246,5/3/2014,14:02:17,BRITANNIA 50,1,10,10
183247,5/3/2014,14:02:53,NESTLE FRESH,1,25,25
183248,5/3/2014,14:03:18,BRITANNIA 50,1,10,10
183249,5/3/2014,14:10:37,KINLEY WATER,1,20,20
183249,5/3/2014,14:10:37,KINLEY WATER,1,30,30
183250,5/3/2014,14:11:19,CADBURY GEMS,2,10,20
183250,5/3/2014,14:11:19,BRITANNIA 5 ,1,25,25
183250,5/3/2014,14:11:19,RATNA CHIKKY,3,30,90
183250,5/3/2014,14:11:19,BRITANNIA OA,1,25,25
183252,5/3/2014,14:17:47,CADBURY ECLA,1,1,1
183254,5/3/2014,14:21:16,EGG         ,12,4,48
183254,5/3/2014,14:21:16,CARRY BAG   ,1,3,3
183254,5/3/2014,14:21:16,KAMAL CAKE 1,1,24,24
183254,5/3/2014,14:21:16,TIL BLACK 20,2,56,112
183254,5/3/2014,14:21:16,GOOD KNIGHT ,1,108,108
183254,5/3/2014,14:21:16,BRITANNIA MI,1,22,22
183254,5/3/2014,14:21:16,BIRYANI LEAF,1,8,8
183254,5/3/2014,14:21:16,DHANALAXMI G,3,88,264
183255,5/3/2014,14:25:10,NIVEA DEO 15,1,164,164
183256,5/3/2014,14:25:37,FEVI KWIK   ,1,5,5
183257,5/3/2014,14:37:37,COPRA POWDER,1,29,29
183257,5/3/2014,14:37:37,CHANA DALL 2,1,13,13
183257,5/3/2014,14:37:37,UDATH DALL 2,1,18,18
183257,5/3/2014,14:37:37,FAIR & LOVEL,1,45,45
183258,5/3/2014,14:39:26,EGG         ,6,4,24
183259,5/3/2014,15:04:02,AASIRVAAD AT,1,44,44
183260,5/3/2014,15:10:26,COCACOLA 40,1,20,20
183261,5/3/2014,15:12:42,AMBICA DURBA,1,55,55
183261,5/3/2014,15:12:42,EGG         ,6,4,24
183262,5/3/2014,15:24:13,NESTLE KITKA,1,10,10
183262,5/3/2014,15:24:13,OREO BISCUIT,1,10,10
183263,5/3/2014,15:25:31,SUNFEAST SPE,1,10,10
183264,5/3/2014,15:26:03,MILK 500ML  ,2,21,42
183265,5/3/2014,15:34:11,COCACOLA TI,1,25,25
183265,5/3/2014,15:34:11,COLGATE MAX ,1,44,44
183266,5/3/2014,15:34:35,BRITANNIA SA,1,26,26
183266,5/3/2014,15:34:35,KAMAL PALLI ,1,32,32
183267,5/3/2014,15:40:28,LIZOL FLOOR ,1,115,115
183267,5/3/2014,15:40:28,MILK 500ML  ,1,21,21
183267,5/3/2014,15:40:28,RED LABLE TE,1,33,33
183267,5/3/2014,15:40:28,WHEAT RAVA S,2,22,44
183267,5/3/2014,15:40:28,KELLOGG`S HO,1,239,239
183268,5/3/2014,16:10:30,NESCAFE 25G ,1,60,60
183268,5/3/2014,16:10:30,ORBIT CHEWIN,1,5,5
183268,5/3/2014,16:10:30,GOOD DAY JAM,1,15,15
183268,5/3/2014,16:10:30,MAAZA 200ML ,1,12,12
183268,5/3/2014,16:10:30,KINDER JOY 2,1,35,35
183268,5/3/2014,16:10:30,CADBURY DAIR,2,5,10
183268,5/3/2014,16:10:30,MILK 500ML  ,1,21,21
183268,5/3/2014,16:10:30,KAMAL BATANA,2,10,20
183268,5/3/2014,16:10:30,RATNA CHIKKY,1,15,15
183268,5/3/2014,16:10:30,KAMAL CHANA ,1,15,15
183269,5/3/2014,16:10:34,GENERAL     ,1,8,8
183270,5/3/2014,16:13:53,NESTLE MILKY,2,5,10
183270,5/3/2014,16:13:53,CADBURY 5 ST,2,5,10
183270,5/3/2014,16:13:53,PARLE HIDE &,2,20,40
183270,5/3/2014,16:13:53,BINGO CHIPS ,2,10,20
183271,5/3/2014,16:28:18,BRITANNIA BR,1,26,26
183271,5/3/2014,16:28:18,EGG         ,6,4,24
183272,5/3/2014,16:29:12,SPRITE 1.5 L,1,52,52
183272,5/3/2014,16:29:12,HERITAGE CUR,1,40,40
183272,5/3/2014,16:29:12,MILK 500ML  ,2,21,42
183272,5/3/2014,16:29:12,LIVON SILKY ,1,115,115
183273,5/3/2014,16:30:10,OREO BISKUIT,1,30,30
183274,5/3/2014,16:30:52,BINGO CHIPS ,1,10,10
183274,5/3/2014,16:30:52,CADBURY PERK,1,10,10
183274,5/3/2014,16:30:52,KURKURE 20/,1,20,20
183275,5/3/2014,16:45:46,CARRY BAG   ,1,3,3
183275,5/3/2014,16:45:46,CAMLIN SCALE,1,10,10
183275,5/3/2014,16:45:46,BALL PEN    ,2,5,10
183275,5/3/2014,16:45:46,AMUL FRESH C,1,43,43
183275,5/3/2014,16:45:46,LAYS 10/   ,2,10,20
183275,5/3/2014,16:45:46,CADBURY CELE,1,90,90
183275,5/3/2014,16:45:46,BRITANNIA SA,2,26,52
183276,5/3/2014,16:46:25,MILK 500ML  ,3,21,63
183276,5/3/2014,16:46:25,BRITANNIA SU,1,27,27
183276,5/3/2014,16:46:25,SCOTCH BRITE,1,25,25
183276,5/3/2014,16:46:25,HERITAGE CUR,1,40,40
183277,5/3/2014,16:50:13,AMUL PANEER ,1,55,55
183277,5/3/2014,16:50:13,NESTLE KITKA,1,20,20
183278,5/3/2014,16:52:37,GROUND NUT 2,1,22,22
183278,5/3/2014,16:52:37,SUNFEAST NIC,1,20,20
183278,5/3/2014,16:52:37,VIM BAR 200G,2,10,20
183278,5/3/2014,16:52:37,SABENA 1KG  ,1,22,22
183278,5/3/2014,16:52:37,BRITANNIA SA,1,26,26
183279,5/3/2014,16:54:03,PRIYA RICE R,1,87,87
183279,5/3/2014,16:54:03,EGG         ,13,4,52
183280,5/3/2014,16:54:54,COLGATE MAX ,1,78,78
183281,5/3/2014,16:55:57,BOURNVILLE 3,1,35,35
183281,5/3/2014,16:55:57,HERITAGE PAN,1,70,70
183281,5/3/2014,16:55:57,NESTLE FRESH,1,25,25
183281,5/3/2014,16:55:57,GOOD DAY JAM,1,25,25
183282,5/3/2014,16:57:23,CADBURY GEMS,2,5,10
183282,5/3/2014,16:57:23,CADBURY BOUR,1,25,25
183282,5/3/2014,16:57:23,AASHIRVAAD T,1,22,22
183282,5/3/2014,16:57:23,NIPPO GOLD A,2,10,20
183283,5/3/2014,16:58:12,CADBURY GEMS,2,10,20
183283,5/3/2014,16:58:12,KINLEY WATER,1,10,10
183284,5/3/2014,16:59:01,MILK 500ML  ,1,21,21
183284,5/3/2014,16:59:01,THUMS UP TIN,1,25,25
183284,5/3/2014,16:59:01,BRITANNIA MA,1,10,10
183284,5/3/2014,16:59:01,CHUDUVA 500G,1,22,22
183284,5/3/2014,16:59:01,NESTLE FRESH,1,25,25
183284,5/3/2014,16:59:01,BOURNVILLE 3,1,35,35
183284,5/3/2014,16:59:01,CHINGS HAKKA,1,25,25
183284,5/3/2014,16:59:01,NASCAFE CLAS,1,106,106
183284,5/3/2014,16:59:01,KURKURE 10/,1,10,10
183285,5/3/2014,17:08:35,KAMAL NAMKEE,3,15,45
183285,5/3/2014,17:08:35,CHUDUVA PAPE,1,22,22
183285,5/3/2014,17:08:35,BRITANNIA SA,1,26,26
183286,5/3/2014,17:09:35,VIM BAR 200G,4,10,40
183287,5/3/2014,17:09:46,AMUL BUTTER ,1,35,35
183287,5/3/2014,17:09:46,PAV BUN 200G,1,15,15
183288,5/3/2014,17:11:47,VIM BAR 265G,1,46,46
183288,5/3/2014,17:11:47,MOONG ROUND ,1,43,43
183288,5/3/2014,17:11:47,GODREJ EZEE ,1,85,85
183288,5/3/2014,17:11:47,NOTE  BOOK  ,38,1,38
183289,5/3/2014,17:15:18,CADBURY 5 ST,1,5,5
183289,5/3/2014,17:15:18,CADBURY DAIR,5,25,125
183289,5/3/2014,17:15:18,VASELINE BOD,1,60,60
183289,5/3/2014,17:15:18,HEAD & SHOUL,1,69,69
183289,5/3/2014,17:15:18,GILLETTE SHA,1,67,67
183289,5/3/2014,17:15:18,GILLETTE PRE,3,18,54
183290,5/3/2014,17:16:11,CADBURY 5 ST,1,5,5
183290,5/3/2014,17:16:11,GARNIER HAIR,1,155,155
183291,5/3/2014,17:18:03,HOMELITES MA,1,6,6
183292,5/3/2014,17:19:48,FREEDOM SUNF,1,88,88
183292,5/3/2014,17:19:48,EGG         ,12,4,48
183292,5/3/2014,17:19:48,I D DOSA BAT,1,45,45
183293,5/3/2014,17:20:57,AASIRVAAD AT,1,44,44
183293,5/3/2014,17:20:57,EVEREST GARAM,1,33,33
183294,5/3/2014,17:23:03,BALL PEN    ,1,15,15
183295,5/3/2014,17:24:27,RED LABLE TE,1,30,30
183296,5/3/2014,17:29:18,JOHNSON BABY,1,48,48
183297,5/3/2014,17:30:12,NESTLE BAR O,1,5,5
183297,5/3/2014,17:30:12,CADBURY PERK,1,5,5
183297,5/3/2014,17:30:12,KURKURE 10/,1,10,10
183298,5/3/2014,17:32:08,C C DOSA BAT,1,51,51
183298,5/3/2014,17:32:08,OREO BISKUIT,1,27,27
183298,5/3/2014,17:32:08,BRITANNIA WH,1,26,26
183298,5/3/2014,17:32:08,BOURNVILLE 3,1,30,30
183298,5/3/2014,17:32:08,BOURNVILLE 3,1,35,35
183299,5/3/2014,17:35:08,PANTENE  S S,5,3,15
183300,5/3/2014,17:37:42,MOONG CHILAK,1,44,44
183300,5/3/2014,17:37:42,AMUL BUTTER ,1,35,35
183300,5/3/2014,17:37:42,MOONG DALL 5,1,48,48
183300,5/3/2014,17:37:42,BRITANNIA WH,1,26,26
183300,5/3/2014,17:37:42,VIM BAR 265G,1,44,44
183301,5/3/2014,17:40:06,I D DOSA BAT,1,45,45
183302,5/3/2014,17:41:03,SPRITE 400ML,1,25,25
183302,5/3/2014,17:41:03,MAAZA  400ML,1,25,25
183303,5/3/2014,17:42:12,MILK 500ML  ,1,21,21
183304,5/3/2014,17:44:32,NOTE  BOOK  ,35,1,35
183305,5/3/2014,17:45:34,VIM BAR 265G,1,16,16
183305,5/3/2014,17:45:34,WHEAT RAVA M,1,22,22
183305,5/3/2014,17:45:34,CERELAC APPL,1,165,165
183305,5/3/2014,17:45:34,TIDE DETERGE,1,48,48
183305,5/3/2014,17:45:34,TOOR DALL 50,1,42,42
183305,5/3/2014,17:45:34,DOSA RICE 1K,1,36,36
183305,5/3/2014,17:45:34,UDATH ROUND ,1,88,88
183306,5/3/2014,17:46:25,NESTLE CHOTU,1,2,2
183306,5/3/2014,17:46:25,PIM POM LOLL,1,3,3
183306,5/3/2014,17:46:25,MILK 500ML  ,1,21,21
183306,5/3/2014,17:46:25,BRITANNIA WH,1,26,26
183306,5/3/2014,17:46:25,EGG         ,12,4,48
183307,5/3/2014,17:49:43,KURKURE 10/,1,10,10
183307,5/3/2014,17:49:43,BINGO CHIPS ,1,10,10
183308,5/3/2014,17:52:24,GARNIER HAIR,1,155,155
183308,5/3/2014,17:52:24,MILK 500ML  ,1,21,21
183309,5/3/2014,17:54:53,BRITANNIA WH,1,26,26
183309,5/3/2014,17:54:53,GALAXY 15/ ,1,15,15
183310,5/3/2014,17:56:07,BRITANNIA WH,1,26,26
183310,5/3/2014,17:56:07,I D DOSA BAT,1,45,45
183311,5/3/2014,17:57:47,BINGO CHIPS ,1,10,10
183312,5/3/2014,17:58:20,COCONUT 1P  ,2,16,32
183313,5/3/2014,17:58:49,PITAMBARI SH,1,26,26
183313,5/3/2014,17:58:49,ASWINI HEBAL,1,33,33
183314,5/3/2014,18:00:25,EVEREST HING,1,29,29
183314,5/3/2014,18:00:25,EVEREST DRY ,1,48,48
183314,5/3/2014,18:00:25,GROUND NUT 2,1,22,22
183314,5/3/2014,18:00:25,HALDIRAM`S 3,1,76,76
183315,5/3/2014,18:01:30,CARRY BAG   ,1,3,3
183315,5/3/2014,18:01:30,MILK 500ML  ,3,21,63
183315,5/3/2014,18:01:30,I D DOSA BAT,1,45,45
183315,5/3/2014,18:01:30,DAADI`S KHAK,1,54,54
183315,5/3/2014,18:01:30,WHEAT RAVA M,1,44,44
183315,5/3/2014,18:01:30,KAJU 200GMS ,1,124,124
183315,5/3/2014,18:01:30,HARPIC POWER,1,63,63
183315,5/3/2014,18:01:30,SUGAR 1KG   ,1,34,34
183316,5/3/2014,18:02:07,MILK 500ML  ,1,21,21
183316,5/3/2014,18:02:07,K SANAGALU 2,1,20,20
183317,5/3/2014,18:05:42,GENERAL     ,1,70,70
183317,5/3/2014,18:05:42,VASELINE HEA,1,100,100
183317,5/3/2014,18:05:42,GODREJ RICH ,1,30,30
183317,5/3/2014,18:05:42,SUNSILK COND,1,56,56
183318,5/3/2014,18:07:50,CARRY BAG   ,1,3,3
183318,5/3/2014,18:07:50,KURKURE 10/,1,10,10
183318,5/3/2014,18:07:50,HARPIC POWER,1,63,63
183318,5/3/2014,18:07:50,SUGAR 1KG   ,1,34,34
183318,5/3/2014,18:07:50,WHEEL GREEN ,1,45,45
183318,5/3/2014,18:07:50,MILK 500ML  ,3,21,63
183319,5/3/2014,18:08:47,EGG         ,13,4,52
183319,5/3/2014,18:08:47,BRITANNIA BR,1,26,26
183319,5/3/2014,18:08:47,RIN SUPEME 1,1,10,10
183320,5/3/2014,18:09:52,ACT II POPCO,2,10,20
183320,5/3/2014,18:09:52,DIET COKE TI,1,25,25
183320,5/3/2014,18:09:52,UDATH ROUND ,1,88,88
183320,5/3/2014,18:09:52,KELLOGG`S CH,1,51,51
183321,5/3/2014,18:10:13,HERITAGE CUR,1,20,20
183321,5/3/2014,18:10:13,C C DOSA BAT,1,51,51
183322,5/3/2014,18:10:57,EGG         ,10,4,40
183323,5/3/2014,18:11:28,HERITAGE CUR,1,40,40
183323,5/3/2014,18:11:28,BRITANNIA SA,1,26,26
183323,5/3/2014,18:11:28,C C DOSA BAT,2,51,102
183324,5/3/2014,18:11:47,ORANGE KHAT ,1,10,10
183325,5/3/2014,18:12:35,PARLE HIDE &,1,10,10
183325,5/3/2014,18:12:35,MILK 500ML  ,1,21,21
183326,5/3/2014,18:13:31,LAYS 10/   ,1,10,10
183326,5/3/2014,18:13:31,MAGGI PAZZTA,2,20,40
183326,5/3/2014,18:13:31,HERITAGE PAN,1,70,70
183327,5/3/2014,18:15:37,DAIRY MILK  ,3,2,6
183328,5/3/2014,18:18:05,CADBURY PERK,2,5,10
183328,5/3/2014,18:18:05,LAYS 10/   ,1,10,10
183328,5/3/2014,18:18:05,KURKURE 10/,1,10,10
183328,5/3/2014,18:18:05,LAYS 20/   ,1,20,20
183329,5/3/2014,18:20:10,BINGO CHIPS ,2,10,20
183329,5/3/2014,18:20:10,KELLOGG`S CH,1,60,60
183330,5/3/2014,18:21:10,PARLE HIDE &,1,20,20
183331,5/3/2014,18:22:40,C C IDLY BAT,1,51,51
