,BillNo,Date,Time,Description,Quantity,Rate,Amount
5594,169305,8/1/2014,19:52:39,RIN,2.0,86.0,172.0
5595,169305,8/1/2014,19:52:39,SAKTHI GHEE ,1.0,390.0,390.0
5596,169305,8/1/2014,19:52:39,LG ASAFOETID,1.0,51.5,51.5
5597,169305,8/1/2014,19:52:39,TATA,4.0,17.0,68.0
5598,169305,8/1/2014,19:52:39,CHUDUVA,2.0,44.0,88.0
5599,169305,8/1/2014,19:52:39,HERITAGE,2.0,38.0,76.0
5600,169305,8/1/2014,19:52:39,ONIONS      ,2.0,25.0,50.0
5601,169305,8/1/2014,19:52:39,EGG         ,12.0,4.5,54.0
5602,169306,8/1/2014,19:53:21,HERITAGE,2.0,19.0,38.0
5603,169306,8/1/2014,19:53:21,NESTLE,2.0,10.0,20.0
5604,169306,8/1/2014,19:53:21,HARPIC,1.0,63.0,63.0
5605,169307,8/1/2014,19:55:52,BOOST,1.0,186.0,186.0
5606,169307,8/1/2014,19:55:52,FEVI,1.0,12.0,12.0
5607,169307,8/1/2014,19:55:52,LAYS,1.0,10.0,10.0
5608,169307,8/1/2014,19:55:52,CADBURY,1.0,10.0,10.0
5609,169308,8/1/2014,20:02:07,I D,1.0,45.0,45.0
5610,169309,8/1/2014,20:02:53,EGG         ,11.0,4.5,49.5
5611,169310,8/1/2014,20:04:27,UNCLE CHIPS ,2.0,10.0,20.0
5612,169310,8/1/2014,20:04:27,HERITAGE,1.0,19.0,19.0
5613,169311,8/1/2014,20:06:47,CARRY BAG   ,1.0,3.0,3.0
5614,169311,8/1/2014,20:06:47,ONIONS      ,1.5,25.0,37.5
5615,169311,8/1/2014,20:06:47,HALDIRAM`S,1.0,40.0,40.0
5616,169311,8/1/2014,20:06:47,HALDI,1.0,40.0,40.0
5617,169311,8/1/2014,20:06:47,HALDIRAM,1.0,40.0,40.0
5618,169311,8/1/2014,20:06:47,HERITAGE,2.0,19.0,38.0
5619,169311,8/1/2014,20:06:47,VISAKHA,3.0,42.0,126.0
5620,169311,8/1/2014,20:06:47,KAMAL,1.0,15.0,15.0
5621,169311,8/1/2014,20:06:47,KAMAL,4.0,17.0,68.0
5622,169311,8/1/2014,20:06:47,ORBIT CHEWIN,2.0,5.0,10.0
5623,169311,8/1/2014,20:06:47,DOUBLEMINT C,2.0,10.0,20.0
5624,169312,8/1/2014,20:07:59,NESTLE,1.0,148.0,148.0
5625,169312,8/1/2014,20:07:59,NESTLE,1.0,368.0,368.0
5626,169313,8/1/2014,20:11:33,TATA,1.0,104.0,104.0
5627,169313,8/1/2014,20:11:33,TOOR,1.0,84.0,84.0
5628,169313,8/1/2014,20:11:33,BRITANNIA,1.0,26.0,26.0
5629,169313,8/1/2014,20:11:33,HERITAGE,1.0,38.0,38.0
5630,169314,8/1/2014,20:12:19,HERITAGE,3.0,19.0,57.0
5631,169315,8/1/2014,20:14:19,PEARS,1.0,54.0,54.0
5632,169315,8/1/2014,20:14:19,PEARS125G,1.0,54.0,54.0
5633,169315,8/1/2014,20:14:19,HERITAGE,1.0,38.0,38.0
5634,169316,8/1/2014,20:14:36,CADBURY,1.0,5.0,5.0
5635,169317,8/1/2014,20:15:15,MIKE BROOM  ,1.0,60.0,60.0
5636,169317,8/1/2014,20:15:15,BRITANNIA,1.0,26.0,26.0
5637,169318,8/1/2014,20:17:29,COCACOLA,1.0,35.0,35.0
5638,169318,8/1/2014,20:17:29,B`LUE WATER ,1.0,30.0,30.0
5639,169318,8/1/2014,20:17:29,HERITAGE,1.0,38.0,38.0
5640,169318,8/1/2014,20:17:29,HALDI,1.0,10.0,10.0
5641,169318,8/1/2014,20:17:29,HALDIRAM,1.0,10.0,10.0
5642,169318,8/1/2014,20:17:29,HALDIRAM`S,1.0,10.0,10.0
5643,169319,8/1/2014,20:20:06,AMUL,1.0,59.0,59.0
5644,169319,8/1/2014,20:20:06,MAGGI,1.0,20.0,20.0
5645,169319,8/1/2014,20:20:06,MAGGI,1.0,37.0,37.0
5646,169320,8/1/2014,20:22:08,MTR,1.0,45.0,45.0
5647,169320,8/1/2014,20:22:08,POOJA GINGEL,1.0,181.0,181.0
5648,169321,8/1/2014,20:22:52,CHEETOS 10/,1.0,10.0,10.0
5649,169321,8/1/2014,20:22:52,LAYS,1.0,20.0,20.0
5650,169322,8/1/2014,20:24:17,COCACOLA,1.0,25.0,25.0
5651,169322,8/1/2014,20:24:17,BOOMER      ,1.0,6.0,6.0
5652,169322,8/1/2014,20:24:17,PARK,2.0,160.0,320.0
5653,169322,8/1/2014,20:24:17,LAYS,9.0,10.0,90.0
5654,169322,8/1/2014,20:24:17,B`LUE WATER ,4.0,30.0,120.0
5655,169323,8/1/2014,20:30:16,HERITAGE,1.0,70.0,70.0
5656,169323,8/1/2014,20:30:16,TOOR,1.0,42.0,42.0
5657,169323,8/1/2014,20:30:16,HIMANI,1.0,32.0,32.0
5658,169323,8/1/2014,20:30:16,HARPIC,1.0,75.0,75.0
5659,169324,8/1/2014,20:31:03,EGG         ,12.0,4.5,54.0
5660,169325,8/1/2014,20:33:25,BADAM,1.0,25.0,25.0
5661,169325,8/1/2014,20:33:25,VISAKHA,1.0,42.0,42.0
5662,169326,8/1/2014,20:39:07,CADBURY,1.0,1.0,1.0
5663,169327,9/1/2014,20:50:42,ORBIT CHEWIN,2.0,5.0,10.0
5664,169328,9/1/2014,20:52:17,COCACOLA,1.0,35.0,35.0
5665,169329,9/1/2014,20:54:34,HALDIRAM,1.0,10.0,10.0
5666,169329,9/1/2014,20:54:34,HALDIRAM`S,1.0,10.0,10.0
5667,169329,9/1/2014,20:54:34,HALDI,1.0,10.0,10.0
5668,169329,9/1/2014,20:54:34,LUX,1.0,10.0,10.0
5669,169329,9/1/2014,20:54:34,PEPSODENT,1.0,18.0,18.0
5670,169330,9/1/2014,20:55:56,SPRITE,1.0,50.0,50.0
5671,169331,9/1/2014,20:56:43,NESTLE,2.0,25.0,50.0
5672,169332,9/1/2014,20:56:54,BRITANNIA,1.0,10.0,10.0
5673,169333,9/1/2014,20:58:50,LIMCA,1.0,25.0,25.0
5674,169333,9/1/2014,20:58:50,TATA,1.0,17.0,17.0
5675,169333,9/1/2014,20:58:50,BRU,1.0,58.0,58.0
5676,169334,9/1/2014,9:36:19,FEVI,10.0,5.0,50.0
5677,169335,9/1/2014,9:36:51,SABENA,1.0,22.0,22.0
5678,169335,9/1/2014,9:36:51,SURF,1.0,96.0,96.0
5679,169336,9/1/2014,9:37:54,PAMPERS,1.0,749.0,749.0
5680,169336,9/1/2014,9:37:54,PAMPERS,1.0,290.0,290.0
5681,169336,9/1/2014,9:37:54,NESTLE,1.0,368.0,368.0
5682,169337,9/1/2014,9:39:18,RAI,1.0,12.0,12.0
5683,169337,9/1/2014,9:39:18,VAMU,1.0,26.0,26.0
5684,169337,9/1/2014,9:39:18,JEERA,1.0,25.0,25.0
5685,169337,9/1/2014,9:39:18,JEERA,1.0,50.0,50.0
5686,169337,9/1/2014,9:39:18,RAI,1.0,24.0,24.0
5687,169337,9/1/2014,9:39:18,TATA,1.0,17.0,17.0
5688,169337,9/1/2014,9:39:18,CHANA,1.0,62.0,62.0
5689,169338,9/1/2014,9:40:25,GARNIER,1.0,155.0,155.0
5690,169339,9/1/2014,9:41:32,MILK 500ML  ,2.0,19.0,38.0
5691,169340,9/1/2014,9:43:56,WHISPER,1.0,125.0,125.0
5692,169340,9/1/2014,9:43:56,STAYFREE,1.0,35.0,35.0
5693,169340,9/1/2014,9:43:56,WHISPER,1.0,134.0,134.0
5694,169340,9/1/2014,9:43:56,MILK 500ML  ,3.0,19.0,57.0
5695,169340,9/1/2014,9:43:56,BRITANNIA,1.0,22.0,22.0
5696,169341,9/1/2014,9:44:12,KURNOOL RICE,2.0,230.0,460.0
5697,169342,9/1/2014,9:46:43,CARRY BAG   ,1.0,2.0,2.0
5698,169342,9/1/2014,9:46:43,DETTOL,2.0,31.0,62.0
5699,169342,9/1/2014,9:46:43,PRO,1.0,36.0,36.0
5700,169342,9/1/2014,9:46:43,AASHIRVAAD,1.0,17.0,17.0
5701,169342,9/1/2014,9:46:43,PEARS,1.0,34.0,34.0
5702,169342,9/1/2014,9:46:43,PEARS,1.0,32.0,32.0
5703,169343,9/1/2014,9:47:38,OREO,2.0,15.0,30.0
5704,169343,9/1/2014,9:47:38,TOOR,1.0,42.0,42.0
5705,169343,9/1/2014,9:47:38,COPRA,1.0,58.0,58.0
5706,169343,9/1/2014,9:47:38,BRITANNIA,1.0,12.0,12.0
5707,169343,9/1/2014,9:47:38,TIL,1.0,54.0,54.0
5708,169343,9/1/2014,9:47:38,TIL,1.0,64.0,64.0
5709,169344,9/1/2014,9:49:26,MTR,2.0,35.0,70.0
5710,169344,9/1/2014,9:49:26,NESTLE,1.0,25.0,25.0
5711,169345,9/1/2014,9:53:29,EGG         ,12.0,4.5,54.0
5712,169345,9/1/2014,9:53:29,HERITAGE,1.0,19.0,19.0
5713,169345,9/1/2014,9:53:29,SUGAR,1.0,38.0,38.0
5714,169345,9/1/2014,9:53:29,BRITANNIA,1.0,22.0,22.0
5715,169346,9/1/2014,9:54:41,ONIONS      ,1.0,25.0,25.0
5716,169346,9/1/2014,9:54:41,CADBURY,1.0,5.0,5.0
5717,169346,9/1/2014,9:54:41,CADBURY,1.0,5.0,5.0
5718,169346,9/1/2014,9:54:41,RATNA,1.0,20.0,20.0
5719,169346,9/1/2014,9:54:41,OREO,1.0,20.0,20.0
5720,169346,9/1/2014,9:54:41,CADBURY,1.0,20.0,20.0
5721,169347,9/1/2014,9:55:12,MILK 500ML  ,1.0,19.0,19.0
5722,169348,9/1/2014,9:56:03,CARRY BAG   ,1.0,3.0,3.0
5723,169348,9/1/2014,9:56:03,WHEAT,1.0,44.0,44.0
5724,169348,9/1/2014,9:56:03,MILK 500ML  ,2.0,24.0,48.0
5725,169348,9/1/2014,9:56:03,MILK 500ML  ,3.0,19.0,57.0
5726,169348,9/1/2014,9:56:03,GODREJ,1.0,85.0,85.0
5727,169349,9/1/2014,9:58:03,CARRY BAG   ,1.0,2.0,2.0
5728,169349,9/1/2014,9:58:03,ORIONPIE 30,1.0,75.0,75.0
5729,169349,9/1/2014,9:58:03,MILK 500ML  ,1.0,24.0,24.0
5730,169349,9/1/2014,9:58:03,MILK 500ML  ,1.0,19.0,19.0
5731,169350,9/1/2014,10:00:05,SPRITE,1.0,25.0,25.0
5732,169350,9/1/2014,10:00:05,TROPICANA,1.0,99.0,99.0
5733,169351,9/1/2014,10:04:35,HERITAGE,1.0,19.0,19.0
5734,169352,9/1/2014,10:05:00,AASHIRVAAD,1.0,50.0,50.0
5735,169353,9/1/2014,10:05:54,HOMELITES MA,1.0,10.0,10.0
5736,169354,9/1/2014,10:06:48,JAGGRY,2.0,27.0,54.0
5737,169354,9/1/2014,10:06:48,ORAL,1.0,109.0,109.0
5738,169355,9/1/2014,10:07:40,MILK 500ML  ,2.0,19.0,38.0
5739,169356,9/1/2014,10:09:44,UJALA,1.0,45.0,45.0
5740,169357,9/1/2014,10:11:30,HERITAGE,1.0,38.0,38.0
5741,169358,9/1/2014,10:11:42,BRITANNIA,1.0,10.0,10.0
5742,169359,9/1/2014,10:12:05,LAYS,2.0,10.0,20.0
5743,169360,9/1/2014,10:13:04,FEVI,1.0,10.0,10.0
5744,169360,9/1/2014,10:13:04,FEVICOL,1.0,10.0,10.0
5745,169361,9/1/2014,10:14:16,CARRY BAG   ,1.0,2.0,2.0
5746,169361,9/1/2014,10:14:16,I D,2.0,45.0,90.0
5747,169361,9/1/2014,10:14:16,AMUL,1.0,40.0,40.0
5748,169361,9/1/2014,10:14:16,PUTANALU,1.0,38.0,38.0
5749,169361,9/1/2014,10:14:16,DABUR,1.0,20.0,20.0
5750,169362,9/1/2014,10:17:07,VIM,1.0,44.0,44.0
5751,169363,9/1/2014,10:18:06,GROUND,1.0,53.0,53.0
5752,169364,9/1/2014,10:22:29,SURF,1.0,68.0,68.0
5753,169365,9/1/2014,10:25:18,MILK 500ML  ,2.0,19.0,38.0
5754,169365,9/1/2014,10:25:18,JOHNSON`S,1.0,190.0,190.0
5755,169365,9/1/2014,10:25:18,JOHNSON,1.0,190.0,190.0
5756,169366,9/1/2014,10:29:59,TOOR,1.0,42.0,42.0
5757,169366,9/1/2014,10:29:59,GROUND,1.0,22.0,22.0
5758,169366,9/1/2014,10:29:59,MOP STICK HA,1.0,40.0,40.0
5759,169366,9/1/2014,10:29:59,SARA,1.0,170.0,170.0
5760,169366,9/1/2014,10:29:59,ALA FABRIC W,1.0,23.0,23.0
5761,169366,9/1/2014,10:29:59,SCOTCH,2.0,28.0,56.0
5762,169366,9/1/2014,10:29:59,BRW BOLD HOC,1.0,95.0,95.0
5763,169366,9/1/2014,10:29:59,ROUND,1.0,100.0,100.0
5764,169366,9/1/2014,10:29:59,VIM,1.0,99.0,99.0
5765,169366,9/1/2014,10:29:59,MIKE BROOM  ,1.0,60.0,60.0
5766,169367,9/1/2014,10:31:02,PARACHUTE,1.0,65.0,65.0
5767,169367,9/1/2014,10:31:02,PARAC,1.0,65.0,65.0
5768,169368,9/1/2014,10:31:50,NESTLE,1.0,25.0,25.0
5769,169368,9/1/2014,10:31:50,SAFFOLA,1.0,145.0,145.0
5770,169368,9/1/2014,10:31:50,RAJAS,1.0,88.0,88.0
5771,169369,9/1/2014,10:33:07,CADBURY,1.0,1.0,1.0
5772,169370,9/1/2014,10:34:00,MAAZA,2.0,12.0,24.0
5773,169370,9/1/2014,10:34:00,VASELINE,1.0,100.0,100.0
5774,169370,9/1/2014,10:34:00,PONDS,1.0,60.0,60.0
5775,169371,9/1/2014,10:34:54,I D,1.0,45.0,45.0
5776,169371,9/1/2014,10:34:54,KALA,1.0,45.0,45.0
5777,169371,9/1/2014,10:34:54,EVEREST,1.0,24.0,24.0
5778,169371,9/1/2014,10:34:54,EVER,1.0,24.0,24.0
5779,169372,9/1/2014,10:35:21,VIJAYA,1.0,98.0,98.0
5780,169373,9/1/2014,10:36:12,FEVI,1.0,5.0,5.0
5781,169373,9/1/2014,10:36:12,FEAST,1.0,30.0,30.0
5782,169374,9/1/2014,10:39:45,MILK 500ML  ,2.0,19.0,38.0
5783,169375,9/1/2014,10:40:30,RAJA`S,1.0,20.0,20.0
5784,169376,9/1/2014,10:43:53,CARRY BAG   ,1.0,2.0,2.0
5785,169376,9/1/2014,10:43:53,MILK 500ML  ,2.0,19.0,38.0
5786,169376,9/1/2014,10:43:53,MAAZA,4.0,12.0,48.0
5787,169376,9/1/2014,10:43:53,DIET COKE TI,2.0,25.0,50.0
5788,169376,9/1/2014,10:43:53,CADBURY,5.0,10.0,50.0
5789,169376,9/1/2014,10:43:53,CADBURY,5.0,22.0,110.0
5790,169377,9/1/2014,10:46:01,SCOTCH,1.0,28.0,28.0
5791,169378,9/1/2014,10:51:51,SUNFEAST,1.0,30.0,30.0
5792,169379,9/1/2014,10:51:56,IDEA CARD 1/,50.0,1.0,50.0
5793,169380,9/1/2014,10:53:45,PARK,1.0,27.0,27.0
5794,169381,9/1/2014,11:18:53,KURNOOL RICE,1.0,92.0,92.0
5795,169382,9/1/2014,11:19:08,BRITANNIA,2.0,10.0,20.0
5796,169383,9/1/2014,11:19:30,BODY SCRUBBE,1.0,24.0,24.0
5797,169384,9/1/2014,11:19:38,POLO,1.0,5.0,5.0
5798,169385,9/1/2014,11:38:26,HALDI,1.0,25.0,25.0
5799,169385,9/1/2014,11:38:26,HALDIRAM,1.0,25.0,25.0
5800,169385,9/1/2014,11:38:26,HALDIRAM`S,1.0,25.0,25.0
5801,169385,9/1/2014,11:38:26,EGG         ,6.0,4.5,27.0
5802,169385,9/1/2014,11:38:26,HALDI,1.0,10.0,10.0
5803,169385,9/1/2014,11:38:26,HALDIRAM,1.0,10.0,10.0
5804,169385,9/1/2014,11:38:26,HALDIRAM`S,1.0,10.0,10.0
5805,169385,9/1/2014,11:38:26,BRITANNIA,1.0,20.0,20.0
5806,169385,9/1/2014,11:38:26,BRITANNIA,1.0,26.0,26.0
5807,169386,9/1/2014,11:43:06,BRITANNIA,1.0,26.0,26.0
5808,169386,9/1/2014,11:43:06,GODREJ,1.0,30.0,30.0
5809,169387,9/1/2014,11:44:04,EGG         ,13.0,4.5,58.5
5810,169388,9/1/2014,11:44:24,MILK 500ML  ,1.0,19.0,19.0
5811,169389,9/1/2014,11:48:46,CARRY BAG   ,1.0,3.0,3.0
5812,169389,9/1/2014,11:48:46,MILK 500ML  ,1.0,19.0,19.0
5813,169389,9/1/2014,11:48:46,AASHIRVAAD,1.0,21.0,21.0
5814,169389,9/1/2014,11:48:46,C C,1.0,51.0,51.0
5815,169389,9/1/2014,11:48:46,TOOR,1.0,42.0,42.0
5816,169389,9/1/2014,11:48:46,BANANA CHIPS,1.0,25.0,25.0
5817,169389,9/1/2014,11:48:46,HORLICKS,2.0,18.0,36.0
5818,169389,9/1/2014,11:48:46,BRITANNIA,1.0,26.0,26.0
5819,169389,9/1/2014,11:48:46,COMPLAN,1.0,198.0,198.0
5820,169389,9/1/2014,11:48:46,ELITE,1.0,45.0,45.0
5821,169389,9/1/2014,11:48:46,AASHIRVAAD,1.0,21.0,21.0
5822,169389,9/1/2014,11:48:46,FEVICOL,1.0,10.0,10.0
5823,169389,9/1/2014,11:48:46,FEVI,1.0,10.0,10.0
5824,169389,9/1/2014,11:48:46,HERITAGE,1.0,70.0,70.0
5825,169389,9/1/2014,11:48:46,FEVI,2.0,5.0,10.0
5826,169390,9/1/2014,11:49:35,KURKURE,1.0,20.0,20.0
5827,169391,9/1/2014,11:49:51,HERITAGE,1.0,70.0,70.0
5828,169392,9/1/2014,11:50:08,AMRUTANJAN  ,1.0,25.0,25.0
5829,169393,9/1/2014,11:50:56,NESTLE,1.0,25.0,25.0
5830,169394,9/1/2014,11:51:17,MILK 500ML  ,1.0,19.0,19.0
5831,169395,9/1/2014,11:56:40,NESTLE,1.0,25.0,25.0
5832,169396,9/1/2014,11:57:16,MIKE BROOM  ,1.0,60.0,60.0
5833,169396,9/1/2014,11:57:16,HARPIC,3.0,43.0,129.0
5834,169396,9/1/2014,11:57:16,PARAC,1.0,34.0,34.0
5835,169396,9/1/2014,11:57:16,PARACHUTE,1.0,34.0,34.0
5836,169396,9/1/2014,11:57:16,JOHNSON,1.0,80.0,80.0
5837,169397,9/1/2014,11:58:10,CARRY BAG   ,1.0,3.0,3.0
5838,169397,9/1/2014,11:58:10,DOUBLEMINT C,2.0,10.0,20.0
5839,169397,9/1/2014,11:58:10,MAAZA,2.0,35.0,70.0
5840,169397,9/1/2014,11:58:10,TROPICANA,1.0,88.0,88.0
5841,169398,9/1/2014,11:58:42,B RAVA,1.0,38.0,38.0
5842,169399,9/1/2014,12:01:59,KURNOOL RICE,1.0,230.0,230.0
5843,169399,9/1/2014,12:01:59,ONIONS      ,2.5,25.0,62.5
5844,169399,9/1/2014,12:01:59,NESTLE,2.0,10.0,20.0
5845,169399,9/1/2014,12:01:59,SNICKERS SIN,2.0,15.0,30.0
5846,169399,9/1/2014,12:01:59,MILK 500ML  ,2.0,19.0,38.0
5847,169399,9/1/2014,12:01:59,FREEDOM,2.0,98.0,196.0
5848,169399,9/1/2014,12:01:59,BRU,2.0,10.0,20.0
5849,169399,9/1/2014,12:01:59,DURGA,1.0,77.0,77.0
5850,169399,9/1/2014,12:01:59,GROUND,1.0,22.0,22.0
5851,169399,9/1/2014,12:01:59,SUGAR,1.0,19.0,19.0
5852,169399,9/1/2014,12:01:59,LAYS,1.0,30.0,30.0
5853,169399,9/1/2014,12:01:59,LAYS,1.0,10.0,10.0
5854,169399,9/1/2014,12:01:59,HARPIC,1.0,75.0,75.0
5855,169399,9/1/2014,12:01:59,YIPPEE NOODL,3.0,10.0,30.0
5856,169399,9/1/2014,12:01:59,YIPPEE NOODL,1.0,15.0,15.0
5857,169399,9/1/2014,12:01:59,FANTA,1.0,22.0,22.0
5858,169399,9/1/2014,12:01:59,MINUTE MAID ,1.0,27.0,27.0
5859,169400,9/1/2014,12:03:29,SURF,1.0,104.0,104.0
5860,169400,9/1/2014,12:03:29,KISSAN,1.0,42.0,42.0
5861,169400,9/1/2014,12:03:29,KIS,1.0,42.0,42.0
5862,169400,9/1/2014,12:03:29,MILK 500ML  ,3.0,19.0,57.0
5863,169401,9/1/2014,12:05:58,POLO,1.0,5.0,5.0
5864,169401,9/1/2014,12:05:58,ORANGE KHAT ,1.0,10.0,10.0
5865,169402,9/1/2014,12:14:25,MAAZA,30.0,12.0,360.0
5866,169402,9/1/2014,12:14:25,KARA,1.0,140.0,140.0
5867,169402,9/1/2014,12:14:25,KARACHI,1.0,140.0,140.0
5868,169402,9/1/2014,12:14:25,KARACHI,1.0,200.0,200.0
5869,169402,9/1/2014,12:14:25,KARA,1.0,200.0,200.0
5870,169403,9/1/2014,12:15:53,CARRY BAG   ,1.0,3.0,3.0
5871,169403,9/1/2014,12:15:53,TIL,2.0,27.0,54.0
5872,169403,9/1/2014,12:15:53,ELACHI,1.0,34.0,34.0
5873,169403,9/1/2014,12:15:53,KIS,1.0,14.0,14.0
5874,169403,9/1/2014,12:15:53,KAJU,1.0,62.0,62.0
5875,169403,9/1/2014,12:15:53,COCONUT,1.0,17.0,17.0
5876,169404,9/1/2014,12:20:39,RED,1.0,31.0,31.0
5877,169405,9/1/2014,12:21:29,MILK 500ML  ,3.0,19.0,57.0
5878,169405,9/1/2014,12:21:29,JEERA,1.0,25.0,25.0
5879,169406,9/1/2014,12:23:24,DURGA,1.0,42.0,42.0
5880,169406,9/1/2014,12:23:24,KIS,1.0,14.0,14.0
5881,169406,9/1/2014,12:23:24,KAJU,1.0,62.0,62.0
5882,169407,9/1/2014,12:27:45,CANDLE,12.0,3.0,36.0
5883,169407,9/1/2014,12:27:45,BINGO CHIPS ,2.0,10.0,20.0
5884,169408,9/1/2014,12:29:35,TATA,1.0,33.0,33.0
5885,169408,9/1/2014,12:29:35,MEDIMIX,1.0,40.0,40.0
5886,169408,9/1/2014,12:29:35,PRABHAT COFF,1.0,42.0,42.0
5887,169408,9/1/2014,12:29:35,VISAKHA,1.0,155.0,155.0
5888,169408,9/1/2014,12:29:35,ARIEL,1.0,215.0,215.0
5889,169408,9/1/2014,12:29:35,KELLOGG`S,1.0,51.0,51.0
5890,169409,9/1/2014,12:30:07,CARRY BAG   ,1.0,3.0,3.0
5891,169409,9/1/2014,12:30:07,TATA,1.0,17.0,17.0
5892,169409,9/1/2014,12:30:07,MOONG,1.0,20.0,20.0
5893,169409,9/1/2014,12:30:07,VIJAYA,1.0,96.0,96.0
5894,169409,9/1/2014,12:30:07,KAMAL,1.0,25.0,25.0
5895,169409,9/1/2014,12:30:07,TATA,1.0,38.0,38.0
5896,169409,9/1/2014,12:30:07,BRU,1.0,58.0,58.0
5897,169410,9/1/2014,12:30:59,KURNOOL RICE,1.0,46.0,46.0
5898,169411,9/1/2014,12:31:56,COPRA,1.0,14.0,14.0
5899,169412,9/1/2014,12:38:33,KURNOOL RICE,1.0,1150.0,1150.0
5900,169412,9/1/2014,12:38:33,IDHAYAM GING,3.0,297.0,891.0
5901,169412,9/1/2014,12:38:33,IDHAYAM GING,1.0,278.0,278.0
5902,169412,9/1/2014,12:38:33,A.S.BRAND,2.0,225.0,450.0
5903,169412,9/1/2014,12:38:33,JEERA,1.0,50.0,50.0
5904,169412,9/1/2014,12:38:33,TOOR,1.0,168.0,168.0
5905,169412,9/1/2014,12:38:33,UDATH,2.0,84.0,168.0
5906,169412,9/1/2014,12:38:33,RAI,1.0,24.0,24.0
5907,169412,9/1/2014,12:38:33,MOONG,1.0,86.0,86.0
5908,169412,9/1/2014,12:38:33,MOONG,1.0,43.0,43.0
5909,169412,9/1/2014,12:38:33,KUS,1.0,70.0,70.0
5910,169412,9/1/2014,12:38:33,AASHIRVAAD,1.0,100.0,100.0
5911,169412,9/1/2014,12:38:33,BRU,2.0,150.0,300.0
5912,169412,9/1/2014,12:38:33,HENKO,1.0,135.0,135.0
5913,169413,9/1/2014,12:39:47,BRITANNIA,1.0,26.0,26.0
5914,169414,9/1/2014,12:52:10,PEELER&CHEES,1.0,48.0,48.0
5915,169415,9/1/2014,12:52:23,MAAZA,1.0,12.0,12.0
5916,169416,9/1/2014,12:52:46,DURGA,3.0,90.0,270.0
5917,169417,9/1/2014,13:06:10,HERITAGE,1.0,38.0,38.0
5918,169418,9/1/2014,13:07:37,CADBURY,7.0,1.0,7.0
5919,169418,9/1/2014,13:07:37,EGG         ,1.0,4.5,4.5
5920,169418,9/1/2014,13:07:37,BINGO CHIPS ,1.0,20.0,20.0
5921,169418,9/1/2014,13:07:37,HERITAGE,1.0,38.0,38.0
5922,169419,9/1/2014,13:08:10,JEERA,1.0,25.0,25.0
5923,169420,9/1/2014,13:10:05,CARRY BAG   ,1.0,3.0,3.0
5924,169420,9/1/2014,13:10:05,EGG         ,12.0,4.5,54.0
5925,169420,9/1/2014,13:10:05,BADAM,3.0,18.0,54.0
5926,169420,9/1/2014,13:10:05,PARLE,1.0,10.0,10.0
5927,169420,9/1/2014,13:10:05,PARLE ,1.0,10.0,10.0
5928,169420,9/1/2014,13:10:05,BRITANNIA,1.0,10.0,10.0
5929,169420,9/1/2014,13:10:05,DARK,1.0,30.0,30.0
5930,169420,9/1/2014,13:10:05,PARLE,1.0,25.0,25.0
5931,169420,9/1/2014,13:10:05,PARLE ,1.0,25.0,25.0
5932,169421,9/1/2014,13:11:06,DAIRY MILK  ,2.0,2.0,4.0
5933,169422,9/1/2014,13:12:07,LAYS,1.0,10.0,10.0
5934,169422,9/1/2014,13:12:07,SABENA,1.0,10.0,10.0
5935,169422,9/1/2014,13:12:07,MAGGI,1.0,20.0,20.0
5936,169423,9/1/2014,14:03:47,LAXMANREKHAA,1.0,15.0,15.0
5937,169423,9/1/2014,14:03:47,BLACK,5.0,12.0,60.0
5938,169423,9/1/2014,14:03:47,BLACKROSE,5.0,12.0,60.0
5939,169424,9/1/2014,14:07:10,KURKURE,1.0,20.0,20.0
5940,169425,9/1/2014,14:12:57,CARRY BAG   ,1.0,3.0,3.0
5941,169425,9/1/2014,14:12:57,MILK 500ML  ,5.0,19.0,95.0
5942,169426,9/1/2014,14:16:05,CARRY BAG   ,1.0,2.0,2.0
5943,169426,9/1/2014,14:16:05,PIM POM LOLL,1.0,3.0,3.0
5944,169426,9/1/2014,14:16:05,HERITAGE,2.0,38.0,76.0
5945,169427,9/1/2014,14:20:15,MILK 500ML  ,4.0,19.0,76.0
5946,169428,9/1/2014,14:30:15,KAMAL,1.0,15.0,15.0
5947,169429,9/1/2014,14:36:24,VODAFONE EAS,50.0,1.0,50.0
5948,169430,9/1/2014,14:38:50,WHISPER,1.0,80.0,80.0
5949,169430,9/1/2014,14:38:50,YARDLEY,1.0,170.0,170.0
5950,169430,9/1/2014,14:38:50,AXE,1.0,165.0,165.0
5951,169430,9/1/2014,14:38:50,VEET,1.0,85.0,85.0
5952,169431,9/1/2014,14:41:34,HERITAGE,1.0,38.0,38.0
5953,169432,9/1/2014,15:30:57,MILK 500ML  ,1.0,19.0,19.0
5954,169433,9/1/2014,15:33:34,CADBURY,1.0,30.0,30.0
5955,169434,9/1/2014,16:07:11,MILK 500ML  ,1.0,19.0,19.0
5956,169434,9/1/2014,16:07:11,AASHIRVAAD,1.0,245.0,245.0
5957,169434,9/1/2014,16:07:11,BRITANNIA,1.0,26.0,26.0
5958,169435,9/1/2014,16:08:22,BINGO CHIPS ,1.0,10.0,10.0
5959,169435,9/1/2014,16:08:22,BRITANNIA,3.0,13.0,39.0
5960,169435,9/1/2014,16:08:22,MAAZA,2.0,12.0,24.0
5961,169436,9/1/2014,16:08:32,BRITANNIA,1.0,26.0,26.0
