,BillNo,Date,Time,Description,Quantity,Rate,Amount
5203,169275,8/1/2014,19:03:23,UDATH ROUND ,1.0,88.0,88.0
5204,169275,8/1/2014,19:03:23,OREO BISCUIT,1.0,10.0,10.0
5205,169276,8/1/2014,19:04:23,CADBURY ECLA,1.0,1.0,1.0
5206,169277,8/1/2014,19:05:38,I D KERALA P,1.0,45.0,45.0
5207,169277,8/1/2014,19:05:38,LIZOL FLOOR ,1.0,62.0,62.0
5208,169277,8/1/2014,19:05:38,BRITANNIA NU,1.0,50.0,50.0
5209,169277,8/1/2014,19:05:38,SUNFEAST MAR,1.0,15.0,15.0
5210,169277,8/1/2014,19:05:38,BINGO CHIPS ,2.0,10.0,20.0
5211,169277,8/1/2014,19:05:38,BRITANNIA MI,1.0,26.0,26.0
5212,169277,8/1/2014,19:05:38,GARNIER HAIR,1.0,155.0,155.0
5213,169277,8/1/2014,19:05:38,SURF EXCEL A,1.0,114.0,114.0
5214,169277,8/1/2014,19:05:38,HALDIRAM`S 8,2.0,10.0,20.0
5215,169277,8/1/2014,19:05:38,UDATH DALL 2,1.0,18.0,18.0
5216,169277,8/1/2014,19:05:38,ORALB  BRUS,2.0,28.0,56.0
5217,169278,8/1/2014,19:06:16,BRITANNIA SU,1.0,35.0,35.0
5218,169278,8/1/2014,19:06:16,HALDIRAM`S 8,1.0,10.0,10.0
5219,169278,8/1/2014,19:06:16,BRITANNIA NU,1.0,45.0,45.0
5220,169278,8/1/2014,19:06:16,SAKTHI GHEE ,1.0,88.0,88.0
5221,169279,8/1/2014,19:07:01,STAYFREE SEC,1.0,28.0,28.0
5222,169279,8/1/2014,19:07:01,WHISPER MAXI,1.0,125.0,125.0
5223,169279,8/1/2014,19:07:01,BRITANNIA WH,1.0,26.0,26.0
5224,169280,8/1/2014,19:08:05,EGG         ,2.0,4.5,9.0
5225,169281,8/1/2014,19:08:35,AMBIKA APPAL,1.0,75.0,75.0
5226,169281,8/1/2014,19:08:35,HERITAGE CUR,1.0,19.0,19.0
5227,169282,8/1/2014,19:10:21,BRITANNIA WH,1.0,26.0,26.0
5228,169282,8/1/2014,19:10:21,GOOD DAY JAM,1.0,25.0,25.0
5229,169282,8/1/2014,19:10:21,BRITANNIA MA,1.0,15.0,15.0
5230,169282,8/1/2014,19:10:21,BRITANNIA OR,1.0,12.0,12.0
5231,169282,8/1/2014,19:10:21,BRITANNIA NU,2.0,20.0,40.0
5232,169282,8/1/2014,19:10:21,HALDIRAM`S 3,1.0,76.0,76.0
5233,169282,8/1/2014,19:10:21,HALDIRAM`S 3,1.0,67.0,67.0
5234,169283,8/1/2014,19:10:42,BRITANNIA GO,1.0,10.0,10.0
5235,169284,8/1/2014,19:11:34,KURKURE 10/,1.0,10.0,10.0
5236,169284,8/1/2014,19:11:34,PARLE HIDE &,1.0,25.0,25.0
5237,169284,8/1/2014,19:11:34,DOUBLEMINT C,1.0,10.0,10.0
5238,169284,8/1/2014,19:11:34,COCACOLA 60,1.0,35.0,35.0
5239,169285,8/1/2014,19:12:11,MINUTE MAID ,2.0,25.0,50.0
5240,169285,8/1/2014,19:12:11,BRITANNIA WH,1.0,26.0,26.0
5241,169285,8/1/2014,19:12:11,DARK FANTASY,1.0,30.0,30.0
5242,169285,8/1/2014,19:12:11,OREO BISKUIT,1.0,27.0,27.0
5243,169286,8/1/2014,19:13:13,TIDE 1KG    ,1.0,39.0,39.0
5244,169287,8/1/2014,19:16:02,EGG         ,6.0,4.5,27.0
5245,169287,8/1/2014,19:16:02,JOHNSON COTT,1.0,27.0,27.0
5246,169287,8/1/2014,19:16:02,PRIYA PICKLE,1.0,60.0,60.0
5247,169287,8/1/2014,19:16:02,HERITAGE CUR,1.0,38.0,38.0
5248,169287,8/1/2014,19:16:02,HALDIRAM`S 8,1.0,10.0,10.0
5249,169287,8/1/2014,19:16:02,DOMEX POWER ,1.0,60.0,60.0
5250,169288,8/1/2014,19:17:04,BINGO CHIPS ,1.0,10.0,10.0
5251,169288,8/1/2014,19:17:04,SPEARMINT CH,1.0,10.0,10.0
5252,169289,8/1/2014,19:17:49,KURNOOL RICE,1.0,46.0,46.0
5253,169289,8/1/2014,19:17:49,EGG         ,12.0,4.5,54.0
5254,169289,8/1/2014,19:17:49,BRITANNIA BR,1.0,26.0,26.0
5255,169291,8/1/2014,19:22:22,WHISPER ULTR,1.0,80.0,80.0
5256,169291,8/1/2014,19:22:22,WHISPER CHOI,1.0,30.0,30.0
5257,169291,8/1/2014,19:22:22,SENSODYNE 40,1.0,50.0,50.0
5258,169291,8/1/2014,19:22:22,DOVE SOAP 75,1.0,44.0,44.0
5259,169291,8/1/2014,19:22:22,SCOTCH BRITE,1.0,28.0,28.0
5260,169292,8/1/2014,19:27:05,CADBURY ECLA,2.0,1.0,2.0
5261,169292,8/1/2014,19:27:05,FANTA TIN 33,1.0,25.0,25.0
5262,169293,8/1/2014,19:27:38,CARRY BAG   ,1.0,2.0,2.0
5263,169293,8/1/2014,19:27:38,I D DOSA BAT,1.0,45.0,45.0
5264,169293,8/1/2014,19:27:38,HERITAGE CUR,1.0,38.0,38.0
5265,169294,8/1/2014,19:30:22,MAGGI PAZZTA,2.0,20.0,40.0
5266,169295,8/1/2014,19:31:07,CARRY BAG   ,1.0,2.0,2.0
5267,169295,8/1/2014,19:31:07,LAYS 10/   ,1.0,10.0,10.0
5268,169295,8/1/2014,19:31:07,KURKURE 20/,1.0,20.0,20.0
5269,169295,8/1/2014,19:31:07,PREMIER NAPK,1.0,32.0,32.0
5270,169295,8/1/2014,19:31:07,PREMIER TOIL,1.0,49.0,49.0
5271,169295,8/1/2014,19:31:07,MTR BADAM DR,1.0,35.0,35.0
5272,169296,8/1/2014,19:31:53,LOREAL CONDI,1.0,79.5,79.5
5273,169297,8/1/2014,19:37:12,EGG         ,12.0,4.5,54.0
5274,169297,8/1/2014,19:37:12,JOHNSON BAND,3.0,2.5,7.5
5275,169297,8/1/2014,19:37:12,AASHIRVAAD C,1.0,42.0,42.0
5276,169297,8/1/2014,19:37:12,SUNFEAST SPE,2.0,10.0,20.0
5277,169297,8/1/2014,19:37:12,KAMAL RAGI P,2.0,30.0,60.0
5278,169297,8/1/2014,19:37:12,OREO BISKUIT,1.0,30.0,30.0
5279,169297,8/1/2014,19:37:12,WHEAT RAVA M,1.0,44.0,44.0
5280,169297,8/1/2014,19:37:12,AMUL BUTTER ,1.0,167.0,167.0
5281,169297,8/1/2014,19:37:12,AMUL CHEES 1,1.0,102.0,102.0
5282,169297,8/1/2014,19:37:12,HERITAGE PAN,1.0,70.0,70.0
5283,169297,8/1/2014,19:37:12,JOHNSON`S BA,1.0,190.0,190.0
5284,169297,8/1/2014,19:37:12,BINGO CHIPS ,2.0,10.0,20.0
5285,169298,8/1/2014,19:37:52,BRITANNIA MI,1.0,14.0,14.0
5286,169298,8/1/2014,19:37:52,MAGGI TOMATO,1.0,15.0,15.0
5287,169298,8/1/2014,19:37:52,AMUL FRESH C,1.0,40.0,40.0
5288,169298,8/1/2014,19:37:52,AMUL CHEES 5,1.0,59.0,59.0
5289,169298,8/1/2014,19:37:52,NON FRUIT VI,1.0,32.0,32.0
5290,169299,8/1/2014,19:39:17,KURKURE 10/,2.0,10.0,20.0
5291,169299,8/1/2014,19:39:17,CHEETOS 10/,2.0,10.0,20.0
5292,169300,8/1/2014,19:40:01,KURKURE 10/,1.0,10.0,10.0
5293,169300,8/1/2014,19:40:01,GOOD KNIGHT ,1.0,66.0,66.0
5294,169301,8/1/2014,19:40:26,KURNOOL RICE,1.0,46.0,46.0
5295,169301,8/1/2014,19:40:26,EGG         ,6.0,4.5,27.0
5296,169302,8/1/2014,19:41:04,SUGAR 500GM ,1.0,19.0,19.0
5297,169302,8/1/2014,19:41:04,TOOR DALL 50,1.0,42.0,42.0
5298,169302,8/1/2014,19:41:04,SUNFEAST MAR,1.0,10.0,10.0
5299,169303,8/1/2014,19:45:33,EGG         ,13.0,4.5,58.5
5300,169304,8/1/2014,19:46:01,AMUL PURE GH,1.0,360.0,360.0
5301,169305,8/1/2014,19:52:39,RIN ADVANCED,2.0,86.0,172.0
5302,169305,8/1/2014,19:52:39,SAKTHI GHEE ,1.0,390.0,390.0
5303,169305,8/1/2014,19:52:39,LG ASAFOETID,1.0,51.5,51.5
5304,169305,8/1/2014,19:52:39,TATA SALT 1K,4.0,17.0,68.0
5305,169305,8/1/2014,19:52:39,CHUDUVA 1KG ,2.0,44.0,88.0
5306,169305,8/1/2014,19:52:39,HERITAGE CUR,2.0,38.0,76.0
5307,169305,8/1/2014,19:52:39,ONIONS      ,2.0,25.0,50.0
5308,169305,8/1/2014,19:52:39,EGG         ,12.0,4.5,54.0
5309,169306,8/1/2014,19:53:21,HERITAGE CUR,2.0,19.0,38.0
5310,169306,8/1/2014,19:53:21,NESTLE KITKA,2.0,10.0,20.0
5311,169306,8/1/2014,19:53:21,HARPIC POWER,1.0,63.0,63.0
5312,169307,8/1/2014,19:55:52,BOOST 500G,1.0,186.0,186.0
5313,169307,8/1/2014,19:55:52,FEVI STICK  ,1.0,12.0,12.0
5314,169307,8/1/2014,19:55:52,LAYS 10/   ,1.0,10.0,10.0
5315,169307,8/1/2014,19:55:52,CADBURY DAIR,1.0,10.0,10.0
5316,169308,8/1/2014,20:02:07,I D DOSA BAT,1.0,45.0,45.0
5317,169309,8/1/2014,20:02:53,EGG         ,11.0,4.5,49.5
5318,169310,8/1/2014,20:04:27,UNCLE CHIPS ,2.0,10.0,20.0
5319,169310,8/1/2014,20:04:27,HERITAGE CUR,1.0,19.0,19.0
5320,169311,8/1/2014,20:06:47,CARRY BAG   ,1.0,3.0,3.0
5321,169311,8/1/2014,20:06:47,ONIONS      ,1.5,25.0,37.5
5322,169311,8/1/2014,20:06:47,HALDIRAM`S M,1.0,40.0,40.0
5323,169311,8/1/2014,20:06:47,HERITAGE CUR,2.0,19.0,38.0
5324,169311,8/1/2014,20:06:47,VISAKHA DAIR,3.0,42.0,126.0
5325,169311,8/1/2014,20:06:47,KAMAL NAMKEE,1.0,15.0,15.0
5326,169311,8/1/2014,20:06:47,KAMAL NAMKEE,4.0,17.0,68.0
5327,169311,8/1/2014,20:06:47,ORBIT CHEWIN,2.0,5.0,10.0
5328,169311,8/1/2014,20:06:47,DOUBLEMINT C,2.0,10.0,20.0
5329,169312,8/1/2014,20:07:59,NESTLE CEREL,1.0,148.0,148.0
5330,169312,8/1/2014,20:07:59,NESTLE NAN2,1.0,368.0,368.0
5331,169313,8/1/2014,20:11:33,TATA TEA GOL,1.0,104.0,104.0
5332,169313,8/1/2014,20:11:33,TOOR DALL 1K,1.0,84.0,84.0
5333,169313,8/1/2014,20:11:33,BRITANNIA BR,1.0,26.0,26.0
5334,169313,8/1/2014,20:11:33,HERITAGE CUR,1.0,38.0,38.0
5335,169314,8/1/2014,20:12:19,HERITAGE CUR,3.0,19.0,57.0
5336,169315,8/1/2014,20:14:19,PEARS125G   ,1.0,54.0,54.0
5337,169315,8/1/2014,20:14:19,HERITAGE CUR,1.0,38.0,38.0
5338,169316,8/1/2014,20:14:36,CADBURY GEMS,1.0,5.0,5.0
5339,169317,8/1/2014,20:15:15,MIKE BROOM  ,1.0,60.0,60.0
5340,169317,8/1/2014,20:15:15,BRITANNIA BR,1.0,26.0,26.0
5341,169318,8/1/2014,20:17:29,COCACOLA 60,1.0,35.0,35.0
5342,169318,8/1/2014,20:17:29,B`LUE WATER ,1.0,30.0,30.0
5343,169318,8/1/2014,20:17:29,HERITAGE CUR,1.0,38.0,38.0
5344,169318,8/1/2014,20:17:29,HALDIRAM`S 8,1.0,10.0,10.0
5345,169319,8/1/2014,20:20:06,AMUL CHEES 5,1.0,59.0,59.0
5346,169319,8/1/2014,20:20:06,MAGGI PAZZTA,1.0,20.0,20.0
5347,169319,8/1/2014,20:20:06,MAGGI PAZZTA,1.0,37.0,37.0
5348,169320,8/1/2014,20:22:08,MTR PULAO MA,1.0,45.0,45.0
5349,169320,8/1/2014,20:22:08,POOJA GINGEL,1.0,181.0,181.0
5350,169321,8/1/2014,20:22:52,CHEETOS 10/,1.0,10.0,10.0
5351,169321,8/1/2014,20:22:52,LAYS 20/   ,1.0,20.0,20.0
5352,169322,8/1/2014,20:24:17,COCACOLA TI,1.0,25.0,25.0
5353,169322,8/1/2014,20:24:17,BOOMER      ,1.0,6.0,6.0
5354,169322,8/1/2014,20:24:17,PARK AVENUE ,2.0,160.0,320.0
5355,169322,8/1/2014,20:24:17,LAYS 10/   ,9.0,10.0,90.0
5356,169322,8/1/2014,20:24:17,B`LUE WATER ,4.0,30.0,120.0
5357,169323,8/1/2014,20:30:16,HERITAGE PAN,1.0,70.0,70.0
5358,169323,8/1/2014,20:30:16,TOOR DALL 50,1.0,42.0,42.0
5359,169323,8/1/2014,20:30:16,HIMANI NAVRA,1.0,32.0,32.0
5360,169323,8/1/2014,20:30:16,HARPIC FLUSH,1.0,75.0,75.0
5361,169324,8/1/2014,20:31:03,EGG         ,12.0,4.5,54.0
5362,169325,8/1/2014,20:33:25,BADAM FLAVOU,1.0,25.0,25.0
5363,169325,8/1/2014,20:33:25,VISAKHA DAIR,1.0,42.0,42.0
5364,169326,8/1/2014,20:39:07,CADBURY ECLA,1.0,1.0,1.0
5365,169327,9/1/2014,20:50:42,ORBIT CHEWIN,2.0,5.0,10.0
5366,169328,9/1/2014,20:52:17,COCACOLA 60,1.0,35.0,35.0
5367,169329,9/1/2014,20:54:34,HALDIRAM`S 8,1.0,10.0,10.0
5368,169329,9/1/2014,20:54:34,LUX ORCHID T,1.0,10.0,10.0
5369,169329,9/1/2014,20:54:34,PEPSODENT WH,1.0,18.0,18.0
5370,169330,9/1/2014,20:55:56,SPRITE 1.2 L,1.0,50.0,50.0
5371,169331,9/1/2014,20:56:43,NESTLE FRESH,2.0,25.0,50.0
5372,169332,9/1/2014,20:56:54,BRITANNIA 50,1.0,10.0,10.0
5373,169333,9/1/2014,20:58:50,LIMCA 300ML ,1.0,25.0,25.0
5374,169333,9/1/2014,20:58:50,TATA SALT 1K,1.0,17.0,17.0
5375,169333,9/1/2014,20:58:50,BRU GREEN LA,1.0,58.0,58.0
5376,169334,9/1/2014,9:36:19,FEVI KWIK   ,10.0,5.0,50.0
5377,169335,9/1/2014,9:36:51,SABENA 1KG  ,1.0,22.0,22.0
5378,169335,9/1/2014,9:36:51,SURF EXCEL B,1.0,96.0,96.0
5379,169336,9/1/2014,9:37:54,PAMPERS 4 LA,1.0,749.0,749.0
5380,169336,9/1/2014,9:37:54,PAMPERS XL 1,1.0,290.0,290.0
5381,169336,9/1/2014,9:37:54,NESTLE NAN2,1.0,368.0,368.0
5382,169337,9/1/2014,9:39:18,RAI BIG 100G,1.0,12.0,12.0
5383,169337,9/1/2014,9:39:18,VAMU 100G   ,1.0,26.0,26.0
5384,169337,9/1/2014,9:39:18,JEERA 100G  ,1.0,25.0,25.0
5385,169337,9/1/2014,9:39:18,JEERA 200G  ,1.0,50.0,50.0
5386,169337,9/1/2014,9:39:18,RAI BIG 200G,1.0,24.0,24.0
5387,169337,9/1/2014,9:39:18,TATA SALT 1K,1.0,17.0,17.0
5388,169337,9/1/2014,9:39:18,CHANA DALL 1,1.0,62.0,62.0
5389,169338,9/1/2014,9:40:25,GARNIER HAIR,1.0,155.0,155.0
5390,169339,9/1/2014,9:41:32,MILK 500ML  ,2.0,19.0,38.0
5391,169340,9/1/2014,9:43:56,WHISPER MAXI,1.0,125.0,125.0
5392,169340,9/1/2014,9:43:56,STAYFREE SEC,1.0,35.0,35.0
5393,169340,9/1/2014,9:43:56,WHISPER MAXI,1.0,134.0,134.0
5394,169340,9/1/2014,9:43:56,MILK 500ML  ,3.0,19.0,57.0
5395,169340,9/1/2014,9:43:56,BRITANNIA MI,1.0,22.0,22.0
5396,169341,9/1/2014,9:44:12,KURNOOL RICE,2.0,230.0,460.0
5397,169342,9/1/2014,9:46:43,CARRY BAG   ,1.0,2.0,2.0
5398,169342,9/1/2014,9:46:43,DETTOL LIQUI,2.0,31.0,62.0
5399,169342,9/1/2014,9:46:43,PRO NATURE D,1.0,36.0,36.0
5400,169342,9/1/2014,9:46:43,AASHIRVAAD C,1.0,17.0,17.0
5401,169342,9/1/2014,9:46:43,PEARS 75G   ,1.0,34.0,34.0
5402,169342,9/1/2014,9:46:43,PEARS 75G   ,1.0,32.0,32.0
5403,169343,9/1/2014,9:47:38,OREO BISCUIT,2.0,15.0,30.0
5404,169343,9/1/2014,9:47:38,TOOR DALL 50,1.0,42.0,42.0
5405,169343,9/1/2014,9:47:38,COPRA POWDER,1.0,58.0,58.0
5406,169343,9/1/2014,9:47:38,BRITANNIA OR,1.0,12.0,12.0
5407,169343,9/1/2014,9:47:38,TIL WHITE OR,1.0,54.0,54.0
5408,169343,9/1/2014,9:47:38,TIL NYLON(OR),1.0,64.0,64.0
5409,169344,9/1/2014,9:49:26,MTR BADAM DR,2.0,35.0,70.0
5410,169344,9/1/2014,9:49:26,NESTLE FRESH,1.0,25.0,25.0
5411,169345,9/1/2014,9:53:29,EGG         ,12.0,4.5,54.0
5412,169345,9/1/2014,9:53:29,HERITAGE CUR,1.0,19.0,19.0
5413,169345,9/1/2014,9:53:29,SUGAR 1KG   ,1.0,38.0,38.0
5414,169345,9/1/2014,9:53:29,BRITANNIA MI,1.0,22.0,22.0
5415,169346,9/1/2014,9:54:41,ONIONS      ,1.0,25.0,25.0
5416,169346,9/1/2014,9:54:41,CADBURY PERK,1.0,5.0,5.0
5417,169346,9/1/2014,9:54:41,CADBURY DAIR,1.0,5.0,5.0
5418,169346,9/1/2014,9:54:41,RATNA CHIKKY,1.0,20.0,20.0
5419,169346,9/1/2014,9:54:41,OREO BISKUIT,1.0,20.0,20.0
5420,169346,9/1/2014,9:54:41,CADBURY GEMS,1.0,20.0,20.0
5421,169347,9/1/2014,9:55:12,MILK 500ML  ,1.0,19.0,19.0
5422,169348,9/1/2014,9:56:03,CARRY BAG   ,1.0,3.0,3.0
5423,169348,9/1/2014,9:56:03,WHEAT RAVA M,1.0,44.0,44.0
5424,169348,9/1/2014,9:56:03,MILK 500ML  ,2.0,24.0,48.0
5425,169348,9/1/2014,9:56:03,MILK 500ML  ,3.0,19.0,57.0
5426,169348,9/1/2014,9:56:03,GODREJ EZEE ,1.0,85.0,85.0
5427,169349,9/1/2014,9:58:03,CARRY BAG   ,1.0,2.0,2.0
5428,169349,9/1/2014,9:58:03,ORIONPIE 30,1.0,75.0,75.0
5429,169349,9/1/2014,9:58:03,MILK 500ML  ,1.0,24.0,24.0
5430,169349,9/1/2014,9:58:03,MILK 500ML  ,1.0,19.0,19.0
5431,169350,9/1/2014,10:00:05,SPRITE TIN 3,1.0,25.0,25.0
5432,169350,9/1/2014,10:00:05,TROPICANA AP,1.0,99.0,99.0
5433,169351,9/1/2014,10:04:35,HERITAGE CUR,1.0,19.0,19.0
5434,169352,9/1/2014,10:05:00,AASHIRVAAD A,1.0,50.0,50.0
5435,169353,9/1/2014,10:05:54,HOMELITES MA,1.0,10.0,10.0
5436,169354,9/1/2014,10:06:48,JAGGRY 500GM,2.0,27.0,54.0
5437,169354,9/1/2014,10:06:48,ORAL B CROSS,1.0,109.0,109.0
5438,169355,9/1/2014,10:07:40,MILK 500ML  ,2.0,19.0,38.0
5439,169356,9/1/2014,10:09:44,UJALA SUPREM,1.0,45.0,45.0
5440,169357,9/1/2014,10:11:30,HERITAGE CUR,1.0,38.0,38.0
5441,169358,9/1/2014,10:11:42,BRITANNIA NI,1.0,10.0,10.0
5442,169359,9/1/2014,10:12:05,LAYS 10/   ,2.0,10.0,20.0
5443,169360,9/1/2014,10:13:04,FEVICOL     ,1.0,10.0,10.0
5444,169361,9/1/2014,10:14:16,CARRY BAG   ,1.0,2.0,2.0
5445,169361,9/1/2014,10:14:16,I D DOSA BAT,2.0,45.0,90.0
5446,169361,9/1/2014,10:14:16,AMUL FRESH C,1.0,40.0,40.0
5447,169361,9/1/2014,10:14:16,PUTANALU 500,1.0,38.0,38.0
5448,169361,9/1/2014,10:14:16,DABUR TOMATO,1.0,20.0,20.0
5449,169362,9/1/2014,10:17:07,VIM BAR 265G,1.0,44.0,44.0
5450,169363,9/1/2014,10:18:06,GROUND NUT 5,1.0,53.0,53.0
5451,169364,9/1/2014,10:22:29,SURF EXCEL B,1.0,68.0,68.0
5452,169365,9/1/2014,10:25:18,MILK 500ML  ,2.0,19.0,38.0
5453,169365,9/1/2014,10:25:18,JOHNSON`S BA,1.0,190.0,190.0
5454,169366,9/1/2014,10:29:59,TOOR DALL 50,1.0,42.0,42.0
5455,169366,9/1/2014,10:29:59,GROUND NUT 2,1.0,22.0,22.0
5456,169366,9/1/2014,10:29:59,MOP STICK HA,1.0,40.0,40.0
5457,169366,9/1/2014,10:29:59,SARA MOP BIG,1.0,170.0,170.0
5458,169366,9/1/2014,10:29:59,ALA FABRIC W,1.0,23.0,23.0
5459,169366,9/1/2014,10:29:59,SCOTCH BRITE,2.0,28.0,56.0
5460,169366,9/1/2014,10:29:59,BRW BOLD HOC,1.0,95.0,95.0
5461,169366,9/1/2014,10:29:59,ROUND TOILET,1.0,100.0,100.0
5462,169366,9/1/2014,10:29:59,VIM DROP LIQ,1.0,99.0,99.0
5463,169366,9/1/2014,10:29:59,MIKE BROOM  ,1.0,60.0,60.0
5464,169367,9/1/2014,10:31:02,PARACHUTE AD,1.0,65.0,65.0
5465,169368,9/1/2014,10:31:50,NESTLE FRESH,1.0,25.0,25.0
5466,169368,9/1/2014,10:31:50,SAFFOLA GOLD,1.0,145.0,145.0
5467,169368,9/1/2014,10:31:50,RAJAS GARBAG,1.0,88.0,88.0
5468,169369,9/1/2014,10:33:07,CADBURY ECLA,1.0,1.0,1.0
5469,169370,9/1/2014,10:34:00,MAAZA 200ML ,2.0,12.0,24.0
5470,169370,9/1/2014,10:34:00,VASELINE HEA,1.0,100.0,100.0
5471,169370,9/1/2014,10:34:00,PONDS COLD C,1.0,60.0,60.0
5472,169371,9/1/2014,10:34:54,I D DOSA BAT,1.0,45.0,45.0
5473,169371,9/1/2014,10:34:54,KALA MIRCH 5,1.0,45.0,45.0
5474,169371,9/1/2014,10:34:54,EVEREST SHAH,1.0,24.0,24.0
5475,169372,9/1/2014,10:35:21,VIJAYA GROUN,1.0,98.0,98.0
5476,169373,9/1/2014,10:36:12,FEVI KWIK   ,1.0,5.0,5.0
5477,169373,9/1/2014,10:36:12,FEAST CHAOCO,1.0,30.0,30.0
5478,169374,9/1/2014,10:39:45,MILK 500ML  ,2.0,19.0,38.0
5479,169375,9/1/2014,10:40:30,RAJA`S COCON,1.0,20.0,20.0
5480,169376,9/1/2014,10:43:53,CARRY BAG   ,1.0,2.0,2.0
5481,169376,9/1/2014,10:43:53,MILK 500ML  ,2.0,19.0,38.0
5482,169376,9/1/2014,10:43:53,MAAZA 200ML ,4.0,12.0,48.0
5483,169376,9/1/2014,10:43:53,DIET COKE TI,2.0,25.0,50.0
5484,169376,9/1/2014,10:43:53,CADBURY 5 ST,5.0,10.0,50.0
5485,169376,9/1/2014,10:43:53,CADBURY DAIR,5.0,22.0,110.0
5486,169377,9/1/2014,10:46:01,SCOTCH BRITE,1.0,28.0,28.0
5487,169378,9/1/2014,10:51:51,SUNFEAST DEL,1.0,30.0,30.0
5488,169379,9/1/2014,10:51:56,IDEA CARD 1/,50.0,1.0,50.0
5489,169380,9/1/2014,10:53:45,PARK AVENUE ,1.0,27.0,27.0
5490,169381,9/1/2014,11:18:53,KURNOOL RICE,1.0,92.0,92.0
5491,169382,9/1/2014,11:19:08,BRITANNIA MI,2.0,10.0,20.0
5492,169383,9/1/2014,11:19:30,BODY SCRUBBE,1.0,24.0,24.0
5493,169384,9/1/2014,11:19:38,POLO BIG 5/,1.0,5.0,5.0
5494,169385,9/1/2014,11:38:26,HALDIRAM`S B,1.0,25.0,25.0
5495,169385,9/1/2014,11:38:26,EGG         ,6.0,4.5,27.0
5496,169385,9/1/2014,11:38:26,HALDIRAM`S 8,1.0,10.0,10.0
5497,169385,9/1/2014,11:38:26,BRITANNIA NU,1.0,20.0,20.0
5498,169385,9/1/2014,11:38:26,BRITANNIA BR,1.0,26.0,26.0
5499,169386,9/1/2014,11:43:06,BRITANNIA SA,1.0,26.0,26.0
5500,169386,9/1/2014,11:43:06,GODREJ RICH ,1.0,30.0,30.0
5501,169387,9/1/2014,11:44:04,EGG         ,13.0,4.5,58.5
5502,169388,9/1/2014,11:44:24,MILK 500ML  ,1.0,19.0,19.0
5503,169389,9/1/2014,11:48:46,CARRY BAG   ,1.0,3.0,3.0
5504,169389,9/1/2014,11:48:46,MILK 500ML  ,1.0,19.0,19.0
5505,169389,9/1/2014,11:48:46,AASHIRVAAD T,1.0,21.0,21.0
5506,169389,9/1/2014,11:48:46,C C DOSA BAT,1.0,51.0,51.0
5507,169389,9/1/2014,11:48:46,TOOR DALL 50,1.0,42.0,42.0
5508,169389,9/1/2014,11:48:46,BANANA CHIPS,1.0,25.0,25.0
5509,169389,9/1/2014,11:48:46,HORLICKS FOO,2.0,18.0,36.0
5510,169389,9/1/2014,11:48:46,BRITANNIA WH,1.0,26.0,26.0
5511,169389,9/1/2014,11:48:46,COMPLAN STRA,1.0,198.0,198.0
5512,169389,9/1/2014,11:48:46,ELITE DREAMS,1.0,45.0,45.0
5513,169389,9/1/2014,11:48:46,AASHIRVAAD C,1.0,21.0,21.0
5514,169389,9/1/2014,11:48:46,FEVICOL     ,1.0,10.0,10.0
5515,169389,9/1/2014,11:48:46,HERITAGE DOO,1.0,70.0,70.0
5516,169389,9/1/2014,11:48:46,FEVI KWIK   ,2.0,5.0,10.0
5517,169390,9/1/2014,11:49:35,KURKURE 20/,1.0,20.0,20.0
5518,169391,9/1/2014,11:49:51,HERITAGE PAN,1.0,70.0,70.0
5519,169392,9/1/2014,11:50:08,AMRUTANJAN  ,1.0,25.0,25.0
5520,169393,9/1/2014,11:50:56,NESTLE FRESH,1.0,25.0,25.0
5521,169394,9/1/2014,11:51:17,MILK 500ML  ,1.0,19.0,19.0
5522,169395,9/1/2014,11:56:40,NESTLE FRESH,1.0,25.0,25.0
5523,169396,9/1/2014,11:57:16,MIKE BROOM  ,1.0,60.0,60.0
5524,169396,9/1/2014,11:57:16,HARPIC FLUSH,3.0,43.0,129.0
5525,169396,9/1/2014,11:57:16,PARACHUTE JA,1.0,34.0,34.0
5526,169396,9/1/2014,11:57:16,JOHNSON BABY,1.0,80.0,80.0
5527,169397,9/1/2014,11:58:10,CARRY BAG   ,1.0,3.0,3.0
5528,169397,9/1/2014,11:58:10,DOUBLEMINT C,2.0,10.0,20.0
5529,169397,9/1/2014,11:58:10,MAAZA 500+10,2.0,35.0,70.0
5530,169397,9/1/2014,11:58:10,TROPICANA GU,1.0,88.0,88.0
5531,169398,9/1/2014,11:58:42,B RAVA 1KG  ,1.0,38.0,38.0
5532,169399,9/1/2014,12:01:59,KURNOOL RICE,1.0,230.0,230.0
5533,169399,9/1/2014,12:01:59,ONIONS      ,2.5,25.0,62.5
5534,169399,9/1/2014,12:01:59,NESTLE KITKA,2.0,10.0,20.0
5535,169399,9/1/2014,12:01:59,SNICKERS SIN,2.0,15.0,30.0
5536,169399,9/1/2014,12:01:59,MILK 500ML  ,2.0,19.0,38.0
5537,169399,9/1/2014,12:01:59,FREEDOM SUNF,2.0,98.0,196.0
5538,169399,9/1/2014,12:01:59,BRU INSTANT ,2.0,10.0,20.0
5539,169399,9/1/2014,12:01:59,DURGA COW GH,1.0,77.0,77.0
5540,169399,9/1/2014,12:01:59,GROUND NUT 2,1.0,22.0,22.0
5541,169399,9/1/2014,12:01:59,SUGAR 500GM ,1.0,19.0,19.0
