,BillNo,Date,Time,Description,Quantity,Rate,Amount
8444,177764,13/02/2014,11:26:11,BRITANNIA MI,1.0,26,26
8445,177765,13/02/2014,11:28:41,COFFY BITE 5,4.0,5,20
8446,177766,13/02/2014,11:29:55,GOOD DAY JAM,2.0,25,50
8447,177766,13/02/2014,11:29:55,DARK FANTASY,4.0,30,120
8448,177766,13/02/2014,11:29:55,BRITANNIA MI,4.0,18,72
8449,177767,13/02/2014,11:31:20,MILK 500ML  ,1.0,20,20
8450,177768,13/02/2014,11:31:42,GOOD DAY JAM,1.0,25,25
8451,177769,13/02/2014,11:36:35,DURACELL AA2,1.0,50,50
8452,177770,13/02/2014,11:44:10,SURF EXCEL A,1.0,114,114
8453,177771,13/02/2014,11:45:52,VIJAYA SUNFL,1.0,84,84
8454,177771,13/02/2014,11:45:52,MILK 500ML  ,4.0,20,80
8455,177771,13/02/2014,11:45:52,SUGAR 1KG   ,1.0,38,38
8456,177771,13/02/2014,11:45:52,PUTANALU 200,1.0,16,16
8457,177771,13/02/2014,11:45:52,GROUND NUT 2,1.0,22,22
8458,177771,13/02/2014,11:45:52,MAGGI MASALA,1.0,60,60
8459,177772,13/02/2014,11:46:46,TAMRIND 500G,1.0,49,49
8460,177773,13/02/2014,11:49:27,CADBURY 5 ST,2.0,5,10
8461,177773,13/02/2014,11:49:27,CADBURY DAIR,1.0,22,22
8462,177773,13/02/2014,11:49:27,CADBURY DAIR,1.0,35,35
8463,177773,13/02/2014,11:49:27,CADBURY DAIR,1.0,35,35
8464,177774,13/02/2014,11:50:29,HERITAGE CUR,1.0,40,40
8465,177775,13/02/2014,11:51:58,HALDIRAM`S 8,1.0,10,10
8466,177776,13/02/2014,11:52:05,RIN SOAP 180,1.0,10,10
8467,177777,13/02/2014,11:53:20,CARRY BAG   ,1.0,3,3
8468,177777,13/02/2014,11:53:20,HALDIRAM`S 3,1.0,67,67
8469,177777,13/02/2014,11:53:20,GOOD DAY JAM,2.0,25,50
8470,177777,13/02/2014,11:53:20,KARACHI BISC,2.0,150,300
8471,177777,13/02/2014,11:53:20,JOHNSON`S BA,1.0,190,190
8472,177778,13/02/2014,11:54:09,THERMOCOL PL,25.0,3,75
8473,177779,13/02/2014,11:55:44,DAIRY MILK  ,6.0,2,12
8474,177780,13/02/2014,11:58:10,DARK FANTASY,1.0,30,30
8475,177780,13/02/2014,11:58:10,LIZOL FLOOR ,1.0,27,27
8476,177780,13/02/2014,11:58:10,GENERAL     ,4.0,5,20
8477,177781,13/02/2014,12:01:54,BRITANNIA FR,1.0,15,15
8478,177781,13/02/2014,12:01:54,MILK 500ML  ,3.0,20,60
8479,177781,13/02/2014,12:01:54,SUGAR 2KG   ,1.0,76,76
8480,177781,13/02/2014,12:01:54,KELLOGG`S CO,1.0,88,88
8481,177781,13/02/2014,12:01:54,KELLOGG`S HO,1.0,51,51
8482,177782,13/02/2014,12:04:13,CARRY BAG   ,1.0,3,3
8483,177782,13/02/2014,12:04:13,MAGGI MASALA,1.0,58,58
8484,177782,13/02/2014,12:04:13,MILK 500ML  ,3.0,20,60
8485,177782,13/02/2014,12:04:13,LIZOL FLOOR ,1.0,62,62
8486,177782,13/02/2014,12:04:13,EGG         ,12.0,4.5,54
8487,177783,13/02/2014,12:05:30,AASHIRVAAD S,1.0,240,240
8488,177784,13/02/2014,12:07:21,HERITAGE DOO,1.0,70,70
8489,177784,13/02/2014,12:07:21,VIM BAR 265G,1.0,44,44
8490,177784,13/02/2014,12:07:21,KELLOGG*S SP,1.0,164,164
8491,177784,13/02/2014,12:07:21,SUNDROP 1LTR,1.0,170,170
8492,177784,13/02/2014,12:07:21,ANDHRA COFFE,1.0,170,170
8493,177785,13/02/2014,12:10:47,KELLOGG`S CO,1.0,143,143
8494,177785,13/02/2014,12:10:47,NESTLE FRESH,1.0,25,25
8495,177785,13/02/2014,12:10:47,QUAKER OATME,1.0,85,85
8496,177785,13/02/2014,12:10:47,AMUL BUTTER ,1.0,35,35
8497,177785,13/02/2014,12:10:47,BRITANNIA WH,2.0,26,52
8498,177785,13/02/2014,12:10:47,ONIONS      ,2.0,20,40
8499,177786,13/02/2014,12:11:27,HERITAGE CUR,1.0,40,40
8500,177787,13/02/2014,12:13:35,CARRY BAG   ,1.0,3,3
8501,177787,13/02/2014,12:13:35,SOYA BEAN 50,1.0,37,37
8502,177787,13/02/2014,12:13:35,MOONG ROUND ,1.0,43,43
8503,177787,13/02/2014,12:13:35,EVEREST GARAM,1.0,33,33
8504,177787,13/02/2014,12:13:35,B RAVA 500GM,1.0,19,19
8505,177787,13/02/2014,12:13:35,EVEREST CUMI,1.0,24,24
8506,177787,13/02/2014,12:13:35,AASHIRVAAD A,2.0,50,100
8507,177787,13/02/2014,12:13:35,PRIYA PICKLE,1.0,60,60
8508,177787,13/02/2014,12:13:35,KIS MIS 50GM,1.0,14,14
8509,177787,13/02/2014,12:13:35,HERITAGE CUR,1.0,20,20
8510,177788,13/02/2014,12:20:19,PANTENE  S S,5.0,3,15
8511,177788,13/02/2014,12:20:19,MEERA SHAMPO,5.0,3,15
8512,177788,13/02/2014,12:20:19,NESTLE FRESH,1.0,50,50
8513,177788,13/02/2014,12:20:19,MILK 500ML  ,1.0,20,20
8514,177789,13/02/2014,12:20:33,NESTLE KITKA,1.0,10,10
8515,177789,13/02/2014,12:20:33,KINLEY WATER,1.0,20,20
8516,177790,13/02/2014,12:21:29,VIM BAR 200G,5.0,10,50
8517,177791,13/02/2014,12:21:53,GENERAL     ,1.0,15,15
8518,177792,13/02/2014,12:22:54,MILK 500ML  ,2.0,20,40
8519,177793,13/02/2014,12:28:11,EGG         ,12.0,4.5,54
8520,177794,13/02/2014,12:29:50,KINLEY WATER,3.0,30,90
8521,177795,13/02/2014,12:35:53,BRITANNIA MI,5.0,10,50
8522,177795,13/02/2014,12:35:53,CADBURY BOUR,1.0,94,94
8523,177795,13/02/2014,12:35:53,MTR PAV BHAJ,1.0,50,50
8524,177795,13/02/2014,12:35:53,EVEREST SAMB,1.0,47,47
8525,177795,13/02/2014,12:35:53,BRITANNIA SU,1.0,35,35
8526,177795,13/02/2014,12:35:53,BRITANNIA BR,1.0,26,26
8527,177796,13/02/2014,12:41:40,KURNOOL RICE,1.0,240,240
8528,177796,13/02/2014,12:41:40,GOLD DROP SU,2.0,85,170
8529,177796,13/02/2014,12:41:40,KITCHEN CLOT,1.0,10,10
8530,177796,13/02/2014,12:41:40,BANJARA`S MU,1.0,25,25
8531,177796,13/02/2014,12:41:40,BANJARA`S MU,1.0,35,35
8532,177796,13/02/2014,12:41:40,TATA SALT 1K,1.0,17,17
8533,177796,13/02/2014,12:41:40,BULL BRAND C,2.0,12,24
8534,177796,13/02/2014,12:41:40,AMBICA ATHIS,1.0,50,50
8535,177796,13/02/2014,12:41:40,SHIP MATCHES,1.0,10,10
8536,177796,13/02/2014,12:41:40,CLINIC PLUS ,1.0,99,99
8537,177796,13/02/2014,12:41:40,HARPIC POWER,1.0,63,63
8538,177796,13/02/2014,12:41:40,CRYSTAL GAS ,1.0,170,170
8539,177796,13/02/2014,12:41:40,DOOR MAT BIG,1.0,150,150
8540,177796,13/02/2014,12:41:40,DOOR MAT BIG,1.0,165,165
8541,177796,13/02/2014,12:41:40,EGG         ,12.0,4.5,54
8542,177796,13/02/2014,12:41:40,RIN ADVANCED,1.0,82,82
8543,177796,13/02/2014,12:41:40,WHEEL GREEN ,1.0,45,45
8544,177797,13/02/2014,12:45:06,KELLOGG`S CO,1.0,88,88
8545,177797,13/02/2014,12:45:06,MILK 500ML  ,1.0,20,20
8546,177797,13/02/2014,12:45:06,MAAZA 200ML ,1.0,12,12
8547,177797,13/02/2014,12:45:06,BRITANNIA WH,1.0,26,26
8548,177798,13/02/2014,12:51:56,THUMSUP 500M,2.0,35,70
8549,177799,13/02/2014,13:00:20,SUGAR 2KG   ,1.0,76,76
8550,177799,13/02/2014,13:00:20,SUGAR 1KG   ,1.0,38,38
8551,177799,13/02/2014,13:00:20,DAAWAT BASMA,1.0,170,170
8552,177799,13/02/2014,13:00:20,DOOR MAT BIG,1.0,165,165
8553,177800,13/02/2014,13:21:26,HERITAGE CUR,1.0,40,40
8554,177800,13/02/2014,13:21:26,COLGATE 360 ,1.0,75,75
8555,177800,13/02/2014,13:21:26,LUX CREAMY S,1.0,40,40
8556,177801,13/02/2014,13:23:42,MILK 500ML  ,4.0,20,80
8557,177802,13/02/2014,13:24:43,EGG         ,12.0,4.5,54
8558,177802,13/02/2014,13:24:43,HERITAGE CUR,1.0,20,20
8559,177802,13/02/2014,13:24:43,RED CHILLI 1,1.0,16,16
8560,177802,13/02/2014,13:24:43,FREEDOM SUNF,1.0,88,88
8561,177802,13/02/2014,13:24:43,DHANALAXMI G,1.0,60,60
8562,177803,13/02/2014,13:27:09,POLO BIG 5/,1.0,5,5
8563,177804,13/02/2014,13:28:43,MAAZA 500+10,1.0,35,35
8564,177805,13/02/2014,13:29:51,MILK 500ML  ,1.0,20,20
8565,177806,13/02/2014,13:32:00,SCOTCH BRITE,1.0,15,15
8566,177806,13/02/2014,13:32:00,MILK 500ML  ,1.0,20,20
8567,177807,13/02/2014,13:45:52,MILK 500ML  ,2.0,20,40
8568,177807,13/02/2014,13:45:52,AASIRVAAD AT,1.0,44,44
8569,177807,13/02/2014,13:45:52,KELLOGG*S SP,1.0,164,164
8570,177808,13/02/2014,14:07:15,EGG         ,12.0,4.5,54
8571,177809,13/02/2014,14:17:47,MAAZA 200ML ,1.0,12,12
8572,177809,13/02/2014,14:17:47,BRITANNIA BU,1.0,13,13
8573,177810,13/02/2014,14:19:22,PUTANALU 200,1.0,16,16
8574,177811,13/02/2014,14:24:42,MILK 500ML  ,2.0,20,40
8575,177812,13/02/2014,14:27:01,CADBURY ECLA,2.0,1,2
8576,177812,13/02/2014,14:27:01,PIM POM LOLL,3.0,3,9
8577,177812,13/02/2014,14:27:01,ACT II POPCO,1.0,20,20
8578,177812,13/02/2014,14:27:01,EGG         ,12.0,4.5,54
8579,177812,13/02/2014,14:27:01,NESTLE FRESH,1.0,25,25
8580,177812,13/02/2014,14:27:01,MILK 500ML  ,2.0,20,40
8581,177813,13/02/2014,14:35:35,BRITANNIA MA,1.0,10,10
8582,177814,13/02/2014,14:36:07,EGG         ,12.0,4.5,54
8583,177814,13/02/2014,14:36:07,BRITANNIA MI,1.0,10,10
8584,177814,13/02/2014,14:36:07,AASHIRVAAD T,1.0,21,21
8585,177814,13/02/2014,14:36:07,RIN SUPREME ,1.0,82,82
8586,177815,13/02/2014,14:36:45,HALDIRAM`S 8,1.0,10,10
8587,177816,13/02/2014,14:37:28,BRITANNIA BO,1.0,10,10
8588,177816,13/02/2014,14:37:28,BRITANNIA MA,1.0,10,10
8589,177817,13/02/2014,14:47:57,NESTLE CHOTU,2.0,2,4
8590,177817,13/02/2014,14:47:57,PIM POM LOLL,2.0,3,6
8591,177818,13/02/2014,14:48:24,MIKE BROOM  ,1.0,60,60
8592,177819,13/02/2014,14:55:39,HALDIRAM`S 8,2.0,10,20
8593,177820,13/02/2014,14:56:24,BRITANNIA WH,1.0,26,26
8594,177820,13/02/2014,14:56:24,OREO BISCUIT,2.0,15,30
8595,177820,13/02/2014,14:56:24,AMUL BUTTER ,1.0,35,35
8596,177820,13/02/2014,14:56:24,HIMALAYA DEN,1.0,75,75
8597,177820,13/02/2014,14:56:24,HUGGIES CARE,1.0,174,174
8598,177820,13/02/2014,14:56:24,TIDE DETERGE,1.0,28,28
8599,177821,13/02/2014,14:59:48,MILK 500ML  ,2.0,20,40
8600,177822,13/02/2014,15:07:43,TETLEY TEA 1,1.0,60,60
8601,177823,13/02/2014,15:56:50,ONIONS      ,1.0,20,20
8602,177824,13/02/2014,16:22:02,EGG         ,6.0,4.5,27
8603,177824,13/02/2014,16:22:02,PASTA 91G   ,2.0,20,40
8604,177825,13/02/2014,16:34:01,EGG         ,24.0,4.5,108
8605,177826,13/02/2014,16:37:39,CADBURY DAIR,1.0,5,5
8606,177826,13/02/2014,16:37:39,GLUCOVITA 28,1.0,15,15
8607,177827,13/02/2014,16:40:01,LAYS 10/   ,1.0,10,10
8608,177827,13/02/2014,16:40:01,BRITANNIA WH,1.0,26,26
8609,177827,13/02/2014,16:40:01,DARK FANTASY,1.0,60,60
8610,177828,13/02/2014,16:53:57,EGG         ,12.0,4.5,54
8611,177829,13/02/2014,17:01:13,NESTLE BAR O,1.0,5,5
8612,177830,13/02/2014,17:05:08,KAJU ROUND 5,1.0,37,37
8613,177830,13/02/2014,17:05:08,MOONG DALL 5,1.0,48,48
8614,177831,13/02/2014,17:10:58,SAKTHI GHEE ,1.0,47,47
8615,177831,13/02/2014,17:10:58,MAGGI MASALA,1.0,40,40
8616,177832,13/02/2014,17:11:59,NESTLE KITKA,2.0,10,20
8617,177832,13/02/2014,17:11:59,UDATH ROUND ,1.0,88,88
8618,177832,13/02/2014,17:11:59,SUGAR 1KG   ,1.0,38,38
8619,177832,13/02/2014,17:11:59,KINLEY SODA ,1.0,25,25
8620,177833,13/02/2014,17:13:42,BRITANNIA MI,2.0,10,20
8621,177833,13/02/2014,17:13:42,BRITANNIA MA,1.0,10,10
8622,177834,13/02/2014,17:16:21,GENERAL     ,2.0,5,10
8623,177834,13/02/2014,17:16:21,GENERAL     ,1.0,30,30
8624,177834,13/02/2014,17:16:21,JOHNSON BABY,1.0,37,37
8625,177834,13/02/2014,17:16:21,CADBURY DAIR,1.0,10,10
8626,177834,13/02/2014,17:16:21,SUNSILK BLAC,1.0,56,56
8627,177835,13/02/2014,17:17:51,BRITANNIA SA,1.0,26,26
8628,177835,13/02/2014,17:17:51,CADBURY DAIR,2.0,5,10
8629,177835,13/02/2014,17:17:51,CADBURY PERK,2.0,5,10
8630,177835,13/02/2014,17:17:51,CADBURY 5 ST,1.0,20,20
8631,177835,13/02/2014,17:17:51,MILK 500ML  ,1.0,20,20
8632,177837,13/02/2014,17:20:01,GOOD DAY JAM,1.0,15,15
8633,177837,13/02/2014,17:20:01,MAGGI CHICKE,1.0,15,15
8634,177838,13/02/2014,17:21:19,EGG         ,6.0,4.5,27
8635,177838,13/02/2014,17:21:19,BRITANNIA MI,1.0,26,26
8636,177840,13/02/2014,17:23:30,SUNFEAST NIC,1.0,20,20
8637,177841,13/02/2014,17:24:55,AASIRVAAD AT,2.0,44,88
8638,177842,13/02/2014,17:26:46,KURKURE 10/,1.0,10,10
8639,177843,13/02/2014,17:27:49,MILK 500ML  ,1.0,20,20
8640,177844,13/02/2014,17:28:52,COPRA BLACK ,4.0,14,56
8641,177845,13/02/2014,17:31:10,KAMAL SALTED,1.0,22,22
8642,177846,13/02/2014,17:31:39,NOTE  BOOK  ,32.0,1,32
8643,177846,13/02/2014,17:31:39,PILLSBURY AT,2.0,44,88
8644,177847,13/02/2014,17:31:44,MILK 500ML  ,1.0,20,20
8645,177848,13/02/2014,17:32:44,BRITANNIA NI,1.0,10,10
8646,177848,13/02/2014,17:32:44,KAMAL NAMKEE,1.0,15,15
8647,177849,13/02/2014,17:34:53,NESTLE CHOTU,2.0,2,4
8648,177849,13/02/2014,17:34:53,MINUTE MAID ,1.0,27,27
8649,177849,13/02/2014,17:34:53,PARACHUTE CO,1.0,69,69
8650,177849,13/02/2014,17:34:53,MILK 500ML  ,3.0,20,60
8651,177850,13/02/2014,17:36:01,MILK 500ML  ,6.0,20,120
8652,177850,13/02/2014,17:36:01,JOHNSON BABY,1.0,80,80
8653,177851,13/02/2014,17:40:36,PUTANALU 200,1.0,16,16
8654,177851,13/02/2014,17:40:36,KAMAL NAMKEE,1.0,15,15
8655,177851,13/02/2014,17:40:36,GROUND NUT 5,1.0,53,53
8656,177851,13/02/2014,17:40:36,CHUDUVA PAPE,1.0,22,22
8657,177851,13/02/2014,17:40:36,KAMAL SPECIA,1.0,30,30
8658,177852,13/02/2014,17:42:33,GENERAL     ,1.0,5,5
8659,177852,13/02/2014,17:42:33,GLUCOVITA 28,1.0,15,15
8660,177852,13/02/2014,17:42:33,SURF EXCEL A,1.0,114,114
8661,177853,13/02/2014,17:43:33,ORBIT CHEWIN,2.0,5,10
8662,177853,13/02/2014,17:43:33,A4 PAPER   ,1.0,250,250
8663,177854,13/02/2014,17:44:53,DOUBLEMINT C,1.0,10,10
8664,177855,13/02/2014,17:45:22,MILK 500ML  ,1.0,20,20
8665,177856,13/02/2014,17:48:08,CADBURY DAIR,1.0,55,55
8666,177857,13/02/2014,17:49:37,EGG         ,12.0,4.5,54
8667,177857,13/02/2014,17:49:37,NESTLE KITKA,1.0,20,20
8668,177858,13/02/2014,17:51:08,AMUL BUTTER ,1.0,35,35
8669,177858,13/02/2014,17:51:08,EGG         ,6.0,4.5,27
8670,177859,13/02/2014,17:51:57,CARRY BAG   ,1.0,2,2
8671,177859,13/02/2014,17:51:57,CADBURY BOUR,2.0,25,50
8672,177859,13/02/2014,17:51:57,MAGGI NOODLE,2.0,20,40
8673,177859,13/02/2014,17:51:57,PEDIASURE 20,1.0,284,284
8674,177860,13/02/2014,17:52:58,SAFFOLA GOLD,1.0,145,145
8675,177861,13/02/2014,17:55:22,MILK 500ML  ,1.0,20,20
8676,177862,13/02/2014,17:56:48,AIRTEL CARD ,100.0,1,100
8677,177862,13/02/2014,17:56:48,COCONUT 1P  ,1.0,15,15
8678,177862,13/02/2014,17:56:48,PUTANALU 200,1.0,16,16
8679,177863,13/02/2014,17:58:14,BRITANNIA WH,1.0,26,26
8680,177864,13/02/2014,18:00:45,CADBURY DAIR,3.0,5,15
8681,177864,13/02/2014,18:00:45,LAYS 10/   ,1.0,10,10
8682,177865,13/02/2014,18:02:55,NESTLE FRESH,2.0,25,50
8683,177865,13/02/2014,18:02:55,TROPICANA AP,1.0,88,88
8684,177865,13/02/2014,18:02:55,SAFFOLA GOLD,1.0,145,145
8685,177866,13/02/2014,18:04:30,BRITANNIA WH,1.0,26,26
8686,177866,13/02/2014,18:04:30,PUTANALU 500,1.0,38,38
8687,177866,13/02/2014,18:04:30,PASTA 91G   ,1.0,20,20
8688,177866,13/02/2014,18:04:30,KAMAL SPECIA,1.0,30,30
8689,177867,13/02/2014,18:08:48,ORBIT CHEWIN,2.0,5,10
8690,177867,13/02/2014,18:08:48,HERITAGE PAN,1.0,70,70
8691,177867,13/02/2014,18:08:48,PRIYA PICKLE,1.0,12,12
8692,177868,13/02/2014,18:11:36,CADBURY DAIR,1.0,25,25
8693,177868,13/02/2014,18:11:36,BRITANNIA MI,1.0,26,26
8694,177869,13/02/2014,18:13:32,GILLETTE PRE,9.0,18,162
8695,177869,13/02/2014,18:13:32,COCONUT 1P  ,2.0,15,30
8696,177869,13/02/2014,18:13:32,FREEDOM SUNF,1.0,88,88
8697,177869,13/02/2014,18:13:32,DURGA GHEE 5,2.0,220,440
8698,177869,13/02/2014,18:13:32,NESTLE MILK ,1.0,95,95
8699,177869,13/02/2014,18:13:32,PITAMBARI SH,1.0,25,25
8700,177869,13/02/2014,18:13:32,RED CHILLI 1,1.0,16,16
8701,177869,13/02/2014,18:13:32,SARA HW MOP ,1.0,220,220
8702,177870,13/02/2014,18:15:07,CADBURY 5 ST,2.0,5,10
8703,177870,13/02/2014,18:15:07,CADBURY DAIR,2.0,5,10
8704,177870,13/02/2014,18:15:07,CADBURY DAIR,4.0,10,40
8705,177870,13/02/2014,18:15:07,LAYS 10/   ,4.0,10,40
8706,177871,13/02/2014,18:16:05,NESTLE 20 /,1.0,20,20
8707,177872,13/02/2014,18:18:31,BOOST ENERGY,2.0,18,36
8708,177872,13/02/2014,18:18:31,COMPLAN CHOC,1.0,109,109
8709,177873,13/02/2014,18:19:46,EGG         ,8.0,4.5,36
8710,177873,13/02/2014,18:19:46,CARRY BAG   ,1.0,2,2
8711,177873,13/02/2014,18:19:46,CLOSE UP 80G,1.0,39,39
8712,177873,13/02/2014,18:19:46,PRIYA SAMBAR,1.0,34,34
8713,177873,13/02/2014,18:19:46,TATA SALT 1K,1.0,17,17
8714,177873,13/02/2014,18:19:46,CLOSE UP 150,1.0,80,80
8715,177873,13/02/2014,18:19:46,GOOD KNIGHT ,1.0,63,63
8716,177873,13/02/2014,18:19:46,MTR GULAB JA,1.0,25,25
8717,177874,13/02/2014,18:20:15,BARLIE 200G ,1.0,16,16
8718,177874,13/02/2014,18:20:15,PRO NATURE D,1.0,38,38
8719,177874,13/02/2014,18:20:15,RAGULU 1KG  ,1.0,40,40
8720,177875,13/02/2014,18:21:11,MILK 500ML  ,5.0,20,100
8721,177876,13/02/2014,18:21:38,KINDER JOY 2,1.0,35,35
8722,177877,13/02/2014,18:22:40,NESTLE CHOTU,1.0,2,2
8723,177877,13/02/2014,18:22:40,CARRY BAG   ,1.0,3,3
8724,177877,13/02/2014,18:22:40,ONIONS      ,1.0,20,20
8725,177877,13/02/2014,18:22:40,I D DOSA BAT,1.0,45,45
8726,177878,13/02/2014,18:24:36,CADBURY DAIR,1.0,10,10
8727,177879,13/02/2014,18:27:45,BALL PEN    ,1.0,5,5
8728,177879,13/02/2014,18:27:45,BRITANNIA WH,1.0,26,26
8729,177880,13/02/2014,18:28:41,EGG         ,12.0,4.5,54
8730,177880,13/02/2014,18:28:41,SUNFEAST MAR,1.0,20,20
8731,177880,13/02/2014,18:28:41,BRITANNIA WH,1.0,26,26
8732,177881,13/02/2014,18:29:29,GENERAL     ,1.0,25,25
8733,177881,13/02/2014,18:29:29,VATHULU     ,2.0,18,36
8734,177881,13/02/2014,18:29:29,AMBICA SANDA,1.0,38,38
8735,177881,13/02/2014,18:29:29,BRITANNIA NU,1.0,50,50
8736,177881,13/02/2014,18:29:29,COCONUT 1P  ,1.0,15,15
8737,177882,13/02/2014,18:30:01,PIM POM LOLL,4.0,3,12
8738,177882,13/02/2014,18:30:01,CADBURY 5 ST,1.0,5,5
8739,177883,13/02/2014,18:30:23,EGG         ,8.0,4.5,36
8740,177883,13/02/2014,18:30:23,CADBURY GEMS,2.0,35,70
8741,177884,13/02/2014,18:31:06,GENERAL     ,2.0,5,10
8742,177885,13/02/2014,18:33:45,AMUL PURE GH,1.0,370,370
8743,177885,13/02/2014,18:33:45,VIM DROP LIQ,1.0,37,37
8744,177885,13/02/2014,18:33:45,SUNFEAST NIC,1.0,20,20
8745,177885,13/02/2014,18:33:45,5050 MASKA ,1.0,20,20
8746,177886,13/02/2014,18:35:02,MILK 500ML  ,2.0,20,40
8747,177887,13/02/2014,18:35:21,HERITAGE CUR,1.0,40,40
8748,177887,13/02/2014,18:35:21,KAJU ROUND 2,1.0,146,146
8749,177887,13/02/2014,18:35:21,COFFY BITE 5,1.0,5,5
8750,177888,13/02/2014,18:36:01,CADBURY DAIR,1.0,55,55
8751,177889,13/02/2014,18:36:36,BRITANNIA MI,1.0,22,22
8752,177890,13/02/2014,18:37:23,CHEETOS 10/,1.0,10,10
8753,177891,13/02/2014,18:38:08,CADBURY DAIR,1.0,5,5
8754,177891,13/02/2014,18:38:08,CADBURY DAIR,1.0,55,55
8755,177892,13/02/2014,18:39:53,EGG         ,12.0,4.5,54
8756,177895,13/02/2014,18:47:48,BRITANNIA SA,1.0,26,26
8757,177895,13/02/2014,18:47:48,HERITAGE CUR,1.0,20,20
8758,177895,13/02/2014,18:47:48,COLGATE ZIGZ,1.0,22,22
8759,177895,13/02/2014,18:47:48,DOVE SOAP 75,2.0,45,90
8760,177895,13/02/2014,18:47:48,VIM BAR 265G,1.0,16,16
8761,177895,13/02/2014,18:47:48,VIM BAR 200G,1.0,15,15
8762,177895,13/02/2014,18:47:48,SCOTCH BRITE,1.0,25,25
8763,177895,13/02/2014,18:47:48,HEAD & SHOUL,1.0,145,145
8764,177895,13/02/2014,18:47:48,PREMIER KITC,1.0,60,60
8765,177895,13/02/2014,18:47:48,SURF EXCEL 5,1.0,93,93
8766,177895,13/02/2014,18:47:48,AASIRVAAD AT,2.0,44,88
8767,177895,13/02/2014,18:47:48,DURGA COW GH,1.0,77,77
8768,177896,13/02/2014,18:48:37,CADBURY DAIR,1.0,5,5
8769,177896,13/02/2014,18:48:37,GLUCOVITA 28,1.0,15,15
8770,177896,13/02/2014,18:48:37,DAIRY MILK  ,2.0,2,4
8771,177896,13/02/2014,18:48:37,PIM POM LOLL,2.0,3,6
8772,177897,13/02/2014,18:48:43,MILK 500ML  ,5.0,20,100
8773,177898,13/02/2014,18:49:30,HERITAGE CUR,1.0,20,20
8774,177898,13/02/2014,18:49:30,JEERA 50G   ,1.0,13,13
8775,177898,13/02/2014,18:49:30,AMUL CHEES 1,1.0,102,102
8776,177898,13/02/2014,18:49:30,HERITAGE PAN,1.0,70,70
8777,177898,13/02/2014,18:49:30,BOOST 500G  ,1.0,186,186
8778,177898,13/02/2014,18:49:30,BRITANNIA SA,1.0,26,26
8779,177899,13/02/2014,18:51:28,BROWN POLOSO,1.0,21,21
8780,177900,13/02/2014,18:51:36,KAMAL SALTED,2.0,22,44
8781,177901,13/02/2014,18:51:57,TATA TEA GOL,1.0,38,38
8782,177902,13/02/2014,18:52:36,KARACHI BISC,1.0,150,150
8783,177902,13/02/2014,18:52:36,EVEREST CHIC,1.0,57,57
8784,177903,13/02/2014,18:53:00,NESTLE MILKY,2.0,5,10
8785,177903,13/02/2014,18:53:00,KURKURE 10/,1.0,10,10
8786,177904,13/02/2014,18:53:41,BRITANNIA SA,1.0,26,26
8787,177905,13/02/2014,18:55:16,PIM POM LOLL,2.0,3,6
8788,177905,13/02/2014,18:55:16,LAYS 10/   ,2.0,10,20
8789,177905,13/02/2014,18:55:16,PARACHUTE CO,1.0,69,69
8790,177905,13/02/2014,18:55:16,MAAZA 200ML ,3.0,12,36
8791,177906,13/02/2014,18:59:04,JET JUMBO GO,1.0,30,30
8792,177907,13/02/2014,19:03:09,KAMAL NAMKEE,2.0,15,30
8793,177907,13/02/2014,19:03:09,KAMAL NAMKEE,4.0,17,68
8794,177907,13/02/2014,19:03:09,CHANA POWDER,1.0,15,15
8795,177907,13/02/2014,19:03:09,RANGOLI MEHA,2.0,15,30
8796,177907,13/02/2014,19:03:09,CHUDUVA 500G,1.0,22,22
8797,177907,13/02/2014,19:03:09,CLOTH CLIPS ,1.0,39,39
8798,177907,13/02/2014,19:03:09,HALDIRAM`S 3,1.0,76,76
8799,177908,13/02/2014,19:03:31,LAYS 15/   ,2.0,15,30
8800,177909,13/02/2014,19:03:36,EGG         ,12.0,4.5,54
8801,177910,13/02/2014,19:04:56,CADBURY ECLA,5.0,1,5
8802,177910,13/02/2014,19:04:56,I D KERALA P,1.0,45,45
8803,177911,13/02/2014,19:08:44,PIM POM LOLL,4.0,3,12
8804,177911,13/02/2014,19:08:44,EGG         ,1.0,4.5,4.5
8805,177911,13/02/2014,19:08:44,BRITANNIA NU,1.0,15,15
8806,177911,13/02/2014,19:08:44,BRITANNIA BO,2.0,10,20
8807,177911,13/02/2014,19:08:44,PARLE G 250G,1.0,10,10
8808,177911,13/02/2014,19:08:44,BRITANNIA 50,1.0,10,10
8809,177911,13/02/2014,19:08:44,HERITAGE CUR,1.0,40,40
8810,177911,13/02/2014,19:08:44,DHANIYA 100G,1.0,16,16
8811,177911,13/02/2014,19:08:44,HERITAGE PAN,2.0,70,140
8812,177911,13/02/2014,19:08:44,PILLSBURY AT,1.0,44,44
8813,177911,13/02/2014,19:08:44,PILLSBURY MU,1.0,48,48
8814,177912,13/02/2014,19:09:33,CADBURY GEMS,1.0,20,20
8815,177913,13/02/2014,19:10:27,CHEETOS 10/,1.0,10,10
8816,177913,13/02/2014,19:10:27,CADBURY PERK,1.0,10,10
8817,177914,13/02/2014,19:10:59,BRITE POCKET,1.0,19,19
8818,177914,13/02/2014,19:10:59,PARACHUTE CO,1.0,89,89
8819,177914,13/02/2014,19:10:59,DOVE SHAMPOO,1.0,220,220
