,BillNo,Date,Time,Description,Quantity,Rate,Amount
5026,176308,7/2/2014,19:29:06,ELITE,2.0,30.0,60.0
5027,176308,7/2/2014,19:29:06,LAYS,1.0,20.0,20.0
5028,176308,7/2/2014,19:29:06,BRITANNIA,1.0,50.0,50.0
5029,176309,7/2/2014,19:31:18,CADBURY,1.0,5.0,5.0
5030,176309,7/2/2014,19:31:18,HERITAGE,1.0,70.0,70.0
5031,176310,7/2/2014,19:33:00,GODREJ,1.0,45.0,45.0
5032,176310,7/2/2014,19:33:00,CRANE,1.0,15.0,15.0
5033,176310,7/2/2014,19:33:00,CRANE,1.0,30.0,30.0
5034,176310,7/2/2014,19:33:00,AASIRVAAD,1.0,44.0,44.0
5035,176310,7/2/2014,19:33:00,CLOSE,1.0,75.0,75.0
5036,176310,7/2/2014,19:33:00,FEAST,1.0,30.0,30.0
5037,176310,7/2/2014,19:33:00,FEAST,1.0,35.0,35.0
5038,176310,7/2/2014,19:33:00,CORNETTO,1.0,35.0,35.0
5039,176310,7/2/2014,19:33:00,CORNETTO,1.0,40.0,40.0
5040,176311,7/2/2014,19:33:31,PAMPERS,1.0,67.0,67.0
5041,176312,7/2/2014,19:37:41,KURKURE,1.0,10.0,10.0
5042,176312,7/2/2014,19:37:41,HORLICKS,2.0,10.0,20.0
5043,176313,7/2/2014,19:39:26,MILK 500ML,2.0,20.0,40.0
5044,176314,7/2/2014,19:41:30,NESTLE,1.0,10.0,10.0
5045,176315,7/2/2014,19:43:51,CADBURY,1.0,10.0,10.0
5046,176315,7/2/2014,19:43:51,CARRY BAG,1.0,3.0,3.0
5047,176315,7/2/2014,19:43:51,NESTLE,1.0,25.0,25.0
5048,176315,7/2/2014,19:43:51,HALDI,2.0,10.0,20.0
5049,176315,7/2/2014,19:43:51,HALDIRAM,2.0,10.0,20.0
5050,176315,7/2/2014,19:43:51,HALDIRAM`S,2.0,10.0,20.0
5051,176315,7/2/2014,19:43:51,LAYS,1.0,20.0,20.0
5052,176315,7/2/2014,19:43:51,THUMS,1.0,50.0,50.0
5053,176315,7/2/2014,19:43:51,COCACOLA,1.0,52.0,52.0
5054,176316,7/2/2014,19:44:51,HIT,2.0,225.0,450.0
5055,176317,7/2/2014,19:45:32,SUGAR,2.0,19.0,38.0
5056,176318,7/2/2014,19:46:44,COCONUT,1.0,15.0,15.0
5057,176318,7/2/2014,19:46:44,I D,2.0,45.0,90.0
5058,176318,7/2/2014,19:46:44,HALDI,2.0,10.0,20.0
5059,176318,7/2/2014,19:46:44,HALDIRAM,2.0,10.0,20.0
5060,176318,7/2/2014,19:46:44,HALDIRAM`S,2.0,10.0,20.0
5061,176319,7/2/2014,19:47:10,CARRY BAG,1.0,2.0,2.0
5062,176319,7/2/2014,19:47:10,SUNFEAST,2.0,30.0,60.0
5063,176319,7/2/2014,19:47:10,CADBURY,1.0,35.0,35.0
5064,176320,7/2/2014,19:48:03,ORBIT CHEWIN,1.0,5.0,5.0
5065,176321,7/2/2014,19:48:59,KURKURE,1.0,10.0,10.0
5066,176322,7/2/2014,19:56:51,LAYS,1.0,10.0,10.0
5067,176322,7/2/2014,19:56:51,LAYS,1.0,20.0,20.0
5068,176323,7/2/2014,19:57:44,FANTA,1.0,22.0,22.0
5069,176323,7/2/2014,19:57:44,CHEETOS 10/,1.0,10.0,10.0
5070,176324,7/2/2014,19:58:35,MTR,1.0,25.0,25.0
5071,176325,7/2/2014,19:59:50,AIRTEL CARD,50.0,1.0,50.0
5072,176326,7/2/2014,20:00:14,CADBURY,2.0,5.0,10.0
5073,176327,7/2/2014,20:03:30,EGG,12.0,4.5,54.0
5074,176327,7/2/2014,20:03:30,TATA,1.0,27.0,27.0
5075,176327,7/2/2014,20:03:30,KAMAL,1.0,32.0,32.0
5076,176327,7/2/2014,20:03:30,PRIYA,1.0,85.0,85.0
5077,176327,7/2/2014,20:03:30,SUGAR,1.0,76.0,76.0
5078,176327,7/2/2014,20:03:30,CHUDUVA,1.0,22.0,22.0
5079,176327,7/2/2014,20:03:30,UDATH,1.0,88.0,88.0
5080,176327,7/2/2014,20:03:30,AASIRVAAD,1.0,210.0,210.0
5081,176327,7/2/2014,20:03:30,IDLI RAVA NO,1.0,26.0,26.0
5082,176327,7/2/2014,20:03:30,B RAVA,1.0,38.0,38.0
5083,176327,7/2/2014,20:03:30,SURF,1.0,104.0,104.0
5084,176327,7/2/2014,20:03:30,HALDI,1.0,80.0,80.0
5085,176327,7/2/2014,20:03:30,HALDIRAM,1.0,80.0,80.0
5086,176327,7/2/2014,20:03:30,HALDIRAM`S,1.0,80.0,80.0
5087,176327,7/2/2014,20:03:30,VIM,1.0,42.0,42.0
5088,176327,7/2/2014,20:03:30,HARPIC,1.0,63.0,63.0
5089,176328,7/2/2014,20:05:36,KAMAL,1.0,16.0,16.0
5090,176329,7/2/2014,20:05:58,TATA,1.0,17.0,17.0
5091,176330,7/2/2014,20:08:10,CARRY BAG,1.0,2.0,2.0
5092,176330,7/2/2014,20:08:10,ONIONS,0.5,20.0,10.0
5093,176330,7/2/2014,20:08:10,SUGAR,1.0,19.0,19.0
5094,176330,7/2/2014,20:08:10,B RAVA,1.0,19.0,19.0
5095,176330,7/2/2014,20:08:10,KAMAL,1.0,15.0,15.0
5096,176331,7/2/2014,20:09:36,AASHIRVAAD,1.0,100.0,100.0
5097,176331,7/2/2014,20:09:36,TATA,1.0,17.0,17.0
5098,176332,7/2/2014,20:10:47,CADBURY,1.0,35.0,35.0
5099,176332,7/2/2014,20:10:47,KINDER JOY 2,1.0,35.0,35.0
5100,176333,7/2/2014,20:11:19,CADBURY,3.0,1.0,3.0
5101,176333,7/2/2014,20:11:19,BINGO CHIPS,2.0,10.0,20.0
5102,176333,7/2/2014,20:11:19,SABENA,1.0,22.0,22.0
5103,176333,7/2/2014,20:11:19,BRITANNIA,1.0,35.0,35.0
5104,176333,7/2/2014,20:11:19,MEERA,1.0,120.0,120.0
5105,176334,7/2/2014,20:12:16,I D,1.0,45.0,45.0
5106,176334,7/2/2014,20:12:16,BAMBINO,1.0,16.0,16.0
5107,176335,7/2/2014,20:12:53,CADBURY,1.0,10.0,10.0
5108,176336,7/2/2014,20:13:07,HERITAGE,1.0,70.0,70.0
5109,176337,7/2/2014,20:15:15,DAIRY MILK,1.0,2.0,2.0
5110,176337,7/2/2014,20:15:15,EGG,12.0,4.5,54.0
5111,176337,7/2/2014,20:15:15,CHANA,1.0,62.0,62.0
5112,176337,7/2/2014,20:15:15,TATA,1.0,27.0,27.0
5113,176337,7/2/2014,20:15:15,SNICKERS SIN,1.0,15.0,15.0
5114,176338,7/2/2014,20:16:50,PARACHUTE,1.0,27.0,27.0
5115,176338,7/2/2014,20:16:50,PARAC,1.0,27.0,27.0
5116,176338,7/2/2014,20:16:50,HERITAGE,1.0,70.0,70.0
5117,176339,7/2/2014,20:17:39,BRITANNIA,2.0,26.0,52.0
5118,176340,7/2/2014,20:18:14,LUX,1.0,23.0,23.0
5119,176341,7/2/2014,20:21:32,LAYS,1.0,15.0,15.0
5120,176341,7/2/2014,20:21:32,SUGAR,1.0,38.0,38.0
5121,176341,7/2/2014,20:21:32,MAGGI,1.0,40.0,40.0
5122,176341,7/2/2014,20:21:32,BADAM,2.0,25.0,50.0
5123,176341,7/2/2014,20:21:32,MINUTE MAID,1.0,25.0,25.0
5124,176341,7/2/2014,20:21:32,MAAZA,1.0,12.0,12.0
5125,176341,7/2/2014,20:21:32,LEHAR 30/,1.0,30.0,30.0
5126,176341,7/2/2014,20:21:32,MAGGI,1.0,20.0,20.0
5127,176341,7/2/2014,20:21:32,LAYS,2.0,20.0,40.0
5128,176341,7/2/2014,20:21:32,MAGGI,2.0,15.0,30.0
5129,176341,7/2/2014,20:21:32,HALDIRAM,3.0,10.0,30.0
5130,176341,7/2/2014,20:21:32,HALDIRAM`S,3.0,10.0,30.0
5131,176341,7/2/2014,20:21:32,HALDI,3.0,10.0,30.0
5132,176341,7/2/2014,20:21:32,DARK,1.0,30.0,30.0
5133,176341,7/2/2014,20:21:32,SUNFEAST,1.0,30.0,30.0
5134,176341,7/2/2014,20:21:32,RATNA,1.0,40.0,40.0
5135,176341,7/2/2014,20:21:32,TETLYE,1.0,140.0,140.0
5136,176342,7/2/2014,20:27:57,PIM POM LOLL,1.0,3.0,3.0
5137,176342,7/2/2014,20:27:57,EGG,12.0,4.5,54.0
5138,176342,7/2/2014,20:27:57,ELITE,1.0,25.0,25.0
5139,176342,7/2/2014,20:27:57,ENO 5G,2.0,6.0,12.0
5140,176342,7/2/2014,20:27:57,PARAC,1.0,40.0,40.0
5141,176342,7/2/2014,20:27:57,PARACHUTE,1.0,40.0,40.0
5142,176342,7/2/2014,20:27:57,CHANA,1.0,31.0,31.0
5143,176342,7/2/2014,20:27:57,BRITANNIA,1.0,10.0,10.0
5144,176342,7/2/2014,20:27:57,GROUND,1.0,22.0,22.0
5145,176342,7/2/2014,20:27:57,SUNFEAST,1.0,10.0,10.0
5146,176342,7/2/2014,20:27:57,HALDIRAM`S,1.0,10.0,10.0
5147,176342,7/2/2014,20:27:57,HALDI,1.0,10.0,10.0
5148,176342,7/2/2014,20:27:57,HALDIRAM,1.0,10.0,10.0
5149,176342,7/2/2014,20:27:57,VEG ATTA NOO,1.0,78.0,78.0
5150,176342,7/2/2014,20:27:57,KURNOOL RICE,3.0,48.0,144.0
5151,176342,7/2/2014,20:27:57,COCONUT,1.0,15.0,15.0
5152,176342,7/2/2014,20:27:57,PEARS,2.0,20.0,40.0
5153,176342,7/2/2014,20:27:57,KAMAL,1.0,16.0,16.0
5154,176342,7/2/2014,20:27:57,AMUL,1.0,55.0,55.0
5155,176342,7/2/2014,20:27:57,COCACOLA,1.0,35.0,35.0
5156,176343,7/2/2014,20:28:24,MILK 500ML,2.0,20.0,40.0
5157,176344,7/2/2014,20:28:42,ONIONS,1.0,20.0,20.0
5158,176344,7/2/2014,20:28:42,BRITANNIA,1.0,26.0,26.0
5159,176345,7/2/2014,20:32:14,CORNETTO,2.0,45.0,90.0
5160,176346,7/2/2014,20:32:36,NESTLE,1.0,25.0,25.0
5161,176347,7/2/2014,20:36:38,CADBURY,1.0,10.0,10.0
5162,176347,7/2/2014,20:36:38,TIC TAC MINT,1.0,10.0,10.0
5163,176347,7/2/2014,20:36:38,DABUR,1.0,20.0,20.0
5164,176348,7/2/2014,20:37:42,BINGO CHIPS,1.0,10.0,10.0
5165,176348,7/2/2014,20:37:42,MAAZA,1.0,12.0,12.0
5166,176348,7/2/2014,20:37:42,VIM,4.0,10.0,40.0
5167,176348,7/2/2014,20:37:42,BRITANNIA,1.0,26.0,26.0
5168,176349,7/2/2014,20:38:22,MEERA,5.0,3.0,15.0
5169,176350,7/2/2014,20:39:10,I D,1.0,45.0,45.0
5170,176350,7/2/2014,20:39:10,MTR,1.0,65.0,65.0
5171,176351,8/2/2014,20:57:33,THUMS,1.0,35.0,35.0
5172,176351,8/2/2014,20:57:33,THUMSUP,1.0,35.0,35.0
5173,176352,8/2/2014,20:59:29,MILK 500ML,2.0,20.0,40.0
5174,176352,8/2/2014,20:59:29,RED,6.0,95.0,570.0
5175,176353,8/2/2014,21:03:36,NESTLE,4.0,5.0,20.0
5176,176353,8/2/2014,21:03:36,RATHNAM NUT,1.0,50.0,50.0
5177,176354,8/2/2014,21:05:19,KINLEY,1.0,20.0,20.0
5178,176355,8/2/2014,9:17:23,HERITAGE,1.0,38.0,38.0
5179,176355,8/2/2014,9:17:23,MILK 500ML,2.0,20.0,40.0
5180,176356,8/2/2014,9:17:49,B RAVA,1.0,19.0,19.0
5181,176356,8/2/2014,9:17:49,WHISPER,1.0,75.0,75.0
5182,176357,8/2/2014,9:18:09,MILK 500ML,2.0,20.0,40.0
5183,176358,8/2/2014,9:20:20,MILK 500ML,1.0,20.0,20.0
5184,176358,8/2/2014,9:20:20,HERITAGE,1.0,38.0,38.0
5185,176358,8/2/2014,9:20:20,TOOR,1.0,84.0,84.0
5186,176359,8/2/2014,9:21:35,VISAKHA,2.0,42.0,84.0
5187,176360,8/2/2014,9:23:28,BRITANNIA,1.0,26.0,26.0
5188,176360,8/2/2014,9:23:28,EGG,12.0,4.5,54.0
5189,176361,8/2/2014,9:25:29,SUGAR,1.0,38.0,38.0
5190,176361,8/2/2014,9:25:29,SUGAR,1.0,76.0,76.0
5191,176362,8/2/2014,9:26:30,CADBURY,2.0,1.0,2.0
5192,176362,8/2/2014,9:26:30,GODREJ,1.0,22.0,22.0
5193,176363,8/2/2014,9:26:56,KINLEY,2.0,20.0,40.0
5194,176363,8/2/2014,9:26:56,LISTERINE MO,1.0,110.0,110.0
5195,176364,8/2/2014,9:28:18,MILK 500ML,1.0,20.0,20.0
5196,176364,8/2/2014,9:28:18,DURGA,1.0,85.0,85.0
5197,176364,8/2/2014,9:28:18,TAJ MAHAL TE,1.0,115.0,115.0
5198,176365,8/2/2014,9:28:59,YIPPEE NOODL,2.0,10.0,20.0
5199,176365,8/2/2014,9:28:59,KINLEY,1.0,20.0,20.0
5200,176365,8/2/2014,9:28:59,COCACOLA,1.0,35.0,35.0
5201,176365,8/2/2014,9:28:59,KAMAL,1.0,25.0,25.0
5202,176366,8/2/2014,9:30:23,CARRY BAG,1.0,2.0,2.0
5203,176366,8/2/2014,9:30:23,CADBURY,1.0,5.0,5.0
5204,176366,8/2/2014,9:30:23,MILK 500ML,2.0,20.0,40.0
5205,176366,8/2/2014,9:30:23,KAJU,1.0,124.0,124.0
5206,176366,8/2/2014,9:30:23,KNORR,2.0,43.0,86.0
5207,176367,8/2/2014,9:31:06,HORLICKS,1.0,10.0,10.0
5208,176368,8/2/2014,9:32:07,KAMADHENU,1.0,40.0,40.0
5209,176369,8/2/2014,9:34:38,COCONUT,2.0,15.0,30.0
5210,176369,8/2/2014,9:34:38,GODREJ,1.0,30.0,30.0
5211,176369,8/2/2014,9:34:38,BLACK,1.0,14.0,14.0
5212,176369,8/2/2014,9:34:38,FOOT FILE,1.0,45.0,45.0
5213,176370,8/2/2014,9:35:33,CADBURY,1.0,10.0,10.0
5214,176370,8/2/2014,9:35:33,BRITANNIA,1.0,26.0,26.0
5215,176370,8/2/2014,9:35:33,HERITAGE,1.0,38.0,38.0
5216,176371,8/2/2014,9:38:18,COCONUT,1.0,15.0,15.0
5217,176372,8/2/2014,9:40:57,VIM,1.0,10.0,10.0
5218,176372,8/2/2014,9:40:57,SUGAR,1.0,38.0,38.0
5219,176373,8/2/2014,9:42:55,COCONUT,1.0,15.0,15.0
5220,176374,8/2/2014,9:44:09,CADBURY,2.0,10.0,20.0
5221,176375,8/2/2014,9:45:45,HERITAGE,1.0,70.0,70.0
5222,176376,8/2/2014,9:46:20,EGG,13.0,4.5,58.5
5223,176377,8/2/2014,9:46:56,I D,1.0,45.0,45.0
5224,176377,8/2/2014,9:46:56,MTR,1.0,31.0,31.0
5225,176378,8/2/2014,9:47:59,ONIONS,3.0,20.0,60.0
5226,176379,8/2/2014,9:48:41,MENTHI,1.0,14.0,14.0
5227,176380,8/2/2014,9:49:18,HIT,1.0,80.0,80.0
5228,176381,8/2/2014,9:50:28,GOOD,1.0,15.0,15.0
5229,176381,8/2/2014,9:50:28,BRITANNIA,1.0,10.0,10.0
5230,176381,8/2/2014,9:50:28,BRITANNIA,1.0,10.0,10.0
5231,176381,8/2/2014,9:50:28,MILK 500ML,6.0,20.0,120.0
5232,176382,8/2/2014,9:53:37,CHANA,1.0,13.0,13.0
5233,176382,8/2/2014,9:53:37,PEARS,4.0,32.0,128.0
5234,176382,8/2/2014,9:53:37,KINLEY,3.0,18.0,54.0
5235,176383,8/2/2014,9:54:17,CADBURY,1.0,5.0,5.0
5236,176383,8/2/2014,9:54:17,COCONUT,1.0,15.0,15.0
5237,176384,8/2/2014,9:55:06,MILK 500ML,1.0,20.0,20.0
5238,176384,8/2/2014,9:55:06,HERITAGE,2.0,70.0,140.0
5239,176384,8/2/2014,9:55:06,NESTLE,1.0,65.0,65.0
5240,176384,8/2/2014,9:55:06,BRITANNIA,1.0,26.0,26.0
5241,176385,8/2/2014,9:56:41,WILKINSON BL,1.0,12.0,12.0
5242,176386,8/2/2014,9:57:00,GLUCOND,1.0,20.0,20.0
5243,176387,8/2/2014,9:59:08,MILK 500ML,2.0,20.0,40.0
5244,176388,8/2/2014,10:02:02,BRITANNIA,2.0,17.0,34.0
5245,176388,8/2/2014,10:02:02,LIZOL FLOOR,1.0,62.0,62.0
5246,176389,8/2/2014,10:02:26,LAYS,1.0,20.0,20.0
5247,176390,8/2/2014,10:02:47,PUTANALU,1.0,16.0,16.0
5248,176390,8/2/2014,10:02:47,SUNFEAST,1.0,20.0,20.0
5249,176391,8/2/2014,10:03:29,POLO,2.0,5.0,10.0
5250,176392,8/2/2014,10:03:49,BRITANNIA,1.0,26.0,26.0
5251,176393,8/2/2014,10:05:03,PARAC,1.0,29.0,29.0
5252,176393,8/2/2014,10:05:03,PARACHUTE,1.0,29.0,29.0
5253,176393,8/2/2014,10:05:03,HIMANI,1.0,32.0,32.0
5254,176396,8/2/2014,10:09:15,BOOST,1.0,90.0,90.0
5255,176396,8/2/2014,10:09:15,NESTLE,1.0,25.0,25.0
5256,176397,8/2/2014,10:12:40,CORNETTO,2.0,40.0,80.0
5257,176398,8/2/2014,10:20:30,GODREJ,1.0,10.0,10.0
5258,176399,8/2/2014,10:20:37,BRITANNIA,1.0,26.0,26.0
5259,176400,8/2/2014,10:21:29,POLO,1.0,5.0,5.0
5260,176400,8/2/2014,10:21:29,HALDI,1.0,10.0,10.0
5261,176400,8/2/2014,10:21:29,HALDIRAM,1.0,10.0,10.0
5262,176400,8/2/2014,10:21:29,HALDIRAM`S,1.0,10.0,10.0
5263,176400,8/2/2014,10:21:29,MAAZA,1.0,12.0,12.0
5264,176401,8/2/2014,10:22:27,NESTLE,1.0,10.0,10.0
5265,176401,8/2/2014,10:22:27,TETLEY,1.0,50.0,50.0
5266,176402,8/2/2014,10:23:22,FEAST,1.0,35.0,35.0
5267,176402,8/2/2014,10:23:22,MTR,1.0,32.0,32.0
5268,176402,8/2/2014,10:23:22,GILLETTE,1.0,40.0,40.0
5269,176403,8/2/2014,10:24:57,QUAKER,10.0,10.0,100.0
5270,176403,8/2/2014,10:24:57,MILK 500ML,1.0,20.0,20.0
5271,176403,8/2/2014,10:24:57,KISSAN,1.0,107.0,107.0
5272,176403,8/2/2014,10:24:57,KIS,1.0,107.0,107.0
5273,176403,8/2/2014,10:24:57,BRITANNIA,1.0,26.0,26.0
5274,176404,8/2/2014,10:25:35,MILK 500ML,2.0,20.0,40.0
5275,176404,8/2/2014,10:25:35,PREMIER,1.0,65.0,65.0
5276,176404,8/2/2014,10:25:35,NIVEA,1.0,145.0,145.0
5277,176404,8/2/2014,10:25:35,GILLETTE,1.0,40.0,40.0
5278,176405,8/2/2014,10:26:21,BRITANNIA,1.0,27.0,27.0
5279,176405,8/2/2014,10:26:21,CYCLE,1.0,12.0,12.0
5280,176405,8/2/2014,10:26:21,AMBICA,1.0,18.0,18.0
5281,176405,8/2/2014,10:26:21,AMBI,1.0,18.0,18.0
5282,176405,8/2/2014,10:26:21,AMBI,1.0,38.0,38.0
5283,176405,8/2/2014,10:26:21,AMBICA,1.0,38.0,38.0
5284,176405,8/2/2014,10:26:21,BRITANNIA,1.0,26.0,26.0
5285,176406,8/2/2014,10:26:34,CHANA,1.0,62.0,62.0
5286,176407,8/2/2014,10:27:18,AASHIRVAAD,1.0,100.0,100.0
5287,176407,8/2/2014,10:27:18,RED,1.0,16.0,16.0
5288,176408,8/2/2014,10:27:48,MILK 500ML,1.0,20.0,20.0
5289,176408,8/2/2014,10:27:48,CADBURY,1.0,25.0,25.0
5290,176408,8/2/2014,10:27:48,HERITAGE,1.0,38.0,38.0
5291,176409,8/2/2014,10:28:36,MEDIKER,1.0,28.0,28.0
5292,176409,8/2/2014,10:28:36,LISTERINE MO,1.0,99.0,99.0
5293,176409,8/2/2014,10:28:36,MEDIKER,1.0,45.0,45.0
5294,176410,8/2/2014,10:32:06,MAIDA,1.0,19.0,19.0
5295,176411,8/2/2014,10:33:02,BRITANNIA,1.0,26.0,26.0
5296,176412,8/2/2014,10:34:52,MILK 500ML,6.0,20.0,120.0
5297,176412,8/2/2014,10:34:52,HERITAGE,1.0,70.0,70.0
5298,176413,8/2/2014,10:37:21,MILK 500ML,4.0,20.0,80.0
5299,176414,8/2/2014,10:39:09,TATA,2.0,17.0,34.0
5300,176414,8/2/2014,10:39:09,WILKINSON BL,1.0,11.0,11.0
5301,176414,8/2/2014,10:39:09,GARNIER,1.0,99.0,99.0
5302,176415,8/2/2014,10:39:42,PITAMBARI,1.0,25.0,25.0
5303,176415,8/2/2014,10:39:42,MENTHI,1.0,14.0,14.0
5304,176415,8/2/2014,10:39:42,VIM,1.0,23.0,23.0
5305,176415,8/2/2014,10:39:42,JEERA,1.0,25.0,25.0
5306,176415,8/2/2014,10:39:42,AMBI,1.0,38.0,38.0
5307,176415,8/2/2014,10:39:42,AMBICA,1.0,38.0,38.0
5308,176415,8/2/2014,10:39:42,HOMELITES MA,1.0,10.0,10.0
5309,176416,8/2/2014,10:40:09,KAMAL,1.0,14.0,14.0
5310,176416,8/2/2014,10:40:09,KAMAL,1.0,15.0,15.0
5311,176416,8/2/2014,10:40:09,COCONUT,1.0,15.0,15.0
5312,176417,8/2/2014,10:41:05,LEHAR 30/,1.0,30.0,30.0
5313,176418,8/2/2014,10:41:33,I D,1.0,45.0,45.0
5314,176419,8/2/2014,10:42:34,EGG,6.0,4.5,27.0
5315,176419,8/2/2014,10:42:34,BRITANNIA,1.0,26.0,26.0
5316,176420,8/2/2014,10:45:23,THERMOCOL,4.0,3.0,12.0
5317,176420,8/2/2014,10:45:23,PLASTIC,4.0,1.0,4.0
5318,176420,8/2/2014,10:45:23,MILK 500ML,1.0,20.0,20.0
5319,176421,8/2/2014,10:46:08,TAMRIND,1.0,49.0,49.0
5320,176422,8/2/2014,10:46:27,KURKURE,1.0,10.0,10.0
5321,176422,8/2/2014,10:46:27,BRITANNIA,1.0,26.0,26.0
5322,176423,8/2/2014,10:47:53,BOOMER,1.0,6.0,6.0
5323,176423,8/2/2014,10:47:53,BRITANNIA,1.0,26.0,26.0
5324,176424,8/2/2014,10:48:03,MILK 500ML,4.0,20.0,80.0
5325,176425,8/2/2014,10:48:27,CHANA,1.0,31.0,31.0
5326,176425,8/2/2014,10:48:27,CHANA,1.0,36.0,36.0
5327,176426,8/2/2014,10:48:59,KAMAL,1.0,17.0,17.0
5328,176426,8/2/2014,10:48:59,SUNFEAST,1.0,10.0,10.0
5329,176427,8/2/2014,10:59:54,HALDIRAM`S,1.0,25.0,25.0
5330,176427,8/2/2014,10:59:54,HALDI,1.0,25.0,25.0
5331,176427,8/2/2014,10:59:54,HALDIRAM,1.0,25.0,25.0
5332,176428,8/2/2014,11:00:07,HERITAGE,1.0,38.0,38.0
5333,176429,8/2/2014,11:00:50,KELLOGG*S SP,1.0,164.0,164.0
5334,176429,8/2/2014,11:00:50,BRITANNIA,1.0,14.0,14.0
5335,176429,8/2/2014,11:00:50,BRITANNIA,1.0,13.0,13.0
5336,176429,8/2/2014,11:00:50,OREO,1.0,10.0,10.0
5337,176429,8/2/2014,11:00:50,LAYS,1.0,20.0,20.0
5338,176430,8/2/2014,11:01:15,EVA,1.0,110.0,110.0
5339,176430,8/2/2014,11:01:15,FEM,1.0,32.0,32.0
5340,176430,8/2/2014,11:01:15,LACTO CALAMI,1.0,55.0,55.0
5341,176431,8/2/2014,11:01:38,GILLETTE,2.0,30.0,60.0
5342,176432,8/2/2014,11:04:10,MILK 500ML,2.0,20.0,40.0
5343,176432,8/2/2014,11:04:10,BRITANNIA,1.0,26.0,26.0
5344,176432,8/2/2014,11:04:10,C C,1.0,51.0,51.0
5345,176432,8/2/2014,11:04:10,COCACOLA,1.0,52.0,52.0
5346,176432,8/2/2014,11:04:10,TROPICANA,1.0,105.0,105.0
5347,176433,8/2/2014,11:04:22,TIC TAC MINT,1.0,10.0,10.0
5348,176434,8/2/2014,11:08:10,BRU,1.0,60.0,60.0
5349,176434,8/2/2014,11:08:10,SUNDROP,1.0,170.0,170.0
5350,176434,8/2/2014,11:08:10,IDLI RAVA NO,1.0,26.0,26.0
5351,176434,8/2/2014,11:08:10,KURNOOL RICE,3.0,48.0,144.0
5352,176435,8/2/2014,11:08:50,OREO,1.0,20.0,20.0
5353,176436,8/2/2014,11:09:12,GENERAL,2.0,5.0,10.0
5354,176437,8/2/2014,11:10:50,I D,1.0,45.0,45.0
5355,176438,8/2/2014,11:12:58,MILK 500ML,3.0,20.0,60.0
5356,176439,8/2/2014,11:13:58,DOMEX,1.0,25.0,25.0
5357,176440,8/2/2014,11:14:15,MAAZA,1.0,12.0,12.0
5358,176441,8/2/2014,11:14:47,PIM POM LOLL,2.0,3.0,6.0
5359,176442,8/2/2014,11:15:57,EGG,6.0,4.5,27.0
5360,176443,8/2/2014,11:19:55,LAYS,1.0,20.0,20.0
5361,176443,8/2/2014,11:19:55,LIMCA,1.0,25.0,25.0
5362,176444,8/2/2014,11:22:10,HERITAGE,1.0,202.0,202.0
5363,176444,8/2/2014,11:22:10,KINLEY,1.0,25.0,25.0
5364,176444,8/2/2014,11:22:10,HERITAGE,2.0,38.0,76.0
5365,176444,8/2/2014,11:22:10,LAYS,3.0,20.0,60.0
5366,176445,8/2/2014,11:22:42,DOSA RICE 1K,1.0,36.0,36.0
5367,176446,8/2/2014,11:23:18,CARRY BAG,1.0,2.0,2.0
5368,176446,8/2/2014,11:23:18,FIAMA DIWILL,2.0,52.0,104.0
5369,176446,8/2/2014,11:23:18,TOOR,1.0,84.0,84.0
5370,176447,8/2/2014,11:25:33,MILK 500ML,3.0,20.0,60.0
5371,176447,8/2/2014,11:25:33,KURNOOL RICE,1.0,240.0,240.0
5372,176447,8/2/2014,11:25:33,BRU,1.0,80.0,80.0
5373,176447,8/2/2014,11:25:33,PRIYA,2.0,60.0,120.0
5374,176448,8/2/2014,11:32:36,BRU,1.0,80.0,80.0
5375,176449,8/2/2014,11:37:05,CADBURY,3.0,10.0,30.0
5376,176449,8/2/2014,11:37:05,HALDIRAM`S,1.0,10.0,10.0
5377,176449,8/2/2014,11:37:05,HALDI,1.0,10.0,10.0
5378,176449,8/2/2014,11:37:05,HALDIRAM,1.0,10.0,10.0
5379,176450,8/2/2014,11:38:10,MILK 500ML,1.0,20.0,20.0
5380,176451,8/2/2014,11:44:27,SCOTCH,1.0,28.0,28.0
5381,176452,8/2/2014,11:44:58,I D,3.0,45.0,135.0
5382,176453,8/2/2014,11:45:28,GODREJ,1.0,40.0,40.0
5383,176453,8/2/2014,11:45:28,COLIN,1.0,59.0,59.0
5384,176454,8/2/2014,11:47:32,FIAMA DIWILL,1.0,27.0,27.0
5385,176454,8/2/2014,11:47:32,RAJAMA,1.0,60.0,60.0
5386,176455,8/2/2014,11:49:40,HERITAGE,1.0,38.0,38.0
5387,176455,8/2/2014,11:49:40,COPRA,1.0,29.0,29.0
5388,176456,8/2/2014,11:50:51,HALDIRAM`S,2.0,10.0,20.0
5389,176456,8/2/2014,11:50:51,HALDIRAM,2.0,10.0,20.0
5390,176456,8/2/2014,11:50:51,HALDI,2.0,10.0,20.0
5391,176457,8/2/2014,11:53:44,NESTLE,2.0,2.0,4.0
5392,176457,8/2/2014,11:53:44,CARRY BAG,1.0,2.0,2.0
5393,176457,8/2/2014,11:53:44,KINLEY,1.0,10.0,10.0
5394,176457,8/2/2014,11:53:44,VANILLA,1.0,12.0,12.0
5395,176457,8/2/2014,11:53:44,MAAZA,1.0,62.0,62.0
5396,176458,8/2/2014,11:54:16,BRITANNIA,1.0,12.0,12.0
